Unit Code,TotalHoursInDAData,RegOfferHours,RegAwardHours,SpinOfferHours,SpinAwardHours,SuppOfferHours,SuppAwardHours,STROfferHours,STRAwardHours,RegOfferFreq,RegAwardFreqOverall,RegHitRateIfOffered,SpinOfferFreq,SpinAwardFreqOverall,SpinHitRateIfOffered,SuppOfferFreq,SuppAwardFreqOverall,SuppHitRateIfOffered,STROfferFreq,STRAwardFreqOverall,STRHitRateIfOffered
A4261,8744,8695,0,8768,0,8768,0,0,0,0.9943961573650503,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A4262,8744,8432,0,8768,0,8768,0,0,0,0.9643183897529735,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A4267,8744,7287,0,8768,0,8768,249,8713,157,0.8333714547118024,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.028476669716376943,0.028398722627737225,0.9964547118023788,0.017955169258920402,0.0180190519912774
A4268,8744,8768,448,8768,6,8768,0,0,109,1.0027447392497713,0.05123513266239707,0.051094890510948905,1.0027447392497713,0.0006861848124428179,0.0006843065693430657,1.0027447392497713,0.0,0.0,0.0,0.012465690759377859,0.0
A4282,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4368,8744,8768,52,8768,0,0,0,0,17,1.0027447392497713,0.005946935041171089,0.005930656934306569,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0019441903019213175,0.0
A4373,8744,8768,35,8768,13,8768,0,0,15,1.0027447392497713,0.0040027447392497716,0.0039917883211678835,1.0027447392497713,0.0014867337602927722,0.0014826642335766423,1.0027447392497713,0.0,0.0,0.0,0.0017154620311070447,0.0
A4374,8744,8768,19,8768,5,8768,0,0,6,1.0027447392497713,0.00217291857273559,0.002166970802919708,1.0027447392497713,0.0005718206770356817,0.0005702554744525547,1.0027447392497713,0.0,0.0,0.0,0.0006861848124428179,0.0
A4377,8744,8240,0,8768,0,8768,0,8713,1607,0.9423604757548033,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.18378316559926808,0.18443704808906233
A4378,8744,0,0,0,0,0,0,0,1721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19682067703568162,0.0
A4386,8744,8768,5,8768,1,8768,333,8713,25,1.0027447392497713,0.0005718206770356817,0.0005702554744525547,1.0027447392497713,0.00011436413540713633,0.00011405109489051095,1.0027447392497713,0.038083257090576396,0.037979014598540146,0.9964547118023788,0.0028591033851784083,0.002869275794789395
A4387,8744,8768,10,8768,1,8768,285,8713,25,1.0027447392497713,0.0011436413540713633,0.0011405109489051094,1.0027447392497713,0.00011436413540713633,0.00011405109489051095,1.0027447392497713,0.03259377859103385,0.03250456204379562,0.9964547118023788,0.0028591033851784083,0.002869275794789395
A4390,8744,8768,14,8768,1,8768,209,8713,27,1.0027447392497713,0.0016010978956999085,0.0015967153284671533,1.0027447392497713,0.00011436413540713633,0.00011405109489051095,1.0027447392497713,0.02390210430009149,0.02383667883211679,0.9964547118023788,0.003087831655992681,0.003098817858372547
A4398,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4412,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4430,8744,8768,0,8768,0,0,0,0,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4431,8744,8768,89,8768,9,0,0,0,21,1.0027447392497713,0.010178408051235132,0.010150547445255474,1.0027447392497713,0.0010292772186642268,0.0010264598540145986,0.0,0.0,0.0,0.0,0.0024016468435498627,0.0
A4432,8744,8768,89,8768,22,0,0,0,35,1.0027447392497713,0.010178408051235132,0.010150547445255474,1.0027447392497713,0.002516010978956999,0.002509124087591241,0.0,0.0,0.0,0.0,0.0040027447392497716,0.0
A4433,8744,8720,0,8768,0,0,0,0,0,0.9972552607502287,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4434,8744,8768,0,8768,0,0,0,0,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4437,8744,8057,0,8768,0,0,0,0,0,0.9214318389752973,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4438,8744,8305,0,8768,0,0,0,0,0,0.9497941445562672,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4440,8744,7545,0,8768,0,0,0,0,0,0.8628774016468436,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4441,8744,8520,0,8768,0,0,0,0,0,0.9743824336688015,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4442,8744,7753,0,8768,0,0,0,0,0,0.8866651418115279,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4443,8744,7983,0,8768,0,0,0,0,0,0.9129688929551693,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4444,8744,8768,0,8768,39,4384,12,0,2479,1.0027447392497713,0.0,0.0,1.0027447392497713,0.004460201280878317,0.004447992700729927,0.5013723696248856,0.0013723696248856359,0.002737226277372263,0.0,0.28350869167429094,0.0
A4446,5816,0,0,5840,0,0,0,0,0,0.0,0.0,0.0,1.0041265474552958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4488,8744,4110,730,8768,371,8768,21,8713,756,0.4700365965233303,0.08348581884720951,0.17761557177615572,1.0027447392497713,0.04242909423604758,0.04231295620437956,1.0027447392497713,0.0024016468435498627,0.00239507299270073,0.9964547118023788,0.08645928636779505,0.08676690003443131
A4489,8744,3299,531,8768,295,8768,0,8713,495,0.3772872827081427,0.060727355901189384,0.16095786602000606,1.0027447392497713,0.033737419945105214,0.03364507299270073,1.0027447392497713,0.0,0.0,0.9964547118023788,0.05661024702653248,0.05681166073683003
A4490,8744,4572,814,8768,438,8768,2,8713,807,0.5228728270814272,0.09309240622140896,0.17804024496937884,1.0027447392497713,0.05009149130832571,0.049954379562043794,1.0027447392497713,0.00022872827081427266,0.0002281021897810219,0.9964547118023788,0.09229185727355901,0.09262022265580168
A4491,8744,4285,546,8768,297,8768,2,8713,471,0.4900503202195791,0.06244281793229643,0.12742123687281215,1.0027447392497713,0.033966148215919485,0.03387317518248175,1.0027447392497713,0.00022872827081427266,0.0002281021897810219,0.9964547118023788,0.05386550777676121,0.054057155973832205
A4492,8744,3317,430,8768,216,8768,1,8713,419,0.37934583714547115,0.049176578225068615,0.12963521254145313,1.0027447392497713,0.024702653247941447,0.024635036496350366,1.0027447392497713,0.00011436413540713633,0.00011405109489051095,0.9964547118023788,0.047918572735590116,0.04808906232067026
A4493,8744,2769,358,8768,185,8768,0,8713,339,0.3166742909423605,0.0409423604757548,0.1292885518237631,1.0027447392497713,0.02115736505032022,0.021099452554744526,1.0027447392497713,0.0,0.0,0.9964547118023788,0.03876944190301921,0.0389073797773442
A4500,8744,7351,1350,8768,1745,8768,0,8713,1956,0.8406907593778591,0.15439158279963403,0.18364848319956467,1.0027447392497713,0.19956541628545288,0.19901916058394162,1.0027447392497713,0.0,0.0,0.9964547118023788,0.22369624885635864,0.2244921381843223
A4557,8744,8549,0,8768,0,0,0,0,0,0.9776989935956084,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4558,8744,8768,2213,8768,1103,0,0,0,1583,1.0027447392497713,0.2530878316559927,0.25239507299270075,1.0027447392497713,0.12614364135407136,0.12579835766423358,0.0,0.0,0.0,0.0,0.1810384263494968,0.0
A4562,8744,8372,0,8768,0,0,0,0,0,0.9574565416285453,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4565,8744,0,0,8768,0,8768,0,0,0,0.0,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A4570,8744,8768,43,8768,619,8768,0,0,1318,1.0027447392497713,0.004917657822506862,0.004904197080291971,1.0027447392497713,0.07079139981701739,0.07059762773722628,1.0027447392497713,0.0,0.0,0.0,0.15073193046660568,0.0
A4571,8744,8768,49,8768,612,8768,0,0,1349,1.0027447392497713,0.00560384263494968,0.005588503649635037,1.0027447392497713,0.06999085086916743,0.0697992700729927,1.0027447392497713,0.0,0.0,0.0,0.1542772186642269,0.0
A4572,8744,8768,615,8768,199,8768,0,0,914,1.0027447392497713,0.07033394327538883,0.07014142335766424,1.0027447392497713,0.022758462946020127,0.022696167883211677,1.0027447392497713,0.0,0.0,0.0,0.1045288197621226,0.0
A4573,8744,8768,454,8768,126,8768,0,0,663,1.0027447392497713,0.05192131747483989,0.051779197080291973,1.0027447392497713,0.014409881061299177,0.01437043795620438,1.0027447392497713,0.0,0.0,0.0,0.07582342177493138,0.0
A4583,8744,8768,0,8768,0,8768,1643,8713,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.187900274473925,0.18738594890510948,0.9964547118023788,0.0,0.0
A4587,8744,8768,0,8768,0,8768,0,0,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A4588,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4602,8744,8648,0,8768,0,0,0,0,0,0.9890210430009149,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4608,8744,8768,0,8768,0,0,0,0,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4611,8744,8768,0,8768,0,8768,1537,8713,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.17577767612076853,0.17529653284671534,0.9964547118023788,0.0,0.0
A4612,8744,8768,0,8768,0,0,0,0,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4621,8744,7330,0,8768,0,0,0,0,0,0.8382891125343093,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4626,8744,8768,17,8768,0,0,0,0,11,1.0027447392497713,0.0019441903019213175,0.0019388686131386861,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0012580054894784996,0.0
A4639,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4641,8744,8768,0,8768,0,0,0,0,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4642,8744,0,0,8768,0,8768,0,0,0,0.0,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A4683,8744,8768,0,8768,0,8768,1339,8713,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.15313357731015553,0.15271441605839417,0.9964547118023788,0.0,0.0
A4704,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4727,8744,8144,111,8768,0,8768,0,8713,40,0.9313815187557182,0.012694419030192132,0.01362966601178782,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.004574565416285453,0.004590841271663032
A4728,8744,8026,86,8768,0,8768,0,8713,31,0.9178865507776761,0.009835315645013724,0.01071517567904311,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.003545288197621226,0.0035579019855388498
A4729,8744,7901,92,8768,2,8768,0,8713,23,0.9035910338517841,0.010521500457456541,0.011644095684090621,1.0027447392497713,0.00022872827081427266,0.0002281021897810219,1.0027447392497713,0.0,0.0,0.9964547118023788,0.0026303751143641353,0.0026397337312062436
A4730,8744,8059,90,8768,2,8768,0,8713,34,0.9216605672461117,0.01029277218664227,0.011167638664846755,1.0027447392497713,0.00022872827081427266,0.0002281021897810219,1.0027447392497713,0.0,0.0,0.9964547118023788,0.003888380603842635,0.0039022150809135776
A4731,8744,7959,105,8768,2,8768,0,8713,40,0.910224153705398,0.012008234217749315,0.013192612137203167,1.0027447392497713,0.00022872827081427266,0.0002281021897810219,1.0027447392497713,0.0,0.0,0.9964547118023788,0.004574565416285453,0.004590841271663032
A4732,8744,7795,88,8768,2,8768,0,8713,27,0.8914684354986276,0.010064043915827997,0.011289288005131494,1.0027447392497713,0.00022872827081427266,0.0002281021897810219,1.0027447392497713,0.0,0.0,0.9964547118023788,0.003087831655992681,0.003098817858372547
A4733,8744,5419,59,8768,1,8768,0,8713,34,0.6197392497712717,0.006747483989021043,0.010887617641631297,1.0027447392497713,0.00011436413540713633,0.00011405109489051095,1.0027447392497713,0.0,0.0,0.9964547118023788,0.003888380603842635,0.0039022150809135776
A4734,8744,7404,84,8768,1,8768,0,8713,26,0.8467520585544374,0.00960658737419945,0.011345218800648298,1.0027447392497713,0.00011436413540713633,0.00011405109489051095,1.0027447392497713,0.0,0.0,0.9964547118023788,0.0029734675205855443,0.002984046826580971
A4749,8744,0,0,8768,0,8768,0,0,0,0.0,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A4762,8744,7632,0,8768,1300,8768,0,0,1434,0.8728270814272644,0.0,0.0,1.0027447392497713,0.14867337602927722,0.14826642335766424,1.0027447392497713,0.0,0.0,0.0,0.16399817017383347,0.0
A4783,8744,8768,0,8768,0,0,0,0,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4800,8744,8534,0,8768,0,8768,0,0,0,0.9759835315645013,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A4809,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4819,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4830,8744,8768,2,8768,1,8768,0,8713,671,1.0027447392497713,0.00022872827081427266,0.0002281021897810219,1.0027447392497713,0.00011436413540713633,0.00011405109489051095,1.0027447392497713,0.0,0.0,0.9964547118023788,0.07673833485818847,0.07701136233214737
A5247,8744,8085,0,8768,0,8768,0,8713,249,0.9246340347666971,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.028476669716376943,0.028577986916102374
A5248,8744,8136,0,8768,0,8768,84,8713,247,0.9304666056724611,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.00960658737419945,0.00958029197080292,0.9964547118023788,0.028247941445562672,0.028348444852519226
A5258,8744,8523,384,8768,662,8768,0,8713,554,0.9747255260750228,0.04391582799634035,0.04505455825413587,1.0027447392497713,0.07570905763952425,0.07550182481751824,1.0027447392497713,0.0,0.0,0.9964547118023788,0.06335773101555352,0.063583151612533
A5259,8744,8290,294,8768,632,8768,0,8713,545,0.9480786825251601,0.03362305580969808,0.03546441495778046,1.0027447392497713,0.07227813357731015,0.07208029197080291,1.0027447392497713,0.0,0.0,0.9964547118023788,0.0623284537968893,0.06255021232640881
A5260,8744,7855,619,8768,322,8768,0,8713,406,0.8983302836230558,0.07079139981701739,0.07880330999363462,1.0027447392497713,0.0368252516010979,0.036724452554744526,1.0027447392497713,0.0,0.0,0.9964547118023788,0.046431838975297346,0.046597038907379776
A5261,8744,7476,589,8768,288,8768,0,8713,359,0.8549862763037511,0.06736047575480329,0.07878544676297486,1.0027447392497713,0.03293687099725526,0.032846715328467155,1.0027447392497713,0.0,0.0,0.9964547118023788,0.041056724611161936,0.041202800413175714
A5262,8744,8428,0,8768,0,8768,0,8713,0,0.9638609332113449,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.0,0.0
A5263,8744,8128,848,8768,595,8768,0,8713,651,0.929551692589204,0.0969807868252516,0.10433070866141732,1.0027447392497713,0.0680466605672461,0.06786040145985402,1.0027447392497713,0.0,0.0,0.9964547118023788,0.07445105215004574,0.07471594169631585
A5264,8744,6674,1254,8768,926,8768,0,8713,1033,0.7632662397072278,0.14341262580054895,0.187893317350914,1.0027447392497713,0.10590118938700824,0.10561131386861314,1.0027447392497713,0.0,0.0,0.9964547118023788,0.11813815187557182,0.11855847584069781
A5265,8744,7839,1683,8768,995,8768,0,8713,1152,0.8965004574565416,0.19247483989021044,0.21469575200918484,1.0027447392497713,0.11379231473010064,0.1134808394160584,1.0027447392497713,0.0,0.0,0.9964547118023788,0.13174748398902103,0.13221622862389532
A5266,8744,7689,0,8768,0,8768,0,8713,301,0.8793458371454712,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.034423604757548035,0.034546080569264316
A5267,8744,8168,0,8768,0,8768,0,8713,290,0.9341262580054894,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.033165599268069536,0.03328359921955698
A5268,8744,7256,0,8768,0,8768,0,8713,64,0.8298261665141812,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.007319304666056725,0.0073453460346608514
A5269,8744,4814,0,8768,0,8768,0,8713,66,0.5505489478499542,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.007548032936870997,0.007574888098244003
A5271,8744,0,0,8768,0,8768,0,8713,0,0.0,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.0,0.0
A5272,8744,7377,0,8768,0,8768,0,8713,0,0.8436642268984447,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.0,0.0
A5288,8744,6166,0,8768,0,8768,635,8713,954,0.7051692589204026,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.07262122598353156,0.07242244525547445,0.9964547118023788,0.10910338517840805,0.10949156432916332
A5291,8744,8416,0,8768,0,8768,913,8713,1356,0.9624885635864593,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.10441445562671546,0.1041286496350365,0.9964547118023788,0.15507776761207684,0.1556295191093768
A5292,8744,7568,0,8768,0,8768,690,8713,1015,0.8655077767612077,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.07891125343092406,0.07869525547445255,0.9964547118023788,0.11607959743824336,0.11649259726844945
A5293,8744,7776,0,8768,0,8768,826,8713,1301,0.889295516925892,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0944647758462946,0.09420620437956205,0.9964547118023788,0.14878774016468435,0.14931711236084014
A5294,8744,6677,0,8768,0,8768,27,8713,518,0.7636093321134492,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.003087831655992681,0.0030793795620437958,0.9964547118023788,0.059240622140896614,0.05945139446803627
A5295,8744,6637,0,8768,0,8768,87,8713,459,0.7590347666971637,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.00994967978042086,0.009922445255474453,0.9964547118023788,0.05249313815187557,0.052679903592333294
A5296,8744,6021,0,8768,0,8768,7,8713,363,0.6885864592863677,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0008005489478499542,0.0007983576642335766,0.9964547118023788,0.041514181152790486,0.04166188454034202
A5297,8744,6082,0,8768,0,8768,203,8713,431,0.6955626715462031,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.023215919487648673,0.023152372262773724,0.9964547118023788,0.04929094236047576,0.049466314702169174
A5299,8744,7729,0,8768,0,8768,0,0,0,0.8839204025617566,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A5300,8744,7633,0,8768,0,8768,0,0,0,0.8729414455626715,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A5301,8744,5504,0,8768,0,8768,0,0,0,0.6294602012808783,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A5302,8744,5504,0,8768,0,8768,0,0,0,0.6294602012808783,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A5303,8744,7633,0,8768,0,8768,0,0,0,0.8729414455626715,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A5304,8744,7513,0,8768,0,8768,0,0,0,0.8592177493138152,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A5305,8744,6057,0,8768,0,8768,0,0,0,0.6927035681610247,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A5306,8744,4888,0,8768,0,8768,0,0,0,0.5590118938700823,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A5307,8744,4033,0,8768,0,8768,0,8713,633,0.46123055809698077,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.07239249771271729,0.07265006312406748
A5308,8744,5229,0,8768,0,8768,0,8713,921,0.5980100640439159,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.10532936870997256,0.10570412028004132
A5309,8744,4565,0,8768,0,8768,0,8713,510,0.5220722781335773,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.05832570905763952,0.05853322621370366
A5310,8744,5601,0,8768,0,8768,0,8713,926,0.6405535224153706,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.10590118938700824,0.1062779754389992
A5311,8744,5637,0,8768,0,8768,0,8713,667,0.6446706312900274,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.07628087831655993,0.07655227820498106
A5312,8744,4976,0,8768,0,8768,0,8713,573,0.5690759377859104,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.06553064958828911,0.06576380121657294
A5313,8744,8512,0,8768,0,8768,0,8713,996,0.9734675205855444,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.11390667886550777,0.1143119476644095
A5314,8744,5613,0,8768,0,8768,0,8713,677,0.6419258920402562,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.07742451967063128,0.07769998852289682
A5315,8744,5543,1,8768,0,8768,0,0,0,0.6339204025617566,0.00011436413540713633,0.00018040772145047808,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A5316,8744,5037,1,8768,0,8768,0,0,8,0.5760521500457456,0.00011436413540713633,0.0001985308715505261,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0009149130832570906,0.0
A5317,8744,5858,0,8768,0,8768,0,0,0,0.6699451052150046,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A5319,8744,5073,0,8768,0,8768,258,8713,376,0.5801692589204026,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.02950594693504117,0.029425182481751824,0.9964547118023788,0.043000914913083256,0.043153907953632505
A5320,8744,8580,0,8768,0,8768,0,0,0,0.9812442817932296,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A5321,8744,8412,7,8768,0,8768,0,0,7,0.9620311070448307,0.0008005489478499542,0.0008321445553970519,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0008005489478499542,0.0
A5322,8744,8412,7,8768,0,8768,0,0,7,0.9620311070448307,0.0008005489478499542,0.0008321445553970519,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0008005489478499542,0.0
A5323,8744,8388,7,8768,0,8768,0,0,0,0.9592863677950595,0.0008005489478499542,0.0008345255126371007,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A5324,8744,8768,0,8768,0,0,0,0,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5325,8744,5790,48,8768,0,8768,0,0,10,0.6621683440073193,0.0054894784995425435,0.008290155440414507,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0011436413540713633,0.0
A5326,8744,5790,47,8768,0,8768,0,0,10,0.6621683440073193,0.005375114364135407,0.008117443868739206,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0011436413540713633,0.0
A5327,8744,5910,44,8768,0,8768,0,0,7,0.6758920402561757,0.005032021957913998,0.007445008460236886,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0008005489478499542,0.0
A5328,8744,5910,39,8768,0,8768,0,0,7,0.6758920402561757,0.004460201280878317,0.006598984771573604,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0008005489478499542,0.0
A5329,8744,6086,49,8768,0,8768,0,0,7,0.6960201280878316,0.00560384263494968,0.008051265198816956,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0008005489478499542,0.0
A5330,8744,6086,45,8768,0,8768,0,0,8,0.6960201280878316,0.005146386093321135,0.007394019060138022,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0009149130832570906,0.0
A5331,8744,5886,39,8768,0,8768,0,0,7,0.6731473010064044,0.004460201280878317,0.006625891946992864,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0008005489478499542,0.0
A5332,8744,5886,43,8768,0,8768,0,0,9,0.6731473010064044,0.004917657822506862,0.007305470608222901,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0010292772186642268,0.0
A5343,8744,8768,3837,8768,332,8768,0,0,3298,1.0027447392497713,0.4388151875571821,0.4376140510948905,1.0027447392497713,0.03796889295516926,0.03786496350364964,1.0027447392497713,0.0,0.0,0.0,0.3771729185727356,0.0
A5347,8744,8768,2,8768,0,8768,0,0,2,1.0027447392497713,0.00022872827081427266,0.0002281021897810219,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.00022872827081427266,0.0
A5348,8744,8768,20,8768,2,8768,0,0,11,1.0027447392497713,0.0022872827081427266,0.002281021897810219,1.0027447392497713,0.00022872827081427266,0.0002281021897810219,1.0027447392497713,0.0,0.0,0.0,0.0012580054894784996,0.0
A5353,8744,8768,0,8768,0,0,0,0,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
