Unit Code,RegAwardDuration_Mean,RegAwardDuration_Median,RegAwardDuration_Max,RegAwardDuration_Std,SpinAwardDuration_Mean,SpinAwardDuration_Median,SpinAwardDuration_Max,SpinAwardDuration_Std,SuppAwardDuration_Mean,SuppAwardDuration_Median,SuppAwardDuration_Max,SuppAwardDuration_Std,STRAwardDuration_Mean,STRAwardDuration_Median,STRAwardDuration_Max,STRAwardDuration_Std
A3411,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.388888888888889,3.0,7.0,1.9444911292248124
A3419,9.04601226993865,5.0,178.0,16.330463257450045,14.392857142857142,7.0,173.0,23.98705074533593,0.0,0.0,0.0,,7.676923076923077,4.0,126.0,11.787677360358495
A3420,11.976303317535544,6.0,204.0,21.469182633001136,18.051020408163264,10.0,310.0,30.5085583412428,0.0,0.0,0.0,,9.462998102466793,5.0,140.0,15.373365223485495
A3421,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.4444444444444444,1.0,3.0,0.7264831572567789,2.0,1.0,5.0,2.0
A3427,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3446,1.8333333333333333,1.0,5.0,1.6020819787597222,0.0,0.0,0.0,,0.0,0.0,0.0,,1.3333333333333333,1.0,2.0,0.5773502691896257
A3447,1.4,1.0,2.0,0.5477225575051661,0.0,0.0,0.0,,0.0,0.0,0.0,,1.6666666666666667,2.0,2.0,0.5773502691896257
A3448,1.7142857142857142,1.0,5.0,1.496026483086191,0.0,0.0,0.0,,0.0,0.0,0.0,,1.3333333333333333,1.0,2.0,0.5773502691896257
A3449,1.7142857142857142,1.0,5.0,1.496026483086191,0.0,0.0,0.0,,0.0,0.0,0.0,,1.3333333333333333,1.0,2.0,0.5773502691896257
A3454,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3455,2.5925925925925926,2.0,9.0,2.0049795559912873,8.619961612284069,5.0,118.0,12.073712098798671,0.0,0.0,0.0,,8.142625607779578,4.0,141.0,12.465761482106046
A3456,2.3448275862068964,2.0,9.0,1.837620007139777,8.042792792792794,4.0,115.0,11.743129871565099,0.0,0.0,0.0,,7.786127167630058,4.0,119.0,11.187525812882534
A3457,2.8054474708171204,2.0,19.0,2.869745451977225,6.375536480686695,3.0,51.0,7.076734730280083,0.0,0.0,0.0,,12.819004524886878,4.0,793.0,42.62592443487199
A3458,2.1481481481481484,2.0,12.0,1.7057528609491766,6.206586826347305,3.0,42.0,6.7780660003906545,0.0,0.0,0.0,,12.16260162601626,3.0,793.0,45.67061430071259
A3515,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3518,3.2758620689655173,3.0,9.0,2.6210557900062845,1.4,1.0,3.0,0.8432740427115678,0.0,0.0,0.0,,2.1818181818181817,1.0,9.0,2.482667187449088
A3519,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3520,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3545,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3546,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3566,3.22636815920398,2.0,21.0,3.495062601343903,5.068965517241379,2.0,36.0,6.243226347349389,0.0,0.0,0.0,,4.691075514874142,2.0,93.0,8.654332212392216
A3576,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3582,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3588,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.242857142857143,2.0,8.0,1.4688624632067513
A3589,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.2758620689655173,2.0,6.0,1.4240183254324974
A3590,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.8627450980392157,1.0,5.0,1.131717417788332
A3601,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.9375,1.5,6.0,1.3889444433333777
A3606,16.7119341563786,8.0,482.0,42.18200604341721,20.608695652173914,12.0,397.0,40.73383055022992,0.0,0.0,0.0,,10.42406876790831,6.0,344.0,21.733577352727313
A3607,11.97841726618705,7.0,150.0,20.626108591022543,13.467661691542288,8.0,116.0,15.839198180620606,0.0,0.0,0.0,,7.594285714285714,5.0,70.0,9.69423492334898
A3608,13.950892857142858,7.0,242.0,28.037647642016726,15.428571428571429,8.0,306.0,31.077291219741948,0.0,0.0,0.0,,7.922848664688427,5.0,95.0,10.258271062625093
A3609,15.816326530612244,7.0,487.0,42.38991212994838,21.16867469879518,9.0,328.0,44.20278868951485,0.0,0.0,0.0,,8.83989501312336,4.0,265.0,17.614380607886137
A3610,12.887719298245614,7.0,149.0,20.224480269575537,12.936708860759493,8.0,144.0,17.909382380699206,0.0,0.0,0.0,,7.67906976744186,5.0,81.0,10.160680146726015
A3611,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3615,0.0,0.0,0.0,,0.0,0.0,0.0,,8.853107344632768,5.0,128.0,11.558737982358558,5.746212121212121,4.0,44.0,5.1714426074187685
A3619,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3624,1.0,1.0,1.0,0.0,3.2,3.0,5.0,1.3038404810405297,0.0,0.0,0.0,,2.25,1.0,12.0,2.471577563454951
A3625,1.0,1.0,1.0,0.0,3.5,3.5,5.0,2.1213203435596424,0.0,0.0,0.0,,1.9047619047619047,1.0,11.0,2.278261659791559
A3626,1.5,1.5,2.0,0.7071067811865476,3.0,3.0,4.0,1.4142135623730951,0.0,0.0,0.0,,2.402439024390244,2.0,12.0,2.232530292869898
A3627,4.0,4.0,4.0,,4.0,4.0,5.0,1.4142135623730951,0.0,0.0,0.0,,2.2195121951219514,2.0,5.0,1.274994021985029
A3628,0.0,0.0,0.0,,1.0,1.0,1.0,,0.0,0.0,0.0,,2.4696969696969697,2.0,12.0,2.0469280425282315
A3629,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.3098591549295775,2.0,8.0,1.6698293265718134
A3630,0.0,0.0,0.0,,0.0,0.0,0.0,,8.55050505050505,5.0,180.0,13.012942914213603,5.916083916083916,4.0,44.0,5.2043986562311675
A3634,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3635,1.0,1.0,1.0,0.0,1.6666666666666667,1.0,4.0,1.2110601416389966,0.0,0.0,0.0,,1.9473684210526316,1.0,11.0,2.3915054349957128
A3636,1.4,1.0,3.0,0.8944271909999161,1.6,1.0,4.0,1.3416407864998738,0.0,0.0,0.0,,1.7272727272727273,1.0,6.0,1.4203225046854733
A3637,1.5,1.5,2.0,0.5773502691896257,2.6666666666666665,1.0,6.0,2.886751345948129,0.0,0.0,0.0,,2.5220883534136544,2.0,12.0,2.040051108286325
A3639,0.0,0.0,0.0,,123.35820895522389,22.0,1793.0,295.2882875640365,0.0,0.0,0.0,,22.39316239316239,17.0,407.0,38.84503070221995
A3644,2.576923076923077,2.5,7.0,1.3187360830400887,2.35,2.0,7.0,1.6944180805158293,0.0,0.0,0.0,,3.5135135135135136,3.0,11.0,2.4057194591749966
A3645,1.0,1.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,1.0,
A3646,3.0,3.0,3.0,,1.5,1.5,2.0,0.7071067811865476,0.0,0.0,0.0,,0.0,0.0,0.0,
A3647,1.6666666666666667,1.0,3.0,1.1547005383792517,2.0,2.0,3.0,1.4142135623730951,0.0,0.0,0.0,,0.0,0.0,0.0,
A3651,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.464968152866242,4.0,77.0,5.843922461243489
A3652,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.951175406871609,4.0,84.0,7.112410277570856
A3653,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.89171974522293,3.0,51.0,6.421697612675802
A3654,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.311111111111111,1.0,9.0,1.9519480039440111
A3655,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.2,2.0,10.0,1.8117265083826728
A3656,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,2.0,8.0,1.4142135623730951
A3657,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,1.0,
A3666,1.1666666666666667,1.0,2.0,0.408248290463863,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3667,1.125,1.0,2.0,0.3535533905932738,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,1.0,
A3668,1.1111111111111112,1.0,2.0,0.33333333333333337,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,1.0,
A3669,1.1666666666666667,1.0,2.0,0.408248290463863,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3670,1.1428571428571428,1.0,2.0,0.37796447300922725,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,1.0,
A3671,1.2,1.0,2.0,0.4472135954999579,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3674,3.3629032258064515,2.0,11.0,2.4802788900993447,7.5,7.5,14.0,9.192388155425117,3.75,4.0,6.0,2.217355782608345,3.0163934426229506,2.0,10.0,2.3344649870915357
A3675,3.792307692307692,3.0,14.0,3.0820715721587915,5.333333333333333,1.0,14.0,7.505553499465136,4.75,4.5,6.0,0.9574271077563381,3.392857142857143,2.0,10.0,2.7281600288210996
A3676,3.5804195804195804,2.0,14.0,2.975043111091559,1.0,1.0,1.0,,4.5,5.0,6.0,1.7320508075688772,3.0535714285714284,2.0,10.0,2.532836303486615
A3677,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3679,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3681,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3682,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3695,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3706,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3708,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3714,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.9591836734693877,2.0,11.0,2.549176204134954
A3715,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3721,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.625407166123779,4.0,53.0,6.332797145544387
A3726,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3727,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,10.666666666666666,10.0,19.0,6.623191577077223
A3728,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3729,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3730,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3731,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3736,3.256,2.0,14.0,3.1671295643562414,2.0,2.0,3.0,1.4142135623730951,0.0,0.0,0.0,,4.0,2.0,14.0,3.858612300930075
A3737,3.3304347826086955,2.0,16.0,3.3343552971905024,2.0,2.0,3.0,1.4142135623730951,0.0,0.0,0.0,,4.0212765957446805,3.0,15.0,3.8419275150017196
A3738,3.3773584905660377,2.0,15.0,3.3903303117309247,2.0,2.0,3.0,1.4142135623730951,0.0,0.0,0.0,,4.439024390243903,2.0,15.0,4.347693529262411
A3739,3.4675324675324677,2.0,15.0,3.4587205406822408,2.0,2.0,3.0,1.4142135623730951,0.0,0.0,0.0,,4.962962962962963,3.0,15.0,4.536022329695763
A3740,3.3577981651376145,2.0,16.0,3.4974142188400776,2.0,2.0,3.0,1.4142135623730951,0.0,0.0,0.0,,4.066666666666666,2.0,15.0,4.092121032600886
A3741,3.3448275862068964,2.0,16.0,3.3727899643956536,2.0,2.0,3.0,1.4142135623730951,0.0,0.0,0.0,,4.0625,2.0,14.0,3.8779587194537326
A3742,3.433734939759036,2.0,15.0,3.5790473289053915,1.0,1.0,1.0,,0.0,0.0,0.0,,4.3,2.0,15.0,4.279947279809497
A3743,3.458715596330275,2.0,15.0,3.3541906074832086,2.0,2.0,3.0,1.4142135623730951,0.0,0.0,0.0,,4.4772727272727275,2.5,15.0,4.206797579796113
A3747,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3748,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3749,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3754,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,10.239263803680982,9.0,38.0,6.251394292831427
A3755,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3756,0.0,0.0,0.0,,1.5,1.0,4.0,0.8340576562282991,0.0,0.0,0.0,,7.686567164179104,4.0,58.0,10.348779689769723
A3757,0.0,0.0,0.0,,2.090909090909091,2.0,7.0,1.3547056037114753,0.0,0.0,0.0,,10.319148936170214,5.0,61.0,13.058574366190815
A3758,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3759,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3762,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3763,4.1410488245931285,3.0,27.0,3.968398307864046,20.435374149659864,8.0,1280.0,79.01203675763529,0.0,0.0,0.0,,10.051509769094139,4.0,428.0,25.740475425265103
A3764,4.232843137254902,3.0,28.0,3.7412896060537153,23.46808510638298,7.0,984.0,78.34649400187533,0.0,0.0,0.0,,11.261241970021413,4.0,289.0,24.723888488130537
A3787,0.0,0.0,0.0,,1.0588235294117647,1.0,3.0,0.282545452579066,0.0,0.0,0.0,,1.07035175879397,1.0,3.0,0.3098963281916857
A3788,0.0,0.0,0.0,,1.2391304347826086,1.0,5.0,0.7655000575860534,0.0,0.0,0.0,,1.1446540880503144,1.0,6.0,0.5492973415746977
A3789,0.0,0.0,0.0,,1.5494505494505495,1.0,6.0,1.1475939686892385,0.0,0.0,0.0,,2.688775510204082,1.0,40.0,6.1652522173218545
A3790,0.0,0.0,0.0,,1.08,1.0,2.0,0.27404751561786966,0.0,0.0,0.0,,1.1233766233766234,1.0,2.0,0.3299420047656638
A3791,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3797,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3798,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3799,4.117647058823529,3.0,22.0,3.3826814713554665,42.06956521739131,6.0,614.0,91.89684546245131,2.0,1.5,4.0,1.4142135623730951,10.712918660287082,5.0,118.0,15.810292479759074
A3802,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.425837320574163,3.0,23.0,2.9286786854318305
A3803,11.036082474226804,6.0,117.0,16.88589370851101,86.575,65.0,336.0,83.31247559485668,0.0,0.0,0.0,,14.08675799086758,10.0,151.0,19.112817112431987
A3804,8.547511312217194,6.0,47.0,9.482699829215719,132.28571428571428,90.5,864.0,177.14377026561039,0.0,0.0,0.0,,12.794466403162055,13.0,93.0,13.442309457214174
A3805,0.0,0.0,0.0,,18.705882352941178,24.0,52.0,12.2768313597318,0.0,0.0,0.0,,8.53125,4.0,24.0,8.362683529014571
A3806,0.0,0.0,0.0,,16.347826086956523,12.0,38.0,9.354671636296214,0.0,0.0,0.0,,7.5476190476190474,4.5,29.0,7.002446892728426
A3807,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3808,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3822,0.0,0.0,0.0,,3.5833333333333335,2.0,20.0,4.031128874149275,0.0,0.0,0.0,,3.4285714285714284,2.0,24.0,3.6397278809849296
A3825,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3826,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3827,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3828,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3829,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3830,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.1294117647058823,2.0,8.0,1.5643973074555677
A3831,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3840,7.246153846153846,4.0,66.0,10.060800740421287,8.6,3.0,114.0,18.252166255918993,0.0,0.0,0.0,,6.113043478260869,3.0,82.0,10.758729802898541
A3848,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3849,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3852,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3853,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3854,3.411111111111111,3.0,19.0,2.9715920574059567,4.740566037735849,3.0,103.0,8.927493911808698,0.0,0.0,0.0,,5.376425855513308,4.0,41.0,5.876507063582633
A3855,3.856140350877193,3.0,19.0,3.209307412003299,4.671814671814672,3.0,50.0,6.020348005311256,0.0,0.0,0.0,,6.0661764705882355,4.0,60.0,6.644035369478661
A3864,2.3846153846153846,2.0,6.0,1.7097008285302207,3.0,3.0,3.0,0.0,0.0,0.0,0.0,,3.0,3.0,3.0,0.0
A3865,3.1904761904761907,2.0,9.0,2.2938842084780044,2.6666666666666665,3.0,4.0,1.5275252316519465,0.0,0.0,0.0,,2.25,2.0,4.0,1.5
A3867,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3868,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3876,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3877,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3878,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3879,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3907,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3908,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3909,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3910,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3911,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3916,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3924,1.2857142857142858,1.0,3.0,0.7559289460184545,0.0,0.0,0.0,,13.301724137931034,15.0,30.0,3.6944320515217144,8.848684210526315,7.5,30.0,5.226563111582394
A3925,1.5,1.5,2.0,0.7071067811865476,0.0,0.0,0.0,,14.252475247524753,15.0,30.0,2.239540378369955,9.047904191616766,7.0,30.0,5.068667674132246
A3926,3.4,2.0,9.0,3.361547262794322,0.0,0.0,0.0,,14.068376068376068,15.0,30.0,2.8819488608689294,9.466367713004484,10.0,30.0,5.208057581679372
A3927,2.75,2.0,8.0,2.3145502494313788,0.0,0.0,0.0,,13.793814432989691,15.0,30.0,3.197920776350055,8.926356589147288,7.0,30.0,5.09428640626741
A3928,1.5,1.0,3.0,0.8366600265340756,0.0,0.0,0.0,,14.083333333333334,15.0,30.0,2.6611447343593584,8.974137931034482,7.0,30.0,5.0811192694042875
A3929,2.0,2.0,4.0,1.0690449676496976,0.0,0.0,0.0,,13.895910780669144,15.0,30.0,2.868437026864079,8.926430517711172,7.0,30.0,5.040007596050471
A3936,3.2595419847328246,2.0,18.0,3.0674163176085854,7.678899082568807,4.0,76.0,12.618241303429462,0.0,0.0,0.0,,5.6,2.0,77.0,9.918473642803365
A3938,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3939,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3942,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3943,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3945,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3946,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3947,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3948,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3949,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3957,5.861386138613861,3.0,30.0,6.086098426693899,11.786729857819905,6.0,537.0,39.318928123475814,0.0,0.0,0.0,,6.56797583081571,3.0,144.0,11.74749754703511
A3958,4.648648648648648,3.0,16.0,3.622585143667864,12.588888888888889,5.0,943.0,70.75891786099541,0.0,0.0,0.0,,7.8671875,2.0,480.0,33.024618528024945
A3959,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3969,2.8,3.0,5.0,1.7888543819998317,0.0,0.0,0.0,,12.79296875,15.0,30.0,4.282214629412326,8.608695652173912,7.0,30.0,5.284638188711551
A3970,2.7,1.0,19.0,3.596294389136314,4.0,2.0,9.0,4.358898943540674,11.858778625954198,15.0,30.0,4.971094535211419,7.736070381231672,6.0,30.0,5.269291261168993
A3971,4.363636363636363,4.0,14.0,3.585323619221207,3.5,3.5,6.0,3.5355339059327378,12.630522088353414,15.0,30.0,4.32174174869967,8.264615384615384,6.0,30.0,5.184033856712393
A3972,2.4,1.0,6.0,1.9566735620873066,0.0,0.0,0.0,,12.347169811320756,15.0,30.0,4.541083661784664,8.30952380952381,6.0,30.0,5.192937087377553
A3974,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3975,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3976,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3983,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3986,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3990,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.967741935483871,2.0,8.0,1.3178191365180738
A3991,138.0952380952381,24.0,1282.0,251.046085510095,160.86111111111111,30.5,1282.0,264.652457037287,0.0,0.0,0.0,,16.806153846153848,9.0,253.0,29.275974416963106
A3995,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3996,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A3997,0.0,0.0,0.0,,0.0,0.0,0.0,,12.348017621145374,7.0,297.0,22.609410864453277,3.694055944055944,3.0,34.0,3.3398983253214083
A3998,0.0,0.0,0.0,,0.0,0.0,0.0,,12.202991452991453,6.5,347.0,23.592258911336604,3.74061433447099,3.0,34.0,3.33450578837663
A4001,1.0,1.0,1.0,0.0,2.6363636363636362,1.0,13.0,3.640679257301507,12.295,5.0,171.0,20.688475234265017,3.872289156626506,3.0,19.0,3.538685898352802
A4004,2.697247706422018,2.0,29.0,3.0330629616364475,4.268398268398268,2.0,35.0,4.6975290948768365,0.0,0.0,0.0,,7.194444444444445,3.0,104.0,11.618157541052524
A4008,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4011,0.0,0.0,0.0,,2.3333333333333335,2.0,3.0,0.5773502691896258,0.0,0.0,0.0,,2.4545454545454546,3.0,6.0,1.5075567228888183
A4012,0.0,0.0,0.0,,1.6666666666666667,1.0,6.0,1.4474937289114918,0.0,0.0,0.0,,1.7878787878787878,2.0,8.0,1.0905225041678301
A4013,0.0,0.0,0.0,,4.222222222222222,2.0,12.0,4.051950228420233,0.0,0.0,0.0,,3.453333333333333,3.0,20.0,3.310724219047266
A4014,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4015,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4016,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4017,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4019,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4021,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.4285714285714286,1.0,3.0,0.7867957924694432
A4022,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.5,4.0,17.0,2.92947404525423
A4024,2.464788732394366,2.0,10.0,2.2027968320523343,0.0,0.0,0.0,,62.154639175257735,28.0,709.0,99.47333606363499,4.610655737704918,4.0,38.0,3.761914567322814
A4030,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4032,1.5,1.5,2.0,0.5773502691896257,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,4.0,7.0,4.242640687119285
