HourOfYear,MileageUp,PerformanceScore
4361,1.132999787234437,0.98
4362,0.7968494399849916,0.9048825923550381
4363,1.0862402865355556,0.98
4364,1.0619453205300402,0.98
4365,0.9241007242152399,0.98
4366,0.8932339525919684,0.98
4367,0.8845734006599014,0.98
4368,0.802307818917602,0.98
4369,0.9370940820262614,0.98
4370,1.028863387683173,0.98
4371,1.1125785096638992,0.98
4372,1.1743730430610646,0.98
4373,1.109674917319718,0.98
4374,0.9773471415193772,0.98
4375,0.8082654743984017,0.98
4376,0.9317438707077905,0.98
4377,1.1805556014716163,0.98
4378,0.907052339480105,0.98
4379,0.8219807423415412,0.98
4380,1.1668591083343023,0.98
4381,0.9872838616230316,0.98
4382,1.0452765803730952,0.98
4383,0.7440482350340274,0.98
4384,1.0608280941920027,0.98
4385,1.0204129727292301,0.98
4386,0.8982478573773722,0.98
4387,0.8791433665019766,0.98
4388,0.8428216129455511,0.98
4389,0.9061431649250569,0.98
4390,0.9865718697497464,0.98
4391,0.8974776666971482,0.98
4392,1.089335931297816,0.98
4393,0.9947853199444094,0.98
4394,1.1572888249452764,0.98
4395,1.0552527225416026,0.98
4396,1.0661464001475143,0.98
4397,0.977202213289108,0.98
4398,1.0712722038084501,0.98
4399,1.1203709865677323,0.98
4400,0.9001017134332285,0.98
4401,0.9720556113354243,0.98
4402,0.9709903970909817,0.98
4403,1.0802355271942086,0.98
4404,1.0197585978592456,0.98
4405,0.9802057145799612,0.98
4406,1.1927368143500834,0.98
4407,1.080013635200812,0.8238625012768362
4408,0.9958201233661323,0.98
4409,0.9314128875221437,0.8991355774185202
4410,0.8565325449663499,0.98
4411,1.0824428422443044,0.98
4412,1.0731214168022631,0.98
4413,0.9259543345293098,0.98
4414,1.087241634667976,0.98
4415,1.089162017408883,0.98
4416,0.9487194901519872,0.98
4417,1.0099642849330166,0.98
4418,1.0295172115021567,0.98
4419,0.9444774307578391,0.98
4420,0.952319423249005,0.98
4421,1.0436578836358987,0.98
4422,1.036236632206512,0.98
4423,0.7959947315188469,0.98
4424,1.1134767466348614,0.98
4425,1.0856403817210674,0.98
4426,1.0310227972211385,0.98
4427,1.033091225471792,0.98
4428,1.0661908514459628,0.98
4429,0.8997148388434414,0.98
4430,0.8977062684744375,0.9087432449747146
4431,0.8894171093649372,0.98
4432,0.9121063354938319,0.98
4433,1.1051555368365489,0.98
4434,0.9671977780654822,0.98
4435,1.0672666449241102,0.98
4436,0.9894377834493707,0.98
4437,0.986561137706747,0.98
4438,1.0424174703668663,0.98
4439,1.0831182487901176,0.98
4440,1.0504232033040821,0.98
4441,1.2289018889861072,0.98
4442,0.8642993798540148,0.98
4443,1.019828091470515,0.98
4444,1.0290495384632672,0.98
4445,0.9224440735585908,0.98
4446,1.0365253673650792,0.98
4447,0.8644538490286091,0.98
4448,0.9512571114862505,0.98
4449,0.9666707219148156,0.9488129073258349
4450,1.0578539834553864,0.98
4451,1.0630909700516042,0.98
4452,0.8525841514490252,0.98
4453,0.883191562488548,0.98
4454,1.0315512977165728,0.98
4455,1.0106221701780917,0.98
4456,1.0074950506775233,0.98
4457,1.2032831050728003,0.98
4458,0.9369374450346196,0.98
4459,0.914099543984907,0.98
4460,1.0181554532534984,0.8149915912852574
4461,0.9864658396692578,0.98
4462,1.0473468688545235,0.98
4463,1.080645904505784,0.98
4464,1.051137188980046,0.98
4465,1.0226913590482618,0.98
4466,1.0054627663320914,0.98
4467,0.9953486928201052,0.98
4468,0.9550782834467882,0.98
4469,0.9575086448790799,0.98
4470,0.7954361398796649,0.98
4471,0.989823731656664,0.98
4472,0.9592769915753532,0.98
4473,0.7586647880563914,0.98
4474,0.894140224593747,0.9226120853130027
4475,0.931623438914034,0.98
4476,0.9551713906534121,0.98
4477,0.9743084587689903,0.8375787841601277
4478,1.1732892128471273,0.8023626379479387
4479,0.8846493632004437,0.98
4480,0.9731519019910743,0.98
4481,0.8407832051673285,0.98
4482,0.9537969928338327,0.98
4483,1.112275568340491,0.98
4484,0.9073167528870725,0.98
4485,0.9694736765961426,0.98
4486,0.7844745971436227,0.8333614477065322
4487,0.9510101203171936,0.98
4488,1.026710762729303,0.98
4489,1.059026603441888,0.98
4490,1.1005239279538634,0.98
4491,0.99842656418813,0.98
4492,1.15060948235276,0.98
4493,0.9427382075848444,0.98
4494,1.122689783485994,0.98
4495,0.803548705447683,0.98
4496,1.0895835897879451,0.98
4497,1.024650249668071,0.98
4498,1.0473161991564652,0.98
4499,1.070283605836904,0.98
4500,1.087636231898637,0.98
4501,0.9812270752597412,0.98
4502,1.0576459225510821,0.98
4503,0.877734272482654,0.98
4504,0.9706551733932378,0.98
4505,1.0920898968249992,0.98
4506,0.9695247479329698,0.98
4507,0.9714648791377707,0.98
4508,0.9826139260468587,0.98
4509,0.903838815433221,0.98
4510,0.9954884648316614,0.98
4511,1.1312386547154047,0.98
4512,1.067264595620517,0.98
4513,0.9085500519313277,0.98
4514,1.0213506844586882,0.98
4515,1.0364995830813541,0.98
4516,0.9990650531410457,0.98
4517,0.7980890745202406,0.98
4518,0.8648260240089894,0.98
4519,1.1638619776844383,0.98
4520,0.7349352469327668,0.98
4521,1.0065857245616476,0.98
4522,1.0324116002437822,0.98
4523,0.8216945836832608,0.98
4524,1.023836638592385,0.98
4525,1.0705304503274593,0.98
4526,1.0065162005545372,0.98
4527,0.8508239145923554,0.9046821643073981
4528,1.0404086855546444,0.98
4529,0.9330401256371698,0.98
4530,0.8266300944814493,0.98
4531,1.035956571799687,0.98
4532,1.03433450596861,0.98
4533,1.0688065505813484,0.98
4534,0.9080462381208482,0.98
4535,0.926856578180338,0.98
4536,0.9384151893233462,0.98
4537,1.0326446111826642,0.98
4538,1.0743289446550992,0.98
4539,1.0925160163016996,0.98
4540,0.9619357142238586,0.98
4541,1.069918969067786,0.98
4542,0.9593853476890211,0.98
4543,0.7955362111168701,0.98
4544,1.1041559085505834,0.98
4545,1.0057648864813435,0.98
4546,0.9826236148462714,0.98
4547,0.9744023961706915,0.98
4548,1.0361822336509972,0.98
4549,1.140880252102454,0.98
4550,1.0784392118236479,0.98
4551,0.9400680814188607,0.98
4552,1.054318792935284,0.8382150309498186
4553,1.0353726886170669,0.98
4554,1.079844850295862,0.98
4555,0.8475445419363509,0.98
4556,1.0382709925506215,0.98
4557,1.0331432687697348,0.98
4558,0.8974999647379199,0.98
4559,1.0244701300672325,0.98
4560,1.139008602703603,0.98
4561,0.9854810600982422,0.98
4562,0.9370920293357634,0.98
4563,1.142317490103765,0.98
4564,0.8898610933861477,0.98
4565,1.0422060923774492,0.98
4566,0.847081235912138,0.98
4567,0.9066348421415881,0.98
4568,1.1097656083089582,0.98
4569,1.014901321998744,0.98
4570,0.8155243459895919,0.98
4571,0.781287668225645,0.98
4572,1.0221668641422244,0.98
4573,0.9396491656003819,0.98
4574,1.1061638526335296,0.98
4575,0.9565603013714872,0.98
4576,1.1000501461989705,0.98
4577,0.9518203720236156,0.98
4578,1.030274669387214,0.98
4579,0.9839881086867476,0.98
4580,0.9218966740685424,0.98
4581,1.1233237630210744,0.98
4582,0.8602373143339073,0.98
4583,1.1250537609511184,0.98
4584,1.1276989009006095,0.98
4585,1.1967460551993259,0.98
4586,0.9462757974002108,0.98
4587,0.9143668889980159,0.98
4588,0.8482606179064935,0.98
4589,1.1408551862093195,0.98
4590,1.0517113049226252,0.98
4591,0.9526911331859853,0.98
4592,1.157053188314558,0.98
4593,0.9949949487314127,0.98
4594,1.1569957820423,0.98
4595,0.9131170168896783,0.98
4596,1.0531605188143245,0.98
4597,1.037521997534783,0.98
4598,0.929173008565203,0.98
4599,1.1495459481395653,0.98
4600,1.149907199996106,0.98
4601,0.9510902244953513,0.98
4602,1.0422276898138094,0.9204867444798535
4603,0.9579617262846413,0.98
4604,0.993305489369015,0.98
4605,0.854216962703121,0.98
4606,0.8596220006098167,0.98
4607,0.9089091746830222,0.98
4608,1.0418081496795666,0.98
4609,1.0493997266515682,0.8817896755194469
4610,1.1093876815599168,0.98
4611,0.9604554229481579,0.98
4612,1.0891385977477483,0.98
4613,0.9546168489169303,0.98
4614,0.9435238760258806,0.98
4615,0.9964112170814835,0.98
4616,0.962085060923887,0.98
4617,0.9809881166538407,0.98
4618,0.9552782216658501,0.98
4619,0.8478290675491819,0.98
4620,1.102810759124917,0.98
4621,0.9718370553620961,0.98
4622,1.0658550909213729,0.98
4623,0.7157024122332214,0.98
4624,0.9160826584900608,0.98
4625,0.9813723125134046,0.98
4626,0.7654783383789412,0.98
4627,0.9339368319217556,0.98
4628,0.9515190726583596,0.98
4629,1.0011914858510076,0.98
4630,1.007313908792598,0.8785349741553554
4631,1.0528377716255686,0.98
4632,1.0292213561114358,0.98
4633,0.9953570812615334,0.98
4634,1.0949766830166137,0.98
4635,1.1567171356366734,0.98
4636,0.9912866343591243,0.98
4637,0.940337795032209,0.98
4638,0.7801013890744131,0.98
4639,1.115648365888141,0.98
4640,1.3774907125265092,0.98
4641,0.8394354898688119,0.98
4642,1.0902124772364368,0.98
4643,0.8958730910606829,0.98
4644,1.1829777300015958,0.98
4645,1.0847481994952952,0.98
4646,1.016358614210136,0.98
4647,0.9031425139457657,0.98
4648,1.119651712383841,0.98
4649,1.0682147822918135,0.98
4650,0.833002811387453,0.98
4651,1.0412826756034452,0.98
4652,1.1451502790167865,0.98
4653,0.7897159046682446,0.98
4654,1.1144339829494865,0.98
4655,1.2244167602200258,0.98
4656,0.9769829517240749,0.98
4657,1.0077947092501915,0.98
4658,0.9974549806396711,0.98
4659,1.0110282261153616,0.98
4660,0.8515292064073305,0.98
4661,1.0641318769674124,0.98
4662,0.8957551416944467,0.98
4663,0.9831640477374208,0.98
4664,0.8224360390919777,0.98
4665,1.0600811442877396,0.98
4666,0.8478294459479946,0.98
4667,1.173192381665986,0.98
4668,1.0607252534833918,0.98
4669,1.117663354454462,0.98
4670,1.0153537832624024,0.98
4671,0.9484621672077587,0.8534549291432012
4672,1.0529483741137151,0.98
4673,1.0959796962487576,0.98
4674,0.909780856112382,0.98
4675,1.0506470197669606,0.98
4676,0.985694626956234,0.98
4677,0.8795654208648339,0.98
4678,0.973492711580282,0.98
4679,0.9746702614661942,0.98
4680,1.047138165825784,0.98
4681,1.1154848877908483,0.98
4682,1.0054373295044916,0.9256744203378233
4683,1.043135654718897,0.98
4684,1.0342561008963143,0.98
4685,0.9315811638003364,0.98
4686,0.9432901131149047,0.98
4687,0.9033216923625552,0.98
4688,0.896288398884789,0.98
4689,1.0232425610866476,0.98
4690,0.9166703999955736,0.98
4691,1.0329701535989375,0.98
4692,1.0187734187653374,0.98
4693,1.0521875488101147,0.98
4694,0.9336742168650957,0.98
4695,1.0249558888874375,0.98
4696,0.8360290564825363,0.98
4697,0.9394259694240833,0.98
4698,0.9315719867448533,0.98
4699,1.1390455080983715,0.98
4700,1.0102751396837382,0.98
4701,1.1734830128022187,0.98
4702,0.8664103136514839,0.98
4703,1.0008571604001941,0.98
4704,0.9830780018799323,0.98
4705,0.9451159153683114,0.98
4706,1.0469819222591175,0.98
4707,0.9758278322399122,0.98
4708,0.9042082116766947,0.98
4709,1.0363719910755707,0.98
4710,1.1583332077558628,0.9347013991353066
4711,0.9986416159613395,0.98
4712,0.9775698757824347,0.98
4713,1.1415996197164877,0.98
4714,0.867107443433419,0.98
4715,1.045932859234658,0.98
4716,1.0259746539127632,0.8995106080032962
4717,0.9538270087857305,0.98
4718,1.1090890864285694,0.98
4719,1.1444079905179585,0.98
4720,1.0434780068450864,0.98
4721,1.0841613805803876,0.98
4722,1.0409468783351057,0.98
4723,0.9094040350068321,0.98
4724,1.1148541153379996,0.98
4725,1.2042452252472584,0.98
4726,1.2045880269026412,0.98
4727,0.8569670273871022,0.98
4728,0.9911191291026331,0.98
4729,0.9882393254569729,0.98
4730,1.0315760183870282,0.98
4731,1.0742640132338401,0.98
4732,0.845601634249016,0.98
4733,1.0712216040263813,0.98
4734,1.0150480245867728,0.98
4735,1.1315522707813566,0.98
4736,0.9494990118494235,0.98
4737,1.0152346679197846,0.98
4738,0.9819004202757298,0.98
4739,1.0312741163257362,0.98
4740,1.1450087012936716,0.8923204996998867
4741,0.9675651591303638,0.98
4742,0.8553425235687688,0.98
4743,0.962742945261393,0.98
4744,0.8913187866847808,0.98
4745,1.2194111157252847,0.9306510924661537
4746,1.0713492467282464,0.98
4747,1.0140200893293818,0.98
4748,0.8461431588083725,0.98
4749,1.0857189118926536,0.98
4750,0.898740638216549,0.98
4751,0.9586851457023611,0.98
4752,0.900669809590718,0.98
4753,0.9041838647166147,0.98
4754,1.0532089999083118,0.98
4755,0.8333064238828933,0.98
4756,1.0974710063557325,0.98
4757,0.9386783471811028,0.98
4758,1.0863808915397064,0.98
4759,1.0095702367733697,0.98
4760,1.0457252060896525,0.98
4761,1.0173723162488784,0.98
4762,0.9797528513064977,0.98
4763,1.0812510461897318,0.98
4764,1.0256904379057423,0.98
4765,1.0013245895031087,0.98
4766,0.9459907390937388,0.98
4767,1.1605041944621854,0.8298505784878486
4768,0.9699953729942097,0.98
4769,1.0224093207964313,0.98
4770,0.9998984271539096,0.98
4771,1.0391380381915067,0.98
4772,0.8966390549944212,0.98
4773,0.9543996263850795,0.98
4774,1.0566919050773602,0.98
4775,1.0611662763463876,0.9129466800523394
4776,0.8772128889220436,0.98
4777,0.8452808344332482,0.98
4778,1.0882566809777479,0.98
4779,0.9489665787531605,0.8540550959522029
4780,0.8142774297444857,0.98
4781,1.0519304348770109,0.98
4782,1.0594126788918818,0.98
4783,1.0405288343585017,0.98
4784,0.9806561342990097,0.98
4785,1.143600898665957,0.98
4786,0.9099245799613408,0.98
4787,1.0213956438927163,0.98
4788,1.0260956632444924,0.98
4789,1.1274296555875651,0.98
4790,1.1660286174476098,0.98
4791,1.1222944698190942,0.98
4792,1.0492040994801868,0.98
4793,0.9877761452368296,0.98
4794,0.9945810495819343,0.98
4795,1.0778314425803712,0.98
4796,1.1221329492098304,0.98
4797,1.2763490935870458,0.98
4798,1.0100200049102117,0.98
4799,0.9587314951253632,0.98
4800,0.937742237745952,0.98
4801,0.9786860057144093,0.98
4802,1.0839025532174265,0.98
4803,0.95746753176144,0.98
4804,1.090063724070516,0.98
4805,1.1265004730858172,0.98
4806,1.0209453008512328,0.98
4807,1.013636946275357,0.98
4808,0.9307131835608835,0.98
4809,0.9568080397266171,0.98
4810,0.9472277188871159,0.98
4811,0.9697475943207443,0.98
4812,1.0452279923568437,0.98
4813,1.1033637580321212,0.98
4814,1.0431956811429304,0.98
4815,1.12247161046515,0.98
4816,1.1436928039191825,0.98
4817,0.9514111001930714,0.98
4818,1.1069801728666229,0.98
4819,1.0576853564428819,0.98
4820,0.8858162472414901,0.98
4821,0.9801580344910601,0.98
4822,1.1144563969076335,0.98
4823,0.9235239833833393,0.98
4824,0.9011539776072531,0.98
4825,0.9294795809776436,0.98
4826,0.9576954730996649,0.98
4827,0.9907735991316489,0.98
4828,0.976243930582716,0.98
4829,1.0115044327867522,0.9041321919656037
4830,1.061376211167953,0.98
4831,0.8368165663471427,0.98
4832,1.1183794594899095,0.98
4833,1.236692721796495,0.98
4834,0.8249618696005976,0.98
4835,1.0100606601908,0.98
4836,0.8289543894275828,0.98
4837,1.1076641726532934,0.98
4838,0.9934034379364332,0.98
4839,1.0081364074968557,0.98
4840,1.0909980343419825,0.98
4841,1.1198135908676343,0.98
4842,0.8291616195838696,0.98
4843,0.9516504761831317,0.98
4844,1.050659018519326,0.98
4845,0.9710321739876585,0.98
4846,1.0373327371102703,0.98
4847,0.8332273992688457,0.98
4848,0.9730483527242448,0.98
4849,1.0106578664391817,0.98
4850,0.8421293091452752,0.98
4851,1.0848035782245125,0.98
4852,0.7867113173185716,0.98
4853,0.9072278066824958,0.98
4854,1.0676060605329474,0.98
4855,1.0756470015594737,0.98
4856,0.924865497592356,0.98
4857,1.0645567668988425,0.98
4858,0.8262185638254779,0.98
4859,0.926111351302783,0.98
4860,0.9343009653246438,0.98
4861,1.1695056064872962,0.98
4862,0.8204612985450462,0.98
4863,0.9055853720572358,0.98
4864,0.8627654854254371,0.98
4865,1.0321515872801834,0.98
4866,0.8840385073158908,0.98
4867,0.8700760632174764,0.98
4868,1.0722417937051525,0.98
4869,0.9811703182165415,0.98
4870,0.9855738289781133,0.98
4871,0.9178579622778242,0.98
4872,1.0396953816472483,0.98
4873,0.9336716812505084,0.98
4874,1.078032160140761,0.98
4875,0.9956572241171113,0.98
4876,1.0050522341454926,0.9429246332947057
4877,1.1009444033482814,0.98
4878,1.0227791316813692,0.98
4879,1.0228825759311595,0.98
4880,0.8304806669171935,0.98
4881,0.8600161314784589,0.98
4882,1.027021121687312,0.8566197491223246
4883,0.8301880830032079,0.98
4884,1.0286820310944542,0.98
4885,0.8996101747841785,0.98
4886,1.251168078770732,0.98
4887,1.0252000210935566,0.98
4888,1.0104993533496747,0.98
4889,1.0553501546338901,0.98
4890,0.9935617829339107,0.98
4891,0.8737334586075916,0.98
4892,1.038453062487382,0.9010635887452276
4893,0.926190538957323,0.98
4894,1.1908988968591363,0.98
4895,1.0170166342362255,0.98
4896,1.17049789805152,0.98
4897,0.9752201088042195,0.98
4898,0.8363072075581297,0.98
4899,1.067885778061341,0.98
4900,1.0967056394924624,0.98
4901,0.8744908991346539,0.98
4902,0.9652434160500476,0.98
4903,0.9504873821986204,0.98
4904,0.9204365795864337,0.98
4905,1.1129038012000685,0.98
4906,1.0082182566989388,0.98
4907,1.1447318171077798,0.98
4908,1.1628358954589577,0.98
4909,0.9906636515399182,0.98
4910,1.0159921337570177,0.98
4911,1.132773684975394,0.98
4912,1.2285906083197244,0.98
4913,1.0010300283714313,0.98
4914,0.9539357002833045,0.98
4915,1.059251337437448,0.98
4916,0.7891681203363882,0.98
4917,0.9348765697866599,0.98
4918,1.0016007893494732,0.98
4919,1.0597815662954577,0.98
4920,0.8759607417837333,0.98
4921,0.9677242777841109,0.98
4922,0.9712540756220511,0.98
4923,0.914206925505158,0.98
4924,0.9858411412337255,0.98
4925,1.022125645418058,0.98
4926,0.9208338189476507,0.98
4927,0.8462993804754915,0.98
4928,1.065141394186978,0.98
4929,0.8330918473135611,0.98
4930,1.2160412066556583,0.98
4931,1.0088108395453113,0.98
4932,0.9116042714216099,0.98
4933,1.0502919847510699,0.98
4934,0.9767576539902333,0.98
4935,1.0247970621137,0.98
4936,1.1352148773599213,0.98
4937,1.0241466376274089,0.98
4938,1.0463064303643126,0.98
4939,1.0225546906157297,0.98
4940,0.9553291820900973,0.98
4941,0.8729013619046337,0.98
4942,0.8328137264389457,0.98
4943,0.8167926668882033,0.98
4944,0.8734910483643301,0.98
4945,1.1434451717425351,0.98
4946,1.0107615802648047,0.98
4947,1.0172620611987597,0.98
4948,0.8761894761792619,0.98
4949,0.9561142649501493,0.98
4950,1.109486010381882,0.98
4951,1.234170298546094,0.98
4952,0.9882921846341701,0.98
4953,1.0278477791435794,0.98
4954,0.9805801978962605,0.98
4955,1.010165069378877,0.98
4956,1.1216597960104957,0.98
4957,0.6706431360029006,0.98
4958,1.0879740371095097,0.98
4959,0.8185246442655963,0.98
4960,1.0166924201549778,0.98
4961,1.0155995651075578,0.98
4962,1.0847274389873247,0.98
4963,1.004535860170831,0.98
4964,0.979419602157054,0.98
4965,0.8651613929469978,0.98
4966,1.0868745869198149,0.98
4967,0.9291481597199815,0.98
4968,0.9324405590406968,0.98
4969,0.9456238738006022,0.98
4970,1.0812942792656852,0.98
4971,1.0726825958642465,0.98
4972,1.0844100714960292,0.98
4973,1.1141015426785557,0.98
4974,1.221226864674454,0.98
4975,0.9355802647223845,0.98
4976,1.0456550100371207,0.98
4977,1.0140810680117478,0.98
4978,0.9663018813305152,0.98
4979,0.9459242387249771,0.98
4980,1.093294546679137,0.98
4981,1.2547116050171603,0.98
4982,0.9307894889239153,0.98
4983,1.0083920050773307,0.98
4984,0.986346327399466,0.98
4985,1.0591748728553378,0.98
4986,0.9403330349680027,0.98
4987,1.0204160183090911,0.98
4988,1.0316698916168752,0.98
4989,1.0728621947012,0.98
4990,0.938678487767897,0.98
4991,0.869684046817448,0.98
4992,1.0796036685512012,0.98
4993,0.9782731382526011,0.98
4994,1.0236768843434652,0.98
4995,0.9441970895949203,0.98
4996,1.0886153663870943,0.98
4997,1.0571528091684759,0.98
4998,0.9264573355825851,0.98
4999,1.1937715029857783,0.98
5000,0.8255584867451121,0.98
5001,0.9710725890695808,0.98
5002,1.0118889691365962,0.98
5003,0.9641624612739129,0.98
5004,0.7409142932728072,0.98
5005,1.1216069211782007,0.98
5006,0.8932841184721374,0.98
5007,1.0219407506365665,0.98
5008,0.9102506319777034,0.98
5009,0.8259621824332267,0.8742922900703245
5010,0.9710844615818703,0.98
5011,1.0285540312261157,0.923142963099255
5012,0.8469794410921461,0.98
5013,1.0621176833096795,0.98
5014,1.1570152339168522,0.98
5015,1.0114356872414756,0.98
5016,1.0901617404890098,0.98
5017,0.9616539905743515,0.98
5018,0.8659075645080176,0.98
5019,1.0909001398281704,0.98
5020,1.021302832942282,0.98
5021,0.8795633951784352,0.98
5022,0.9142075932180866,0.98
5023,1.1329198311641333,0.98
5024,1.0038717413443237,0.98
5025,0.7317234026051347,0.98
5026,0.977266880904857,0.98
5027,0.8244042514632283,0.98
5028,1.0098705826845742,0.98
5029,1.0401275862997774,0.98
5030,0.9356939290573494,0.98
5031,0.8402227600644502,0.98
5032,1.1802580152215736,0.98
5033,0.9209725020026241,0.98
5034,1.032288847937248,0.98
5035,0.9416053884210837,0.98
5036,1.2447626106996519,0.98
5037,1.0113211790575525,0.98
5038,0.9757969712463611,0.98
5039,1.0215390762289218,0.98
5040,0.9893055481020957,0.98
5041,1.0637827809902185,0.98
5042,0.9907087244687193,0.98
5043,1.0436403073630227,0.98
5044,1.0761662036528654,0.98
5045,0.815959750141232,0.98
5046,0.9098599736395959,0.98
5047,0.9167103468059726,0.98
5048,0.8712648964679617,0.98
5049,1.0021554567622144,0.8930692996558494
5050,0.8984196279955431,0.98
5051,1.0135135291479251,0.9249265537871325
5052,0.9366371794527437,0.98
5053,1.1016147888451115,0.98
5054,0.9733724305547427,0.98
5055,0.9158490711038532,0.98
5056,0.950259364608548,0.98
5057,0.9767979002962665,0.98
5058,1.0735990863557743,0.98
5059,0.9541098775861633,0.98
5060,1.0055444911289173,0.98
5061,1.0128678084152352,0.98
5062,1.0831126237453232,0.98
5063,1.0131385100148609,0.98
5064,0.7992547685280121,0.98
5065,1.0437578431222116,0.98
5066,1.0503237085778925,0.98
5067,1.0100100099267724,0.98
5068,0.9823672101323008,0.98
5069,0.9900675571344751,0.98
5070,0.9374822707785005,0.98
5071,0.9728570531347875,0.98
5072,0.8604280304395029,0.98
5073,1.0471683765610382,0.98
5074,1.0617745281966446,0.98
5075,0.8876875950828447,0.98
5076,0.9252609182634463,0.98
5077,0.8176499511264198,0.98
5078,0.8466519306605405,0.98
5079,1.0553770849841748,0.98
5080,1.0860376807871566,0.98
5081,1.0067158053989522,0.98
5082,1.0412614711821675,0.98
5083,0.9130864611939274,0.98
5084,0.9886680700426823,0.98
5085,0.9373969160453628,0.98
5086,1.1572856641429397,0.98
5087,0.8660228268904503,0.98
5088,0.9007044000815443,0.8852628548844393
5089,0.8838699979209489,0.98
5090,0.9208621665267903,0.98
5091,0.9966403149771085,0.9080447038030975
5092,0.9542356499991278,0.98
5093,1.120407362377236,0.8008781307766972
5094,1.10522238215361,0.98
5095,0.9743985392440415,0.98
5096,0.9873033081553898,0.98
5097,0.8989516479719987,0.98
5098,1.08845466932499,0.98
5099,1.0413621923956757,0.98
5100,1.0006259368094084,0.98
5101,1.0177126961230367,0.98
5102,0.9701355156793583,0.8112206137370049
5103,1.0489096765619776,0.98
5104,0.856275316998403,0.98
5105,1.0260304315676143,0.8648802496649941
5106,1.1011801103500256,0.98
5107,0.9836054851632448,0.98
5108,1.022278474529567,0.98
5109,0.997217004303415,0.98
5110,1.1472934870470661,0.98
5111,1.1287582932120181,0.98
5112,1.0143271770898012,0.98
5113,1.0635575159783028,0.98
5114,1.1333822897792771,0.98
5115,0.9646049651171322,0.98
5116,1.0252856137338553,0.98
5117,1.0078152878575406,0.8286036632333161
5118,0.9582415158317011,0.98
5119,1.0173181622551195,0.98
5120,1.1172197425416561,0.98
5121,0.9819285370842106,0.98
5122,1.1099363480649895,0.98
5123,1.064015423105983,0.98
5124,0.8553474831762704,0.98
5125,1.0064797076365277,0.98
5126,0.9059010186121386,0.98
5127,0.9244784165184787,0.98
5128,0.835147034410554,0.98
5129,0.9533370577418088,0.98
5130,1.042086685129337,0.9259948770551616
5131,0.8738725813232926,0.98
5132,1.0441883294454761,0.98
5133,1.1427431339181318,0.98
5134,1.138159743052947,0.98
5135,0.9564122462887011,0.98
5136,0.9814708913905427,0.98
5137,0.9390839824616869,0.98
5138,0.9637597712817052,0.98
5139,1.0060254977093828,0.98
5140,0.9812365736487202,0.98
5141,1.0513129488377382,0.98
5142,1.0079291453084116,0.98
5143,0.9422482132891034,0.98
5144,0.9139070181235331,0.98
5145,1.145523230756259,0.98
5146,1.0593489476425921,0.98
5147,1.0073975404833913,0.98
5148,1.09725180847955,0.98
5149,1.0542104445198337,0.98
5150,1.0462200282292051,0.98
5151,1.1177222015809722,0.98
5152,0.9411753950941463,0.98
5153,1.1241234110154643,0.98
5154,0.9052481359646796,0.98
5155,1.0033577434560434,0.98
5156,1.098648557585761,0.98
5157,0.9915194528620511,0.98
5158,0.9707115025577211,0.98
5159,0.9492203069023434,0.98
5160,0.9809781558949681,0.9118149117344487
5161,1.1323309241195867,0.98
5162,1.0902645074468928,0.98
5163,1.0891531970130393,0.98
5164,0.9376672620661998,0.98
5165,0.9284092437092324,0.98
5166,0.8984214308189856,0.98
5167,1.041850403520565,0.98
5168,1.1514079790237084,0.98
5169,0.9831600815401168,0.98
5170,1.1966629676131846,0.98
5171,0.9817147221294342,0.98
5172,1.0392163113375765,0.98
5173,1.0091491896025102,0.98
5174,0.7999490204610987,0.98
5175,1.1212708051866438,0.98
5176,0.9162972006288128,0.98
5177,0.9212283094860348,0.98
5178,1.0085370849593862,0.98
5179,1.0197565683109409,0.98
5180,0.9688284148706479,0.98
5181,0.9469887616363025,0.98
5182,0.9361546365084328,0.98
5183,1.0414291615506734,0.98
5184,0.9605876818582648,0.98
5185,0.9481385323553191,0.98
5186,1.0188749772324688,0.98
5187,1.0446992304546656,0.98
5188,1.059840914373058,0.98
5189,0.9533753692809305,0.98
5190,1.0818462487296445,0.98
5191,0.8829059656089976,0.98
5192,0.9332019493482642,0.98
5193,1.1297778212592775,0.98
5194,1.0042642521439589,0.98
5195,1.054925641560991,0.98
5196,0.9439281819032052,0.98
5197,0.9657080088459173,0.98
5198,0.9081358884238246,0.98
5199,1.0677883712866576,0.98
5200,0.859796908397042,0.98
5201,0.9263888304360351,0.98
5202,0.934209554891745,0.98
5203,1.0926094223335183,0.98
5204,0.8916028818834346,0.98
5205,1.048460007705818,0.98
5206,0.9862385696115056,0.98
5207,1.047308220965782,0.98
5208,1.066805487567845,0.98
5209,0.9027137506820038,0.98
5210,0.9361860988584689,0.98
5211,1.14734705194193,0.98
5212,1.0617848552545228,0.98
5213,1.0052740216299194,0.98
5214,1.113590431764817,0.98
5215,1.0617039087164664,0.98
5216,0.8805912220827001,0.98
5217,1.1795370507325202,0.98
5218,1.078848547001578,0.98
5219,0.8969103613562227,0.98
5220,0.9409517656510598,0.98
5221,1.136039456893613,0.98
5222,0.7928182188368664,0.8193473982196257
5223,0.9751312942179771,0.98
5224,0.9691600751309438,0.98
5225,1.0737766723417985,0.98
5226,1.0916427043865942,0.98
5227,0.8740578589212625,0.98
5228,0.9050934407344707,0.98
5229,1.060238086993511,0.98
5230,0.8725945826126383,0.98
