Timestamp,deploy_factor_RegUp_MISO,deploy_factor_RegDown_MISO,deploy_factor_Spin_MISO,deploy_factor_Sup_MISO,deploy_factor_STR_MISO,deploy_factor_RamU_MISO,deploy_factor_RamD_MISO
2024-06-03 09:00:00,0.6109,0.1684,0.0,0.0,0.2275,0.0,0.0
2024-06-03 10:00:00,0.6203,0.1776,0.0,0.0,0.0,0.0,0.0
2024-06-03 11:00:00,0.6224,0.1795,0.0,0.0,0.0,0.0,0.0
2024-06-03 12:00:00,0.624,0.1809,0.0,0.0,0.0,0.0,0.5652
2024-06-03 13:00:00,0.6272,0.1841,0.0,0.0,0.0,0.0,0.0
2024-06-03 14:00:00,0.6251,0.1822,0.0,0.0,0.0,0.0,0.0
2024-06-03 15:00:00,0.6234,0.1807,0.0,0.0,0.0,0.0,0.0
2024-06-03 16:00:00,0.6089,0.1657,0.0,0.0,0.0,0.0,0.0
2024-06-03 17:00:00,0.5988,0.1556,0.0,0.0,0.0,0.0,0.0
2024-06-03 18:00:00,0.593,0.1495,0.0,0.0,0.0,0.0,0.0
2024-06-03 19:00:00,0.5938,0.1501,0.0,0.0,0.0,0.0,0.0
2024-06-03 20:00:00,0.5925,0.1483,0.0,0.0,0.0,0.0,0.0
2024-06-03 21:00:00,0.6002,0.1562,0.0,0.0,0.0,0.0,0.0
2024-06-03 22:00:00,0.6027,0.1584,0.0,0.0,0.0,0.0,0.0
2024-06-03 23:00:00,0.602,0.1582,0.0,0.0,0.0,0.0,0.0
2024-06-04 00:00:00,0.5993,0.1553,0.0,0.0,0.0,0.0,0.0
2024-06-04 01:00:00,0.6028,0.1596,0.0,0.0,0.0,0.0,0.0
2024-06-04 02:00:00,0.61,0.1672,0.0,0.0,0.0,0.0,0.0
2024-06-04 03:00:00,0.6143,0.1716,0.0,0.0,0.0,0.0,0.0
2024-06-04 04:00:00,0.6207,0.1783,0.0,0.0,0.0,0.0,0.0
2024-06-04 05:00:00,0.6292,0.1872,0.0,0.0,0.0,0.0,0.0
2024-06-04 06:00:00,0.6282,0.1859,0.0,0.0,0.0,0.0,0.0
2024-06-04 07:00:00,0.6247,0.1819,0.0,0.0,0.0,0.0,0.0
2024-06-04 08:00:00,0.6228,0.1803,0.0,0.0,0.3467,0.0,0.0
2024-06-04 09:00:00,0.6253,0.1826,0.0,0.0,0.0,0.0,0.0
2024-06-04 10:00:00,0.6203,0.1776,0.0,0.0,0.0,0.0,0.0
2024-06-04 11:00:00,0.6273,0.1849,0.0,0.0,0.0,0.5067,0.0
2024-06-04 12:00:00,0.6333,0.1905,0.0,0.0,0.0,0.0,0.0
2024-06-04 13:00:00,0.6306,0.1876,0.0,0.0,0.0,0.0,0.0
2024-06-04 14:00:00,0.6251,0.1825,0.0,0.0,0.0,0.0,0.0
2024-06-04 15:00:00,0.6299,0.1869,0.0,0.0,0.3664,0.0,0.0
2024-06-04 16:00:00,0.6329,0.1898,0.0,0.0,0.0,0.0,0.0
2024-06-04 17:00:00,0.6302,0.1872,0.0,0.0,0.0,0.0,0.6121
2024-06-04 18:00:00,0.6339,0.1902,0.0,0.0,0.0,0.0,0.0
2024-06-04 19:00:00,0.6368,0.1923,0.0,0.0,0.0,0.0,0.0
2024-06-04 20:00:00,0.6403,0.1964,0.0,0.0,0.0,0.0,0.0
2024-06-04 21:00:00,0.637,0.1931,0.0,0.0,0.0,0.0,0.0
2024-06-04 22:00:00,0.638,0.1933,0.0,0.0,0.0,0.0,0.0
2024-06-04 23:00:00,0.6371,0.1922,0.0,0.0,0.0,0.0,0.0
2024-06-05 00:00:00,0.6336,0.1887,0.0,0.0,0.0,0.0,0.0
2024-06-05 01:00:00,0.6404,0.1962,0.0,0.0,0.0,0.0,0.0
2024-06-05 02:00:00,0.6422,0.1977,0.0,0.0,0.0,0.0,0.0
2024-06-05 03:00:00,0.6372,0.1933,0.0,0.0,0.0,0.0,0.0
2024-06-05 04:00:00,0.6366,0.1925,0.0,0.0,0.0,0.0,0.0
2024-06-05 05:00:00,0.6445,0.2008,0.0,0.0,0.0,0.0,0.6331
2024-06-05 06:00:00,0.6473,0.2036,0.0,0.0,0.0,0.0,0.0
2024-06-05 07:00:00,0.6496,0.2053,0.0,0.0,0.0,0.0,0.0
2024-06-05 08:00:00,0.6453,0.2008,0.0,0.0,0.0,0.5404,0.0
2024-06-05 09:00:00,0.6407,0.1972,0.0,0.0,0.0,0.0,0.0
2024-06-05 10:00:00,0.6439,0.2007,0.0,0.0,0.0,0.0,0.0
2024-06-05 11:00:00,0.634,0.191,0.0,0.0,0.0,0.0,0.0
2024-06-05 12:00:00,0.6359,0.1932,0.0,0.0,0.4185,0.0,0.0
2024-06-05 13:00:00,0.6232,0.1803,0.0,0.0,0.0,0.0,0.0
2024-06-05 14:00:00,0.6098,0.1678,0.0,0.0,0.0,0.0,0.0
2024-06-05 15:00:00,0.6083,0.1662,0.0,0.0,0.0,0.0,0.0
2024-06-05 16:00:00,0.6089,0.1663,0.0,0.0,0.0,0.0,0.0
2024-06-05 17:00:00,0.5999,0.1581,0.0,0.0,0.0,0.0,0.0
2024-06-05 18:00:00,0.5856,0.1436,0.0,0.0,0.0,0.0,0.6731
2024-06-05 19:00:00,0.5923,0.1507,0.0,0.0,0.0,0.0,0.0
2024-06-05 20:00:00,0.5942,0.152,0.0,0.0,0.5082,0.0,0.0
2024-06-05 21:00:00,0.5991,0.1563,0.0,0.0,0.0,0.0,0.0
2024-06-05 22:00:00,0.6016,0.1581,0.0,0.0,0.0,0.0,0.0
2024-06-05 23:00:00,0.6076,0.1645,0.0,0.0,0.7864,0.0,0.0
2024-06-06 00:00:00,0.6136,0.1701,0.0,0.0,0.0,0.0,0.0
2024-06-06 01:00:00,0.6205,0.1773,0.0,0.0,0.0,0.0,0.0
2024-06-06 02:00:00,0.6332,0.1896,0.0,0.0,0.0,0.0,0.0
2024-06-06 03:00:00,0.645,0.2014,0.0,0.0,0.0,0.0,0.0
2024-06-06 04:00:00,0.6434,0.1993,0.0,0.0,0.5107,0.0,0.0
2024-06-06 05:00:00,0.6542,0.2099,0.0,0.0,0.0,0.4805,0.7388
2024-06-06 06:00:00,0.6654,0.2205,0.0,0.0,0.0,0.0,0.0
2024-06-06 07:00:00,0.6703,0.2256,0.0,0.0,0.0,0.0,0.0
2024-06-06 08:00:00,0.675,0.2306,0.0,0.0,0.0,0.3093,0.0
2024-06-06 09:00:00,0.674,0.2293,0.0,0.0,0.0,0.0,0.0
2024-06-06 10:00:00,0.6672,0.2233,0.0,0.0,0.0,0.0,0.0
2024-06-06 11:00:00,0.6688,0.2246,0.0,0.0,0.0,0.0,0.0
2024-06-06 12:00:00,0.662,0.2183,0.0,0.0,0.0,0.0,0.0
2024-06-06 13:00:00,0.6613,0.2176,0.0,0.0,0.0,0.0,0.0
2024-06-06 14:00:00,0.6437,0.1999,0.0,0.0,0.0,0.0,0.0
2024-06-06 15:00:00,0.631,0.1868,0.0,0.0,0.5186,0.0,0.0
2024-06-06 16:00:00,0.6306,0.1867,0.0,0.0,0.5582,0.0,0.0
2024-06-06 17:00:00,0.6254,0.1815,0.0,0.0,0.0,0.0,0.0
2024-06-06 18:00:00,0.6331,0.1896,0.0,0.0,0.0,0.0,0.0
2024-06-06 19:00:00,0.6162,0.1719,0.0,0.0,0.1056,0.0,0.0
2024-06-06 20:00:00,0.6164,0.1722,0.0,0.0,0.0,0.0,0.0
2024-06-06 21:00:00,0.6115,0.1678,0.0,0.0,0.6425,0.0,0.0
2024-06-06 22:00:00,0.6188,0.1754,0.0,0.0,0.0,0.0,0.0
2024-06-06 23:00:00,0.6219,0.1782,0.0,0.0,0.0,0.0,0.0
2024-06-07 00:00:00,0.6198,0.1764,0.0,0.0,0.0,0.0,0.0
2024-06-07 01:00:00,0.6221,0.1784,0.0,0.0,0.0,0.0,0.0
2024-06-07 02:00:00,0.6355,0.1913,0.0,0.0,0.3608,0.0,0.0
2024-06-07 03:00:00,0.6375,0.1931,0.0,0.0,0.0,0.0,0.0
2024-06-07 04:00:00,0.633,0.1882,0.0,0.0,0.0,0.0,0.0
2024-06-07 05:00:00,0.6316,0.1867,0.0,0.0,0.0,0.0,0.0
2024-06-07 06:00:00,0.6187,0.1736,0.0,0.0,0.0,0.0,0.0
2024-06-07 07:00:00,0.6205,0.1754,0.0,0.0,0.0,0.0,0.0
2024-06-07 08:00:00,0.6164,0.1715,0.0,0.0,0.0,0.0,0.0
2024-06-07 09:00:00,0.6181,0.1736,0.0,0.0,0.0,0.0,0.0
2024-06-07 10:00:00,0.6142,0.1699,0.0,0.0,0.4336,0.0,0.0
2024-06-07 11:00:00,0.6052,0.1612,0.0,0.0,0.0,0.0,0.0
2024-06-07 12:00:00,0.5984,0.1544,0.0,0.0,0.0,0.0,0.0
2024-06-07 13:00:00,0.5949,0.1509,0.0,0.0,0.0,0.6375,0.0
2024-06-07 14:00:00,0.5959,0.1511,0.0,0.0,0.0,0.0,0.0
2024-06-07 15:00:00,0.5891,0.1449,0.0,0.0,0.0,0.6263,0.0
2024-06-07 16:00:00,0.5925,0.1487,0.6149,0.0,0.0,0.0,0.0
2024-06-07 17:00:00,0.5961,0.1523,0.0,0.0,0.0,0.0,0.0
2024-06-07 18:00:00,0.6064,0.1631,0.0,0.0,0.0,0.0,0.0
2024-06-07 19:00:00,0.615,0.1721,0.0,0.0,0.0,0.0,0.0
2024-06-07 20:00:00,0.6155,0.1724,0.0,0.0,0.0,0.0,0.0
2024-06-07 21:00:00,0.615,0.1718,0.0,0.0,0.0,0.0,0.0
2024-06-07 22:00:00,0.6151,0.1716,0.0,0.0,0.0,0.0,0.0
2024-06-07 23:00:00,0.6192,0.1764,0.0,0.0,0.0,0.0,0.0
2024-06-08 00:00:00,0.6246,0.182,0.0,0.0,0.0,0.0,0.0
2024-06-08 01:00:00,0.6234,0.18,0.3631,0.0,0.4288,0.0,0.0
2024-06-08 02:00:00,0.6268,0.1832,0.0,0.0,0.0,0.0,0.0
2024-06-08 03:00:00,0.6284,0.1848,0.0,0.0,0.0,0.0,0.0
2024-06-08 04:00:00,0.6238,0.1805,0.0,0.0,0.0,0.0,0.4826
2024-06-08 05:00:00,0.6189,0.1754,0.0,0.0,0.0,0.0,0.0
2024-06-08 06:00:00,0.6099,0.1658,0.0,0.0,0.7233,0.0,0.0
2024-06-08 07:00:00,0.5999,0.1568,0.0,0.0,0.1601,0.0,0.6322
2024-06-08 08:00:00,0.5992,0.1565,0.0,0.0,0.0,0.0,0.0
2024-06-08 09:00:00,0.5967,0.154,0.0,0.0,0.3977,0.0,0.0
2024-06-08 10:00:00,0.5917,0.1492,0.0,0.0,0.0,0.0,0.0
2024-06-08 11:00:00,0.5874,0.1456,0.0,0.0,0.5912,0.0,0.0
2024-06-08 12:00:00,0.5826,0.141,0.0,0.0,0.0,0.5425,0.0
2024-06-08 13:00:00,0.5802,0.1396,0.0,0.0,0.4528,0.0,0.0
2024-06-08 14:00:00,0.5763,0.1351,0.0,0.0,0.0,0.0,0.0
2024-06-08 15:00:00,0.59,0.1485,0.0,0.0,0.0,0.0,0.0
2024-06-08 16:00:00,0.5956,0.1544,0.0,0.0,0.0,0.0,0.0
2024-06-08 17:00:00,0.5977,0.1562,0.0,0.0,0.0,0.5476,0.0
2024-06-08 18:00:00,0.5989,0.1582,0.0,0.0,0.0,0.0,0.0
2024-06-08 19:00:00,0.6063,0.1646,0.0,0.0,0.0,0.0,0.0
2024-06-08 20:00:00,0.604,0.1621,0.0,0.0,0.0,0.0,0.0
2024-06-08 21:00:00,0.6001,0.1583,0.0,0.0,0.0,0.1546,0.5307
2024-06-08 22:00:00,0.605,0.1639,0.0,0.0,0.7241,0.0,0.0
2024-06-08 23:00:00,0.6046,0.1633,0.0,0.0,0.0,0.0,0.4851
2024-06-09 00:00:00,0.619,0.1778,0.0,0.0,0.0,0.0,0.2952
2024-06-09 01:00:00,0.6225,0.181,0.0,0.0,0.0,0.0,0.0
2024-06-09 02:00:00,0.6223,0.1809,0.0,0.0,0.0,0.0,0.0
2024-06-09 03:00:00,0.6117,0.1703,0.0,0.0,0.0,0.0,0.0
2024-06-09 04:00:00,0.6052,0.1643,0.0,0.0,0.0,0.0,0.0
2024-06-09 05:00:00,0.6028,0.1617,0.0,0.0,0.0,0.0,0.0
2024-06-09 06:00:00,0.6018,0.1612,0.0,0.0,0.0,0.0,0.0
2024-06-09 07:00:00,0.5956,0.1544,0.0,0.0,0.0,0.0,0.0
2024-06-09 08:00:00,0.5976,0.1558,0.0,0.0,0.0,0.0,0.0
2024-06-09 09:00:00,0.5978,0.1562,0.0,0.0,0.0,0.0,0.0
2024-06-09 10:00:00,0.5955,0.1532,0.0,0.0,0.0,0.3534,0.0
2024-06-09 11:00:00,0.6032,0.1611,0.0,0.0,0.0,0.0,0.0
2024-06-09 12:00:00,0.5923,0.15,0.0,0.0,0.0,0.4961,0.0
2024-06-09 13:00:00,0.5817,0.1394,0.0,0.0,0.0,0.0,0.0
2024-06-09 14:00:00,0.5786,0.1362,0.0,0.0,0.0,0.0,0.0
2024-06-09 15:00:00,0.586,0.1439,0.0,0.0,0.0,0.1809,0.0
2024-06-09 16:00:00,0.5844,0.143,0.0,0.0,0.0,0.0,0.0
2024-06-09 17:00:00,0.5796,0.1383,0.0,0.0,0.0,0.0,0.0
2024-06-09 18:00:00,0.5885,0.1468,0.0,0.0,0.0,0.4659,0.0
2024-06-09 19:00:00,0.5893,0.1481,0.0,0.0,0.0,0.0,0.0
2024-06-09 20:00:00,0.5945,0.1533,0.0,0.0,0.0,0.0,0.0
2024-06-09 21:00:00,0.604,0.162,0.0,0.0,0.0,0.0,0.0
2024-06-09 22:00:00,0.6019,0.1594,0.0,0.0,0.0,0.0,0.7087
2024-06-09 23:00:00,0.5938,0.1512,0.0,0.0,0.0,0.0,0.0
2024-06-10 00:00:00,0.5935,0.1505,0.0,0.0,0.0,0.0,0.0
2024-06-10 01:00:00,0.6082,0.1655,0.0,0.0,0.0,0.7091,0.2189
2024-06-10 02:00:00,0.6186,0.176,0.0,0.0,0.0,0.0,0.0
2024-06-10 03:00:00,0.6144,0.1723,0.0,0.0,0.0,0.0,0.7182
2024-06-10 04:00:00,0.6167,0.1746,0.0,0.0,0.0,0.0,0.0
2024-06-10 05:00:00,0.6282,0.1862,0.0,0.0,0.0,0.1269,0.0
2024-06-10 06:00:00,0.62,0.1786,0.0,0.0,0.0,0.0,0.0
2024-06-10 07:00:00,0.6209,0.1802,0.0,0.0,0.0,0.0,0.0
2024-06-10 08:00:00,0.6172,0.1759,0.0,0.0,0.0,0.0,0.0
2024-06-10 09:00:00,0.6084,0.1674,0.0,0.0,0.0,0.0,0.0
2024-06-10 10:00:00,0.6042,0.1632,0.0,0.0,0.0,0.0,0.148
2024-06-10 11:00:00,0.6008,0.1591,0.0,0.0,0.0,0.0,0.0
2024-06-10 12:00:00,0.6018,0.1604,0.0,0.0,0.4713,0.0,0.0
2024-06-10 13:00:00,0.591,0.1497,0.0,0.0,0.0,0.0,0.0
2024-06-10 14:00:00,0.5873,0.1461,0.0,0.0,0.0,0.0,0.0
2024-06-10 15:00:00,0.5897,0.1485,0.0,0.0,0.0,0.0,0.0
2024-06-10 16:00:00,0.5918,0.1509,0.0,0.0,0.0,0.0,0.0
2024-06-10 17:00:00,0.5824,0.1413,0.0,0.0,0.0,0.0,0.0
2024-06-10 18:00:00,0.5934,0.152,0.0,0.0,0.0,0.0,0.0
2024-06-10 19:00:00,0.598,0.1562,0.0,0.0,0.0,0.7009,0.0
2024-06-10 20:00:00,0.5906,0.1486,0.0,0.0,0.0,0.0,0.0
2024-06-10 21:00:00,0.6033,0.1617,0.0,0.0,0.0,0.0,0.0
2024-06-10 22:00:00,0.6092,0.1683,0.0,0.0,0.0,0.2046,0.0
2024-06-10 23:00:00,0.6184,0.1765,0.0,0.0,0.0,0.0,0.0
2024-06-11 00:00:00,0.6252,0.1825,0.0,0.0,0.0,0.0,0.0
2024-06-11 01:00:00,0.6332,0.1911,0.0,0.0,0.593,0.0,0.0
2024-06-11 02:00:00,0.6366,0.1949,0.0,0.0,0.0,0.0,0.0
2024-06-11 03:00:00,0.636,0.1941,0.0,0.0,0.0,0.0,0.0
2024-06-11 04:00:00,0.64,0.1974,0.0,0.0,0.394,0.362,0.0
2024-06-11 05:00:00,0.6448,0.2021,0.0,0.0,0.0,0.0,0.0
2024-06-11 06:00:00,0.6383,0.196,0.0,0.0,0.0,0.0,0.4181
2024-06-11 07:00:00,0.6331,0.1903,0.0,0.0,0.0,0.0,0.0
2024-06-11 08:00:00,0.648,0.205,0.0,0.0,0.0,0.0,0.0
2024-06-11 09:00:00,0.6402,0.1967,0.0,0.0,0.0,0.0,0.0
2024-06-11 10:00:00,0.6368,0.194,0.0,0.0,0.0,0.0,0.0
2024-06-11 11:00:00,0.6283,0.1854,0.0,0.0,0.0,0.0,0.0
2024-06-11 12:00:00,0.6215,0.1786,0.0,0.0,0.0,0.0,0.0
2024-06-11 13:00:00,0.6215,0.1783,0.0,0.0,0.0,0.0,0.0
2024-06-11 14:00:00,0.6122,0.1693,0.0,0.0,0.0,0.0,0.2469
2024-06-11 15:00:00,0.6035,0.1613,0.0,0.0,0.0,0.0,0.0
2024-06-11 16:00:00,0.5995,0.1572,0.0,0.0,0.2462,0.1154,0.3682
2024-06-11 17:00:00,0.606,0.1637,0.0,0.0,0.0,0.0,0.0
2024-06-11 18:00:00,0.5971,0.1541,0.0,0.0,0.0,0.2481,0.0
2024-06-11 19:00:00,0.6045,0.1622,0.0,0.0,0.0,0.0,0.0
2024-06-11 20:00:00,0.5951,0.1532,0.0,0.0,0.0,0.0,0.0
2024-06-11 21:00:00,0.6008,0.1595,0.0,0.0,0.0,0.0,0.0
2024-06-11 22:00:00,0.6122,0.1701,0.0,0.0,0.0,0.2923,0.0
2024-06-11 23:00:00,0.6195,0.1773,0.0,0.0,0.0,0.4225,0.0
2024-06-12 00:00:00,0.6215,0.1798,0.0,0.2639,0.0,0.5114,0.0
2024-06-12 01:00:00,0.6219,0.1807,0.0,0.0,0.0,0.0,0.0
2024-06-12 02:00:00,0.6335,0.1918,0.0,0.0,0.0,0.0,0.0
2024-06-12 03:00:00,0.6434,0.2013,0.0,0.0,0.0,0.0,0.0
2024-06-12 04:00:00,0.65,0.2079,0.0,0.0,0.0,0.0,0.0
2024-06-12 05:00:00,0.6369,0.1953,0.0,0.0,0.0,0.0,0.0
2024-06-12 06:00:00,0.6537,0.2127,0.0,0.0,0.0,0.0,0.0
2024-06-12 07:00:00,0.6418,0.2013,0.0,0.0,0.0,0.0,0.0
2024-06-12 08:00:00,0.6454,0.205,0.0,0.0,0.0,0.0,0.0
2024-06-12 09:00:00,0.6387,0.1987,0.0,0.0,0.0,0.0,0.0
2024-06-12 10:00:00,0.64,0.2,0.0,0.0,0.0,0.0,0.0
2024-06-12 11:00:00,0.6407,0.2006,0.0,0.0,0.1106,0.0,0.0
2024-06-12 12:00:00,0.6419,0.2025,0.0,0.0,0.0,0.0,0.0
2024-06-12 13:00:00,0.6424,0.2035,0.0,0.0,0.0,0.1141,0.0
2024-06-12 14:00:00,0.6277,0.1886,0.0,0.0,0.0,0.0,0.0
2024-06-12 15:00:00,0.6256,0.1859,0.0,0.0,0.0,0.7193,0.0
2024-06-12 16:00:00,0.6143,0.1737,0.0,0.0,0.0,0.0,0.0
2024-06-12 17:00:00,0.6194,0.1779,0.0,0.0,0.0,0.0,0.0
2024-06-12 18:00:00,0.609,0.1679,0.0,0.0,0.0,0.0,0.0
2024-06-12 19:00:00,0.6131,0.1725,0.0,0.0,0.0,0.0,0.5264
2024-06-12 20:00:00,0.6139,0.1737,0.0,0.0,0.0,0.0,0.0
2024-06-12 21:00:00,0.6178,0.1779,0.0,0.0,0.0,0.0,0.0
2024-06-12 22:00:00,0.6149,0.1759,0.0,0.0,0.0,0.0,0.0
2024-06-12 23:00:00,0.6234,0.1847,0.0,0.0,0.0,0.0,0.0
2024-06-13 00:00:00,0.6258,0.1871,0.0,0.0,0.0,0.0,0.0
2024-06-13 01:00:00,0.6328,0.1939,0.0,0.0,0.0,0.0,0.0
2024-06-13 02:00:00,0.6452,0.2062,0.0,0.0,0.0,0.0,0.0
2024-06-13 03:00:00,0.6401,0.201,0.0,0.0,0.0,0.0,0.0
2024-06-13 04:00:00,0.6397,0.2005,0.0,0.0,0.0,0.0,0.0
2024-06-13 05:00:00,0.6453,0.206,0.0,0.0,0.0,0.0,0.0
2024-06-13 06:00:00,0.6423,0.2026,0.0,0.0,0.0,0.0,0.2361
2024-06-13 07:00:00,0.6464,0.2063,0.0,0.0,0.0,0.0,0.0
2024-06-13 08:00:00,0.639,0.1994,0.0,0.0,0.0,0.0,0.1341
2024-06-13 09:00:00,0.6371,0.1969,0.0,0.0,0.0,0.0,0.0
2024-06-13 10:00:00,0.636,0.1963,0.0,0.0,0.5857,0.0,0.0
2024-06-13 11:00:00,0.6212,0.182,0.0,0.0,0.0,0.0,0.0
2024-06-13 12:00:00,0.617,0.1778,0.0,0.0,0.0,0.0,0.0
2024-06-13 13:00:00,0.6097,0.1712,0.0,0.0,0.0,0.0,0.0
2024-06-13 14:00:00,0.6089,0.1705,0.0,0.0,0.0,0.0,0.0
2024-06-13 15:00:00,0.615,0.1763,0.0,0.0,0.161,0.0,0.0
2024-06-13 16:00:00,0.6222,0.1834,0.0,0.0,0.0,0.0,0.0
2024-06-13 17:00:00,0.6175,0.1786,0.0,0.0,0.0,0.0,0.0
2024-06-13 18:00:00,0.6258,0.1874,0.0,0.0,0.0,0.0,0.0
2024-06-13 19:00:00,0.6223,0.1844,0.0,0.0,0.0,0.0,0.0
2024-06-13 20:00:00,0.6288,0.191,0.0,0.0,0.0,0.0,0.0
2024-06-13 21:00:00,0.6235,0.1859,0.0,0.0,0.0,0.0,0.0
2024-06-13 22:00:00,0.625,0.1871,0.0,0.0,0.0,0.0,0.0
2024-06-13 23:00:00,0.636,0.1988,0.0,0.0,0.0,0.0,0.0
2024-06-14 00:00:00,0.6391,0.2023,0.0,0.0,0.0,0.0,0.3686
2024-06-14 01:00:00,0.6426,0.2055,0.0,0.0,0.0,0.0,0.0
2024-06-14 02:00:00,0.6504,0.2131,0.0,0.0,0.318,0.0,0.0
2024-06-14 03:00:00,0.6512,0.2138,0.0,0.0,0.0,0.0,0.0
2024-06-14 04:00:00,0.6562,0.2193,0.0,0.0,0.0,0.0,0.0
2024-06-14 05:00:00,0.6548,0.2183,0.0,0.0,0.0,0.0,0.0
2024-06-14 06:00:00,0.649,0.2125,0.0,0.0,0.0,0.0,0.0
2024-06-14 07:00:00,0.6472,0.2107,0.0,0.0,0.0,0.0,0.0
2024-06-14 08:00:00,0.6436,0.2069,0.0,0.0,0.0,0.0,0.0
2024-06-14 09:00:00,0.6489,0.2126,0.0,0.0,0.0,0.0,0.0
2024-06-14 10:00:00,0.6382,0.2011,0.0,0.0,0.0,0.0,0.0
2024-06-14 11:00:00,0.6301,0.1931,0.0,0.0,0.0,0.1776,0.0
2024-06-14 12:00:00,0.6212,0.1841,0.0,0.0,0.0,0.0,0.0
2024-06-14 13:00:00,0.6097,0.1727,0.0,0.0,0.0,0.0,0.0
2024-06-14 14:00:00,0.6026,0.1653,0.0,0.0,0.0,0.0,0.0
2024-06-14 15:00:00,0.6045,0.1671,0.0,0.0,0.0,0.0,0.0
2024-06-14 16:00:00,0.5921,0.1545,0.0,0.0,0.0,0.0,0.0
2024-06-14 17:00:00,0.5937,0.1561,0.0,0.0,0.0,0.0,0.0
2024-06-14 18:00:00,0.5876,0.1507,0.0,0.0,0.0,0.0,0.0
2024-06-14 19:00:00,0.5894,0.1525,0.0,0.0,0.0,0.0,0.0
2024-06-14 20:00:00,0.6004,0.1634,0.0,0.0,0.0,0.0,0.0
2024-06-14 21:00:00,0.6034,0.1663,0.0,0.0,0.3702,0.0,0.0
2024-06-14 22:00:00,0.6038,0.1679,0.0,0.0,0.0,0.0,0.0
2024-06-14 23:00:00,0.6112,0.1748,0.0,0.0,0.0,0.0,0.0
2024-06-15 00:00:00,0.6234,0.1863,0.0,0.0,0.0,0.0,0.0
2024-06-15 01:00:00,0.6244,0.1866,0.0,0.0,0.0,0.0,0.446
2024-06-15 02:00:00,0.625,0.1876,0.0,0.0,0.0,0.1504,0.0
2024-06-15 03:00:00,0.6127,0.1755,0.0,0.0,0.0,0.5752,0.0
2024-06-15 04:00:00,0.6222,0.1847,0.0,0.0,0.0,0.0,0.4611
2024-06-15 05:00:00,0.6263,0.1887,0.0,0.0,0.0,0.0,0.611
2024-06-15 06:00:00,0.6308,0.1926,0.0,0.0,0.0,0.0,0.0
2024-06-15 07:00:00,0.6292,0.1907,0.0,0.0,0.0,0.0,0.0
2024-06-15 08:00:00,0.627,0.1892,0.0,0.0,0.0,0.0,0.0
2024-06-15 09:00:00,0.6215,0.1832,0.0,0.0,0.0,0.0,0.0
2024-06-15 10:00:00,0.6317,0.1935,0.0,0.0,0.2475,0.0,0.0
2024-06-15 11:00:00,0.6201,0.1819,0.0,0.0,0.0,0.0,0.0
2024-06-15 12:00:00,0.6094,0.1707,0.0,0.0,0.0,0.0,0.0
2024-06-15 13:00:00,0.6062,0.1669,0.0,0.0,0.0,0.0,0.0
2024-06-15 14:00:00,0.5931,0.154,0.0,0.0,0.0,0.0,0.0
2024-06-15 15:00:00,0.595,0.1568,0.0,0.0,0.0,0.0,0.0
2024-06-15 16:00:00,0.589,0.1512,0.0,0.0,0.2823,0.0,0.0
2024-06-15 17:00:00,0.579,0.1418,0.0,0.0,0.0,0.0,0.0
2024-06-15 18:00:00,0.576,0.1388,0.0,0.0,0.0,0.0,0.0
2024-06-15 19:00:00,0.5699,0.132,0.0,0.0,0.0,0.0,0.0
2024-06-15 20:00:00,0.5642,0.1265,0.0,0.0,0.0,0.7451,0.0
2024-06-15 21:00:00,0.5639,0.1266,0.0,0.0,0.0,0.0,0.0
2024-06-15 22:00:00,0.5587,0.1208,0.0,0.0,0.0,0.0,0.2615
2024-06-15 23:00:00,0.5645,0.1267,0.0,0.0,0.0,0.0,0.0
2024-06-16 00:00:00,0.5662,0.128,0.0,0.0,0.0,0.0,0.0
2024-06-16 01:00:00,0.582,0.1435,0.0,0.0,0.0,0.0,0.0
2024-06-16 02:00:00,0.5844,0.146,0.0,0.0,0.358,0.0,0.0
2024-06-16 03:00:00,0.5869,0.1482,0.0,0.0,0.0,0.0,0.0
2024-06-16 04:00:00,0.5801,0.1412,0.0,0.0,0.0,0.0,0.0
2024-06-16 05:00:00,0.5895,0.1507,0.0,0.0,0.0,0.0,0.2837
2024-06-16 06:00:00,0.5849,0.1465,0.0,0.0,0.0,0.0,0.0
2024-06-16 07:00:00,0.5945,0.1559,0.0,0.0,0.0,0.0,0.0
2024-06-16 08:00:00,0.5872,0.1488,0.0,0.0,0.0,0.0,0.0
2024-06-16 09:00:00,0.5825,0.1444,0.0,0.0,0.0,0.0,0.0
2024-06-16 10:00:00,0.5796,0.1408,0.0,0.0,0.0,0.0,0.0
2024-06-16 11:00:00,0.5715,0.1323,0.0,0.0,0.4883,0.0,0.0
2024-06-16 12:00:00,0.567,0.1278,0.0,0.0,0.3011,0.0,0.0
2024-06-16 13:00:00,0.5523,0.1118,0.0,0.0,0.0,0.0,0.0
2024-06-16 14:00:00,0.5527,0.1122,0.0,0.0,0.4364,0.0,0.0
2024-06-16 15:00:00,0.5602,0.1198,0.0,0.0,0.0,0.0,0.0
2024-06-16 16:00:00,0.578,0.1373,0.0,0.0,0.0,0.0,0.0
2024-06-16 17:00:00,0.5693,0.1285,0.0,0.0,0.0,0.0,0.663
2024-06-16 18:00:00,0.5769,0.1362,0.0,0.0,0.0,0.0,0.7811
