Timestamp,mileage_factor_RegUp_NYISO,performance_factor_RegUp_NYISO,mileage_factor_RegDown_NYISO,performance_factor_RegDown_NYISO
2024-07-14 03:00:00,12.6597,0.9316,12.6597,0.9316
2024-07-14 04:00:00,13.9601,0.9022,13.9601,0.9022
2024-07-14 05:00:00,11.8626,0.9815,11.8626,0.9815
2024-07-14 06:00:00,12.6753,0.9876,12.6753,0.9876
2024-07-14 07:00:00,13.3347,0.9342,13.3347,0.9342
2024-07-14 08:00:00,11.3034,0.9734,11.3034,0.9734
2024-07-14 09:00:00,13.638,0.9504,13.638,0.9504
2024-07-14 10:00:00,10.6791,0.9939,10.6791,0.9939
2024-07-14 11:00:00,14.1212,1.0,14.1212,1.0
2024-07-14 12:00:00,13.6888,0.9077,13.6888,0.9077
2024-07-14 13:00:00,14.0472,1.0,14.0472,1.0
2024-07-14 14:00:00,12.0265,0.927,12.0265,0.927
2024-07-14 15:00:00,12.1772,0.982,12.1772,0.982
2024-07-14 16:00:00,13.3106,0.9788,13.3106,0.9788
2024-07-14 17:00:00,12.3369,0.8773,12.3369,0.8773
2024-07-14 18:00:00,12.9148,1.0,12.9148,1.0
2024-07-14 19:00:00,13.6502,0.9157,13.6502,0.9157
2024-07-14 20:00:00,12.3192,0.962,12.3192,0.962
2024-07-14 21:00:00,12.3824,0.9822,12.3824,0.9822
2024-07-14 22:00:00,11.8792,0.9845,11.8792,0.9845
2024-07-14 23:00:00,11.3965,1.0,11.3965,1.0
2024-07-15 00:00:00,14.3013,0.9498,14.3013,0.9498
2024-07-15 01:00:00,15.9159,0.9609,15.9159,0.9609
2024-07-15 02:00:00,13.1993,1.0,13.1993,1.0
2024-07-15 03:00:00,13.8455,0.9739,13.8455,0.9739
2024-07-15 04:00:00,14.0222,1.0,14.0222,1.0
2024-07-15 05:00:00,12.5133,0.9273,12.5133,0.9273
2024-07-15 06:00:00,12.5271,0.9655,12.5271,0.9655
2024-07-15 07:00:00,13.2053,0.9336,13.2053,0.9336
2024-07-15 08:00:00,11.9945,0.9137,11.9945,0.9137
2024-07-15 09:00:00,14.1014,0.9899,14.1014,0.9899
2024-07-15 10:00:00,11.5989,0.958,11.5989,0.958
2024-07-15 11:00:00,12.0556,0.903,12.0556,0.903
2024-07-15 12:00:00,12.9441,1.0,12.9441,1.0
2024-07-15 13:00:00,12.0815,0.9254,12.0815,0.9254
2024-07-15 14:00:00,11.2171,0.9839,11.2171,0.9839
2024-07-15 15:00:00,12.9236,0.8699,12.9236,0.8699
2024-07-15 16:00:00,14.2308,0.9342,14.2308,0.9342
2024-07-15 17:00:00,13.3407,1.0,13.3407,1.0
2024-07-15 18:00:00,12.0361,0.8987,12.0361,0.8987
2024-07-15 19:00:00,14.7959,0.9979,14.7959,0.9979
2024-07-15 20:00:00,12.4203,0.8989,12.4203,0.8989
2024-07-15 21:00:00,12.3653,1.0,12.3653,1.0
2024-07-15 22:00:00,13.6639,0.9199,13.6639,0.9199
2024-07-15 23:00:00,15.1727,0.9274,15.1727,0.9274
2024-07-16 00:00:00,11.9226,0.954,11.9226,0.954
2024-07-16 01:00:00,12.2122,0.9523,12.2122,0.9523
2024-07-16 02:00:00,12.934,0.9708,12.934,0.9708
2024-07-16 03:00:00,12.7783,0.958,12.7783,0.958
2024-07-16 04:00:00,10.7923,0.9063,10.7923,0.9063
2024-07-16 05:00:00,14.1115,0.9426,14.1115,0.9426
2024-07-16 06:00:00,16.2995,0.8903,16.2995,0.8903
2024-07-16 07:00:00,13.0902,1.0,13.0902,1.0
2024-07-16 08:00:00,11.9361,0.9808,11.9361,0.9808
2024-07-16 09:00:00,12.394,0.9307,12.394,0.9307
2024-07-16 10:00:00,12.0694,0.9816,12.0694,0.9816
2024-07-16 11:00:00,11.0027,0.9614,11.0027,0.9614
2024-07-16 12:00:00,11.1379,0.9641,11.1379,0.9641
2024-07-16 13:00:00,10.496,0.9652,10.496,0.9652
2024-07-16 14:00:00,13.8213,0.9645,13.8213,0.9645
2024-07-16 15:00:00,14.0064,0.9361,14.0064,0.9361
2024-07-16 16:00:00,11.4466,0.9704,11.4466,0.9704
2024-07-16 17:00:00,13.1574,0.9556,13.1574,0.9556
2024-07-16 18:00:00,14.0503,0.9642,14.0503,0.9642
2024-07-16 19:00:00,13.2846,1.0,13.2846,1.0
2024-07-16 20:00:00,11.7018,0.8535,11.7018,0.8535
2024-07-16 21:00:00,13.5708,0.9496,13.5708,0.9496
2024-07-16 22:00:00,14.2412,1.0,14.2412,1.0
2024-07-16 23:00:00,13.4053,0.9072,13.4053,0.9072
2024-07-17 00:00:00,12.077,0.8937,12.077,0.8937
2024-07-17 01:00:00,14.6509,0.8197,14.6509,0.8197
2024-07-17 02:00:00,12.8345,0.965,12.8345,0.965
2024-07-17 03:00:00,11.9381,1.0,11.9381,1.0
2024-07-17 04:00:00,13.518,0.9844,13.518,0.9844
2024-07-17 05:00:00,12.3454,1.0,12.3454,1.0
2024-07-17 06:00:00,13.8315,0.9251,13.8315,0.9251
2024-07-17 07:00:00,15.0077,0.9899,15.0077,0.9899
2024-07-17 08:00:00,12.4607,0.9993,12.4607,0.9993
2024-07-17 09:00:00,11.3142,0.9455,11.3142,0.9455
2024-07-17 10:00:00,13.7374,0.9603,13.7374,0.9603
2024-07-17 11:00:00,11.8265,0.9882,11.8265,0.9882
2024-07-17 12:00:00,11.8843,0.9548,11.8843,0.9548
2024-07-17 13:00:00,13.6044,1.0,13.6044,1.0
2024-07-17 14:00:00,11.9867,0.8979,11.9867,0.8979
2024-07-17 15:00:00,11.546,0.9031,11.546,0.9031
2024-07-17 16:00:00,11.5821,0.9877,11.5821,0.9877
2024-07-17 17:00:00,13.5485,0.8534,13.5485,0.8534
2024-07-17 18:00:00,12.2154,0.9732,12.2154,0.9732
2024-07-17 19:00:00,11.3067,0.9659,11.3067,0.9659
2024-07-17 20:00:00,13.9254,0.9365,13.9254,0.9365
2024-07-17 21:00:00,11.4184,0.8276,11.4184,0.8276
2024-07-17 22:00:00,11.782,0.9158,11.782,0.9158
2024-07-17 23:00:00,14.1014,1.0,14.1014,1.0
2024-07-18 00:00:00,14.5347,0.9043,14.5347,0.9043
2024-07-18 01:00:00,13.653,0.9291,13.653,0.9291
2024-07-18 02:00:00,12.8105,0.9989,12.8105,0.9989
2024-07-18 03:00:00,14.0107,0.8861,14.0107,0.8861
2024-07-18 04:00:00,13.4997,0.9903,13.4997,0.9903
2024-07-18 05:00:00,12.3378,0.9756,12.3378,0.9756
2024-07-18 06:00:00,14.7539,0.9239,14.7539,0.9239
2024-07-18 07:00:00,11.2472,0.8933,11.2472,0.8933
2024-07-18 08:00:00,13.1645,0.9697,13.1645,0.9697
2024-07-18 09:00:00,14.7431,0.918,14.7431,0.918
2024-07-18 10:00:00,13.8078,0.9424,13.8078,0.9424
2024-07-18 11:00:00,12.1866,0.9258,12.1866,0.9258
2024-07-18 12:00:00,12.3404,0.9986,12.3404,0.9986
2024-07-18 13:00:00,14.1539,1.0,14.1539,1.0
2024-07-18 14:00:00,12.6798,0.9019,12.6798,0.9019
2024-07-18 15:00:00,14.2241,0.9584,14.2241,0.9584
2024-07-18 16:00:00,11.1389,0.9639,11.1389,0.9639
2024-07-18 17:00:00,16.0832,0.9492,16.0832,0.9492
2024-07-18 18:00:00,13.7638,0.9598,13.7638,0.9598
2024-07-18 19:00:00,13.5454,0.9248,13.5454,0.9248
2024-07-18 20:00:00,13.459,0.9205,13.459,0.9205
2024-07-18 21:00:00,13.9359,0.9159,13.9359,0.9159
2024-07-18 22:00:00,12.0607,1.0,12.0607,1.0
2024-07-18 23:00:00,16.1381,0.9531,16.1381,0.9531
2024-07-19 00:00:00,14.4967,0.9348,14.4967,0.9348
2024-07-19 01:00:00,14.409,0.9188,14.409,0.9188
2024-07-19 02:00:00,14.3724,0.8916,14.3724,0.8916
2024-07-19 03:00:00,13.4716,0.8906,13.4716,0.8906
2024-07-19 04:00:00,13.3516,1.0,13.3516,1.0
2024-07-19 05:00:00,11.4609,0.9815,11.4609,0.9815
2024-07-19 06:00:00,12.5114,0.9127,12.5114,0.9127
2024-07-19 07:00:00,13.5715,0.9855,13.5715,0.9855
2024-07-19 08:00:00,14.0917,1.0,14.0917,1.0
2024-07-19 09:00:00,12.6387,0.9074,12.6387,0.9074
2024-07-19 10:00:00,14.1483,0.9387,14.1483,0.9387
2024-07-19 11:00:00,12.7213,1.0,12.7213,1.0
2024-07-19 12:00:00,13.1126,0.9544,13.1126,0.9544
2024-07-19 13:00:00,11.2628,0.9701,11.2628,0.9701
2024-07-19 14:00:00,13.195,0.9638,13.195,0.9638
2024-07-19 15:00:00,13.1911,0.9929,13.1911,0.9929
2024-07-19 16:00:00,13.946,0.9318,13.946,0.9318
2024-07-19 17:00:00,11.2178,0.9139,11.2178,0.9139
2024-07-19 18:00:00,14.232,1.0,14.232,1.0
2024-07-19 19:00:00,13.5593,0.8755,13.5593,0.8755
2024-07-19 20:00:00,13.2664,0.9618,13.2664,0.9618
2024-07-19 21:00:00,12.7942,0.9521,12.7942,0.9521
2024-07-19 22:00:00,11.4013,0.9489,11.4013,0.9489
2024-07-19 23:00:00,15.1181,1.0,15.1181,1.0
2024-07-20 00:00:00,12.9404,0.9386,12.9404,0.9386
2024-07-20 01:00:00,12.7947,0.9413,12.7947,0.9413
2024-07-20 02:00:00,12.2104,0.9486,12.2104,0.9486
2024-07-20 03:00:00,11.7611,0.9779,11.7611,0.9779
2024-07-20 04:00:00,11.8416,0.8944,11.8416,0.8944
2024-07-20 05:00:00,12.754,0.9836,12.754,0.9836
2024-07-20 06:00:00,13.0644,1.0,13.0644,1.0
2024-07-20 07:00:00,12.6978,0.9261,12.6978,0.9261
2024-07-20 08:00:00,12.4746,1.0,12.4746,1.0
2024-07-20 09:00:00,14.9631,1.0,14.9631,1.0
2024-07-20 10:00:00,13.0003,0.866,13.0003,0.866
2024-07-20 11:00:00,14.3851,1.0,14.3851,1.0
2024-07-20 12:00:00,13.2997,0.9637,13.2997,0.9637
2024-07-20 13:00:00,10.8852,1.0,10.8852,1.0
2024-07-20 14:00:00,14.0622,0.9397,14.0622,0.9397
2024-07-20 15:00:00,11.5702,1.0,11.5702,1.0
2024-07-20 16:00:00,13.4488,0.9503,13.4488,0.9503
2024-07-20 17:00:00,11.7856,0.9306,11.7856,0.9306
2024-07-20 18:00:00,12.3207,0.8688,12.3207,0.8688
2024-07-20 19:00:00,10.1292,0.9616,10.1292,0.9616
2024-07-20 20:00:00,14.6143,0.9639,14.6143,0.9639
2024-07-20 21:00:00,11.2679,0.9304,11.2679,0.9304
2024-07-20 22:00:00,13.2854,0.9253,13.2854,0.9253
2024-07-20 23:00:00,12.139,0.8906,12.139,0.8906
2024-07-21 00:00:00,15.0305,0.952,15.0305,0.952
2024-07-21 01:00:00,12.2488,0.8239,12.2488,0.8239
2024-07-21 02:00:00,13.104,1.0,13.104,1.0
2024-07-21 03:00:00,13.0703,0.8904,13.0703,0.8904
2024-07-21 04:00:00,13.9096,0.9129,13.9096,0.9129
2024-07-21 05:00:00,13.1447,0.9253,13.1447,0.9253
2024-07-21 06:00:00,13.6313,0.9089,13.6313,0.9089
2024-07-21 07:00:00,12.8378,0.9088,12.8378,0.9088
2024-07-21 08:00:00,13.4809,0.9791,13.4809,0.9791
2024-07-21 09:00:00,14.6497,0.9361,14.6497,0.9361
2024-07-21 10:00:00,12.72,0.9183,12.72,0.9183
2024-07-21 11:00:00,13.2725,1.0,13.2725,1.0
2024-07-21 12:00:00,12.5951,0.9371,12.5951,0.9371
2024-07-21 13:00:00,12.0862,0.976,12.0862,0.976
2024-07-21 14:00:00,12.6539,0.9287,12.6539,0.9287
2024-07-21 15:00:00,11.147,0.9395,11.147,0.9395
2024-07-21 16:00:00,14.2164,0.9988,14.2164,0.9988
2024-07-21 17:00:00,13.2324,0.951,13.2324,0.951
2024-07-21 18:00:00,14.119,0.9657,14.119,0.9657
2024-07-21 19:00:00,11.2532,0.8694,11.2532,0.8694
2024-07-21 20:00:00,10.5165,0.9633,10.5165,0.9633
2024-07-21 21:00:00,14.3756,0.9227,14.3756,0.9227
2024-07-21 22:00:00,15.6087,0.9831,15.6087,0.9831
2024-07-21 23:00:00,10.6149,0.9184,10.6149,0.9184
2024-07-22 00:00:00,13.7762,0.8968,13.7762,0.8968
2024-07-22 01:00:00,12.6146,0.9825,12.6146,0.9825
2024-07-22 02:00:00,12.7499,1.0,12.7499,1.0
2024-07-22 03:00:00,14.7625,0.916,14.7625,0.916
2024-07-22 04:00:00,11.2619,0.9868,11.2619,0.9868
2024-07-22 05:00:00,13.5949,0.991,13.5949,0.991
2024-07-22 06:00:00,12.3094,0.9306,12.3094,0.9306
2024-07-22 07:00:00,13.4199,0.9453,13.4199,0.9453
2024-07-22 08:00:00,15.135,1.0,15.135,1.0
2024-07-22 09:00:00,11.9337,0.9153,11.9337,0.9153
2024-07-22 10:00:00,14.0905,0.972,14.0905,0.972
2024-07-22 11:00:00,11.3484,0.9178,11.3484,0.9178
2024-07-22 12:00:00,17.0864,0.9351,17.0864,0.9351
2024-07-22 13:00:00,13.1327,0.9589,13.1327,0.9589
2024-07-22 14:00:00,11.0705,0.9415,11.0705,0.9415
2024-07-22 15:00:00,12.3371,0.924,12.3371,0.924
2024-07-22 16:00:00,14.383,0.9445,14.383,0.9445
2024-07-22 17:00:00,12.6051,0.9878,12.6051,0.9878
2024-07-22 18:00:00,13.2529,0.9532,13.2529,0.9532
2024-07-22 19:00:00,12.1183,0.9484,12.1183,0.9484
2024-07-22 20:00:00,13.9442,1.0,13.9442,1.0
2024-07-22 21:00:00,10.3377,0.9704,10.3377,0.9704
2024-07-22 22:00:00,10.9219,0.9528,10.9219,0.9528
2024-07-22 23:00:00,11.8472,0.9788,11.8472,0.9788
2024-07-23 00:00:00,13.3481,0.9393,13.3481,0.9393
2024-07-23 01:00:00,11.1399,0.9754,11.1399,0.9754
2024-07-23 02:00:00,13.1165,0.9257,13.1165,0.9257
2024-07-23 03:00:00,13.7075,0.9499,13.7075,0.9499
2024-07-23 04:00:00,13.5235,0.9789,13.5235,0.9789
2024-07-23 05:00:00,12.1841,0.9176,12.1841,0.9176
2024-07-23 06:00:00,14.9803,0.8926,14.9803,0.8926
2024-07-23 07:00:00,14.6671,0.9497,14.6671,0.9497
2024-07-23 08:00:00,11.764,0.9775,11.764,0.9775
2024-07-23 09:00:00,13.9754,0.918,13.9754,0.918
2024-07-23 10:00:00,12.9142,0.9225,12.9142,0.9225
2024-07-23 11:00:00,13.1171,0.9603,13.1171,0.9603
2024-07-23 12:00:00,11.8562,0.9225,11.8562,0.9225
2024-07-23 13:00:00,13.0832,0.9499,13.0832,0.9499
2024-07-23 14:00:00,12.7993,0.9281,12.7993,0.9281
2024-07-23 15:00:00,13.5618,0.993,13.5618,0.993
2024-07-23 16:00:00,13.3078,0.9149,13.3078,0.9149
2024-07-23 17:00:00,13.8112,0.8875,13.8112,0.8875
2024-07-23 18:00:00,12.962,0.9447,12.962,0.9447
2024-07-23 19:00:00,11.8953,0.9828,11.8953,0.9828
2024-07-23 20:00:00,12.4943,0.9276,12.4943,0.9276
2024-07-23 21:00:00,13.6052,0.8785,13.6052,0.8785
2024-07-23 22:00:00,13.2581,0.9151,13.2581,0.9151
2024-07-23 23:00:00,11.6482,0.9464,11.6482,0.9464
2024-07-24 00:00:00,12.9129,0.9384,12.9129,0.9384
2024-07-24 01:00:00,14.0864,0.9139,14.0864,0.9139
2024-07-24 02:00:00,15.6665,1.0,15.6665,1.0
2024-07-24 03:00:00,13.3082,0.9556,13.3082,0.9556
2024-07-24 04:00:00,14.4256,0.9293,14.4256,0.9293
2024-07-24 05:00:00,12.3041,0.9878,12.3041,0.9878
2024-07-24 06:00:00,12.2324,0.8542,12.2324,0.8542
2024-07-24 07:00:00,11.4281,0.9504,11.4281,0.9504
2024-07-24 08:00:00,11.7086,0.9247,11.7086,0.9247
2024-07-24 09:00:00,11.3399,0.8997,11.3399,0.8997
2024-07-24 10:00:00,12.4452,0.9804,12.4452,0.9804
2024-07-24 11:00:00,15.289,0.9826,15.289,0.9826
2024-07-24 12:00:00,15.1293,0.9425,15.1293,0.9425
2024-07-24 13:00:00,13.4023,0.9617,13.4023,0.9617
2024-07-24 14:00:00,14.2884,0.9133,14.2884,0.9133
2024-07-24 15:00:00,14.7251,0.8653,14.7251,0.8653
2024-07-24 16:00:00,10.8716,1.0,10.8716,1.0
2024-07-24 17:00:00,11.9022,0.905,11.9022,0.905
2024-07-24 18:00:00,11.8953,1.0,11.8953,1.0
2024-07-24 19:00:00,14.358,0.9983,14.358,0.9983
2024-07-24 20:00:00,13.2542,0.9887,13.2542,0.9887
2024-07-24 21:00:00,13.0972,1.0,13.0972,1.0
2024-07-24 22:00:00,12.9724,1.0,12.9724,1.0
2024-07-24 23:00:00,14.1453,0.9015,14.1453,0.9015
2024-07-25 00:00:00,13.0404,0.975,13.0404,0.975
2024-07-25 01:00:00,13.1177,0.9581,13.1177,0.9581
2024-07-25 02:00:00,12.5094,0.8989,12.5094,0.8989
2024-07-25 03:00:00,12.2972,0.9611,12.2972,0.9611
2024-07-25 04:00:00,13.1771,0.9226,13.1771,0.9226
2024-07-25 05:00:00,13.1603,0.9657,13.1603,0.9657
2024-07-25 06:00:00,12.5165,0.9372,12.5165,0.9372
2024-07-25 07:00:00,12.8191,0.9178,12.8191,0.9178
2024-07-25 08:00:00,12.4397,0.8741,12.4397,0.8741
2024-07-25 09:00:00,13.4969,0.9568,13.4969,0.9568
2024-07-25 10:00:00,13.2559,0.9658,13.2559,0.9658
2024-07-25 11:00:00,13.8442,0.9637,13.8442,0.9637
2024-07-25 12:00:00,12.2955,0.9523,12.2955,0.9523
2024-07-25 13:00:00,13.1537,0.947,13.1537,0.947
2024-07-25 14:00:00,13.2713,0.9668,13.2713,0.9668
2024-07-25 15:00:00,12.5806,0.9242,12.5806,0.9242
2024-07-25 16:00:00,13.0127,0.9145,13.0127,0.9145
2024-07-25 17:00:00,16.8797,0.9807,16.8797,0.9807
2024-07-25 18:00:00,12.0556,0.9274,12.0556,0.9274
2024-07-25 19:00:00,10.2825,0.8951,10.2825,0.8951
2024-07-25 20:00:00,14.4248,0.9951,14.4248,0.9951
2024-07-25 21:00:00,12.5599,0.9451,12.5599,0.9451
2024-07-25 22:00:00,12.7327,0.9484,12.7327,0.9484
2024-07-25 23:00:00,13.8809,0.9486,13.8809,0.9486
2024-07-26 00:00:00,12.3481,0.8908,12.3481,0.8908
2024-07-26 01:00:00,13.0744,0.9177,13.0744,0.9177
2024-07-26 02:00:00,12.3056,0.9715,12.3056,0.9715
2024-07-26 03:00:00,13.0921,0.9577,13.0921,0.9577
2024-07-26 04:00:00,11.2585,0.9388,11.2585,0.9388
2024-07-26 05:00:00,13.5723,0.9868,13.5723,0.9868
2024-07-26 06:00:00,10.8438,0.9321,10.8438,0.9321
2024-07-26 07:00:00,14.4325,0.9727,14.4325,0.9727
2024-07-26 08:00:00,12.358,0.9421,12.358,0.9421
2024-07-26 09:00:00,15.8876,0.9555,15.8876,0.9555
2024-07-26 10:00:00,12.6874,0.9606,12.6874,0.9606
2024-07-26 11:00:00,11.2421,0.9372,11.2421,0.9372
2024-07-26 12:00:00,12.8758,0.8757,12.8758,0.8757
2024-07-26 13:00:00,14.5215,0.9382,14.5215,0.9382
2024-07-26 14:00:00,12.4473,0.9061,12.4473,0.9061
2024-07-26 15:00:00,12.1744,1.0,12.1744,1.0
2024-07-26 16:00:00,10.244,1.0,10.244,1.0
2024-07-26 17:00:00,13.5838,0.9158,13.5838,0.9158
2024-07-26 18:00:00,11.7234,1.0,11.7234,1.0
2024-07-26 19:00:00,12.003,0.9843,12.003,0.9843
2024-07-26 20:00:00,13.5019,0.9416,13.5019,0.9416
2024-07-26 21:00:00,13.9861,0.9535,13.9861,0.9535
2024-07-26 22:00:00,13.8664,0.9841,13.8664,0.9841
2024-07-26 23:00:00,13.014,1.0,13.014,1.0
2024-07-27 00:00:00,12.4163,0.9665,12.4163,0.9665
2024-07-27 01:00:00,13.3662,0.9696,13.3662,0.9696
2024-07-27 02:00:00,10.9802,0.918,10.9802,0.918
2024-07-27 03:00:00,10.9875,1.0,10.9875,1.0
2024-07-27 04:00:00,13.4068,0.9255,13.4068,0.9255
2024-07-27 05:00:00,14.5439,0.9201,14.5439,0.9201
2024-07-27 06:00:00,13.6911,0.9,13.6911,0.9
2024-07-27 07:00:00,12.4211,0.9366,12.4211,0.9366
2024-07-27 08:00:00,15.4555,0.9628,15.4555,0.9628
2024-07-27 09:00:00,11.4719,0.9915,11.4719,0.9915
2024-07-27 10:00:00,11.9497,0.9843,11.9497,0.9843
2024-07-27 11:00:00,12.5072,0.9161,12.5072,0.9161
2024-07-27 12:00:00,13.3995,0.9024,13.3995,0.9024
2024-07-27 13:00:00,10.7019,0.8826,10.7019,0.8826
2024-07-27 14:00:00,10.7813,0.9574,10.7813,0.9574
2024-07-27 15:00:00,11.7906,0.9117,11.7906,0.9117
2024-07-27 16:00:00,11.5537,1.0,11.5537,1.0
2024-07-27 17:00:00,12.3722,0.9954,12.3722,0.9954
2024-07-27 18:00:00,12.3476,0.9801,12.3476,0.9801
2024-07-27 19:00:00,11.7055,0.9834,11.7055,0.9834
2024-07-27 20:00:00,13.5003,0.9488,13.5003,0.9488
2024-07-27 21:00:00,13.9762,0.9674,13.9762,0.9674
2024-07-27 22:00:00,13.6306,0.8919,13.6306,0.8919
2024-07-27 23:00:00,15.3879,0.9868,15.3879,0.9868
2024-07-28 00:00:00,12.5913,0.9221,12.5913,0.9221
2024-07-28 01:00:00,12.7658,0.9422,12.7658,0.9422
2024-07-28 02:00:00,10.2258,1.0,10.2258,1.0
2024-07-28 03:00:00,14.5386,0.8032,14.5386,0.8032
2024-07-28 04:00:00,13.0179,1.0,13.0179,1.0
2024-07-28 05:00:00,14.4612,0.9149,14.4612,0.9149
2024-07-28 06:00:00,13.7229,0.9479,13.7229,0.9479
2024-07-28 07:00:00,14.3619,0.9626,14.3619,0.9626
2024-07-28 08:00:00,14.0736,0.9824,14.0736,0.9824
2024-07-28 09:00:00,14.8581,0.9935,14.8581,0.9935
2024-07-28 10:00:00,11.6213,0.8993,11.6213,0.8993
2024-07-28 11:00:00,14.6615,0.937,14.6615,0.937
2024-07-28 12:00:00,12.2333,1.0,12.2333,1.0
2024-07-28 13:00:00,12.4658,0.9884,12.4658,0.9884
2024-07-28 14:00:00,12.9505,0.8869,12.9505,0.8869
2024-07-28 15:00:00,15.5841,0.9925,15.5841,0.9925
2024-07-28 16:00:00,12.0524,1.0,12.0524,1.0
2024-07-28 17:00:00,12.0844,0.9428,12.0844,0.9428
2024-07-28 18:00:00,13.8555,0.9193,13.8555,0.9193
2024-07-28 19:00:00,11.949,0.9895,11.949,0.9895
2024-07-28 20:00:00,12.3964,1.0,12.3964,1.0
2024-07-28 21:00:00,12.7991,0.9376,12.7991,0.9376
2024-07-28 22:00:00,14.2579,1.0,14.2579,1.0
2024-07-28 23:00:00,14.5956,0.9712,14.5956,0.9712
2024-07-29 00:00:00,13.1067,0.9206,13.1067,0.9206
2024-07-29 01:00:00,14.9764,1.0,14.9764,1.0
2024-07-29 02:00:00,9.8264,0.8777,9.8264,0.8777
2024-07-29 03:00:00,12.9164,0.8765,12.9164,0.8765
2024-07-29 04:00:00,13.1221,0.923,13.1221,0.923
2024-07-29 05:00:00,13.4523,0.9704,13.4523,0.9704
2024-07-29 06:00:00,13.8333,1.0,13.8333,1.0
2024-07-29 07:00:00,14.037,0.9916,14.037,0.9916
2024-07-29 08:00:00,12.8338,0.9458,12.8338,0.9458
2024-07-29 09:00:00,13.4398,1.0,13.4398,1.0
2024-07-29 10:00:00,10.9941,0.9725,10.9941,0.9725
2024-07-29 11:00:00,12.6433,0.8621,12.6433,0.8621
2024-07-29 12:00:00,13.9395,0.9593,13.9395,0.9593
2024-07-29 13:00:00,14.2594,0.9418,14.2594,0.9418
2024-07-29 14:00:00,13.2878,0.9674,13.2878,0.9674
2024-07-29 15:00:00,12.9842,0.9101,12.9842,0.9101
2024-07-29 16:00:00,13.5258,0.9779,13.5258,0.9779
2024-07-29 17:00:00,15.0327,0.9107,15.0327,0.9107
2024-07-29 18:00:00,13.6171,1.0,13.6171,1.0
2024-07-29 19:00:00,14.4639,0.9233,14.4639,0.9233
2024-07-29 20:00:00,15.0061,0.9519,15.0061,0.9519
2024-07-29 21:00:00,12.7745,0.936,12.7745,0.936
2024-07-29 22:00:00,11.6516,0.8698,11.6516,0.8698
2024-07-29 23:00:00,10.9848,0.9916,10.9848,0.9916
2024-07-30 00:00:00,10.6569,0.9637,10.6569,0.9637
2024-07-30 01:00:00,12.3032,0.931,12.3032,0.931
2024-07-30 02:00:00,10.9028,0.9713,10.9028,0.9713
2024-07-30 03:00:00,12.6587,0.9697,12.6587,0.9697
2024-07-30 04:00:00,14.4963,1.0,14.4963,1.0
2024-07-30 05:00:00,12.2912,0.9554,12.2912,0.9554
2024-07-30 06:00:00,14.6335,0.8766,14.6335,0.8766
2024-07-30 07:00:00,14.1022,1.0,14.1022,1.0
2024-07-30 08:00:00,14.3353,0.872,14.3353,0.872
2024-07-30 09:00:00,12.0316,0.8965,12.0316,0.8965
2024-07-30 10:00:00,16.4125,0.99,16.4125,0.99
2024-07-30 11:00:00,12.1203,0.9311,12.1203,0.9311
2024-07-30 12:00:00,11.0289,0.967,11.0289,0.967
2024-07-30 13:00:00,12.885,1.0,12.885,1.0
2024-07-30 14:00:00,14.8357,0.9589,14.8357,0.9589
2024-07-30 15:00:00,12.6486,0.9032,12.6486,0.9032
2024-07-30 16:00:00,15.1008,0.9118,15.1008,0.9118
2024-07-30 17:00:00,12.1265,0.9917,12.1265,0.9917
2024-07-30 18:00:00,13.4019,0.9398,13.4019,0.9398
2024-07-30 19:00:00,12.9179,1.0,12.9179,1.0
2024-07-30 20:00:00,11.1947,0.9117,11.1947,0.9117
2024-07-30 21:00:00,12.1636,0.9586,12.1636,0.9586
2024-07-30 22:00:00,13.9169,1.0,13.9169,1.0
2024-07-30 23:00:00,13.616,0.999,13.616,0.999
2024-07-31 00:00:00,14.8576,0.9542,14.8576,0.9542
2024-07-31 01:00:00,13.9858,0.9374,13.9858,0.9374
2024-07-31 02:00:00,12.081,0.9628,12.081,0.9628
2024-07-31 03:00:00,14.0936,1.0,14.0936,1.0
2024-07-31 04:00:00,14.2042,0.901,14.2042,0.901
2024-07-31 05:00:00,12.769,0.9529,12.769,0.9529
2024-07-31 06:00:00,12.3299,0.9474,12.3299,0.9474
2024-07-31 07:00:00,11.706,0.9773,11.706,0.9773
2024-07-31 08:00:00,11.9869,0.9259,11.9869,0.9259
2024-07-31 09:00:00,12.3887,0.9726,12.3887,0.9726
2024-07-31 10:00:00,12.2363,0.969,12.2363,0.969
2024-07-31 11:00:00,12.9802,0.9693,12.9802,0.9693
2024-07-31 12:00:00,12.7512,0.9782,12.7512,0.9782
2024-07-31 13:00:00,10.7094,0.975,10.7094,0.975
2024-07-31 14:00:00,14.4989,0.9159,14.4989,0.9159
2024-07-31 15:00:00,12.9248,0.9729,12.9248,0.9729
2024-07-31 16:00:00,12.6541,0.9396,12.6541,0.9396
2024-07-31 17:00:00,12.2155,0.9108,12.2155,0.9108
2024-07-31 18:00:00,12.9514,0.919,12.9514,0.919
2024-07-31 19:00:00,11.2729,0.9939,11.2729,0.9939
2024-07-31 20:00:00,13.8162,0.9866,13.8162,0.9866
2024-07-31 21:00:00,12.8158,0.948,12.8158,0.948
2024-07-31 22:00:00,11.3826,0.922,11.3826,0.922
2024-07-31 23:00:00,13.5634,1.0,13.5634,1.0
2024-08-01 00:00:00,13.3546,0.8946,13.3546,0.8946
