Timestamp,winning_rate_RegUp_NYISO,winning_rate_RegDown_NYISO,winning_rate_Spin10_NYISO,winning_rate_NSpin10_NYISO,winning_rate_Res30_NYISO
2024-07-04 12:00:00,0.8543,0.8543,0.4531,0.1891,0.1712
2024-07-04 13:00:00,0.7558,0.7558,0.3941,0.2683,0.22
2024-07-04 14:00:00,0.8923,0.8923,0.4917,0.2061,0.1206
2024-07-04 15:00:00,0.9502,0.9502,0.3832,0.202,0.1135
2024-07-04 16:00:00,0.8197,0.8197,0.2518,0.2814,0.3911
2024-07-04 17:00:00,0.7018,0.7018,0.4756,0.194,0.2805
2024-07-04 18:00:00,0.7338,0.7338,0.34,0.1861,0.3989
2024-07-04 19:00:00,0.8921,0.8921,0.2893,0.1865,0.2554
2024-07-04 20:00:00,0.8788,0.8788,0.247,0.2313,0.2501
2024-07-04 21:00:00,0.7641,0.7641,0.3029,0.2181,0.2184
2024-07-04 22:00:00,0.955,0.955,0.3251,0.2451,0.3145
2024-07-04 23:00:00,0.7108,0.7108,0.3571,0.2609,0.1777
2024-07-05 00:00:00,0.9678,0.9678,0.3793,0.2435,0.14
2024-07-05 01:00:00,0.7296,0.7296,0.3862,0.1309,0.3569
2024-07-05 02:00:00,0.9543,0.9543,0.3312,0.1972,0.3649
2024-07-05 03:00:00,0.82,0.82,0.4361,0.1607,0.1922
2024-07-05 04:00:00,0.7444,0.7444,0.3052,0.1078,0.1367
2024-07-05 05:00:00,0.8778,0.8778,0.3938,0.2566,0.1621
2024-07-05 06:00:00,0.8373,0.8373,0.4439,0.189,0.1891
2024-07-05 07:00:00,0.7259,0.7259,0.4561,0.1959,0.3164
2024-07-05 08:00:00,0.9346,0.9346,0.2824,0.2476,0.2636
2024-07-05 09:00:00,0.8805,0.8805,0.2161,0.2079,0.2231
2024-07-05 10:00:00,0.9671,0.9671,0.4894,0.2705,0.1222
2024-07-05 11:00:00,0.7318,0.7318,0.49,0.1839,0.2482
2024-07-05 12:00:00,0.9489,0.9489,0.2637,0.1693,0.2388
2024-07-05 13:00:00,0.8402,0.8402,0.4266,0.2702,0.2114
2024-07-05 14:00:00,0.7686,0.7686,0.3555,0.1154,0.3601
2024-07-05 15:00:00,0.9482,0.9482,0.4309,0.2039,0.2055
2024-07-05 16:00:00,0.7821,0.7821,0.4423,0.1317,0.2833
2024-07-05 17:00:00,0.7099,0.7099,0.4752,0.2038,0.3617
2024-07-05 18:00:00,0.8942,0.8942,0.4323,0.2055,0.2107
2024-07-05 19:00:00,0.9316,0.9316,0.4993,0.1374,0.3981
2024-07-05 20:00:00,0.9842,0.9842,0.3342,0.101,0.3335
2024-07-05 21:00:00,0.9922,0.9922,0.4575,0.2058,0.3172
2024-07-05 22:00:00,0.7015,0.7015,0.2981,0.1867,0.354
2024-07-05 23:00:00,0.9702,0.9702,0.3104,0.1455,0.3122
2024-07-06 00:00:00,0.9105,0.9105,0.434,0.1654,0.3372
2024-07-06 01:00:00,0.9686,0.9686,0.2045,0.1162,0.2452
2024-07-06 02:00:00,0.9811,0.9811,0.3444,0.1376,0.2511
2024-07-06 03:00:00,0.7519,0.7519,0.4195,0.2796,0.3345
2024-07-06 04:00:00,0.7865,0.7865,0.3572,0.2536,0.1833
2024-07-06 05:00:00,0.8516,0.8516,0.3719,0.1953,0.2435
2024-07-06 06:00:00,0.7385,0.7385,0.4119,0.2164,0.3887
2024-07-06 07:00:00,0.8731,0.8731,0.4356,0.2864,0.3872
2024-07-06 08:00:00,0.7735,0.7735,0.3573,0.2117,0.3371
2024-07-06 09:00:00,0.8396,0.8396,0.3203,0.1263,0.2345
2024-07-06 10:00:00,0.8647,0.8647,0.3577,0.1868,0.3975
2024-07-06 11:00:00,0.7133,0.7133,0.3279,0.1361,0.3754
2024-07-06 12:00:00,0.8148,0.8148,0.3345,0.187,0.1003
2024-07-06 13:00:00,0.7446,0.7446,0.2568,0.2278,0.1015
2024-07-06 14:00:00,0.9294,0.9294,0.2356,0.29,0.117
2024-07-06 15:00:00,0.7829,0.7829,0.4039,0.17,0.3214
2024-07-06 16:00:00,0.8632,0.8632,0.3017,0.2376,0.301
2024-07-06 17:00:00,0.9382,0.9382,0.4653,0.2347,0.1223
2024-07-06 18:00:00,0.8037,0.8037,0.2892,0.2782,0.286
2024-07-06 19:00:00,0.7289,0.7289,0.2049,0.2471,0.2598
2024-07-06 20:00:00,0.7914,0.7914,0.4685,0.2089,0.1763
2024-07-06 21:00:00,0.766,0.766,0.4289,0.2018,0.2067
2024-07-06 22:00:00,0.8098,0.8098,0.3992,0.1593,0.3233
2024-07-06 23:00:00,0.8545,0.8545,0.2431,0.2794,0.3632
2024-07-07 00:00:00,0.8103,0.8103,0.4654,0.1789,0.159
2024-07-07 01:00:00,0.736,0.736,0.4739,0.1426,0.1019
2024-07-07 02:00:00,0.7249,0.7249,0.273,0.1992,0.1785
2024-07-07 03:00:00,0.7332,0.7332,0.222,0.1999,0.2131
2024-07-07 04:00:00,0.9852,0.9852,0.3332,0.2993,0.2344
2024-07-07 05:00:00,0.8564,0.8564,0.421,0.2118,0.2333
2024-07-07 06:00:00,0.9231,0.9231,0.2752,0.2469,0.1566
2024-07-07 07:00:00,0.836,0.836,0.4463,0.1799,0.2709
2024-07-07 08:00:00,0.8413,0.8413,0.3143,0.194,0.2107
2024-07-07 09:00:00,0.941,0.941,0.4768,0.1247,0.1166
2024-07-07 10:00:00,0.7707,0.7707,0.3332,0.2638,0.2957
2024-07-07 11:00:00,0.8491,0.8491,0.2249,0.2834,0.1349
2024-07-07 12:00:00,0.8419,0.8419,0.4682,0.2273,0.1549
2024-07-07 13:00:00,0.8877,0.8877,0.439,0.2791,0.2106
2024-07-07 14:00:00,0.7595,0.7595,0.433,0.2332,0.3895
2024-07-07 15:00:00,0.7178,0.7178,0.3364,0.1533,0.166
2024-07-07 16:00:00,0.8489,0.8489,0.2864,0.1259,0.3895
2024-07-07 17:00:00,0.8086,0.8086,0.2723,0.2791,0.303
2024-07-07 18:00:00,0.8566,0.8566,0.3916,0.1135,0.2125
2024-07-07 19:00:00,0.8762,0.8762,0.3864,0.1174,0.3082
2024-07-07 20:00:00,0.9895,0.9895,0.3524,0.1691,0.1014
2024-07-07 21:00:00,0.8903,0.8903,0.3161,0.1582,0.2481
2024-07-07 22:00:00,0.9283,0.9283,0.2672,0.1274,0.2756
2024-07-07 23:00:00,0.9779,0.9779,0.4481,0.1614,0.3893
2024-07-08 00:00:00,0.9045,0.9045,0.378,0.197,0.1657
2024-07-08 01:00:00,0.9316,0.9316,0.2254,0.1788,0.1762
2024-07-08 02:00:00,0.9274,0.9274,0.4697,0.1043,0.1732
2024-07-08 03:00:00,0.7033,0.7033,0.4904,0.154,0.1892
2024-07-08 04:00:00,0.7766,0.7766,0.4984,0.2324,0.19
2024-07-08 05:00:00,0.8134,0.8134,0.2605,0.2744,0.3339
2024-07-08 06:00:00,0.989,0.989,0.4653,0.1362,0.3074
2024-07-08 07:00:00,0.8567,0.8567,0.3869,0.1491,0.1922
2024-07-08 08:00:00,0.7541,0.7541,0.3447,0.1084,0.3589
2024-07-08 09:00:00,0.9912,0.9912,0.4123,0.1772,0.1834
2024-07-08 10:00:00,0.7325,0.7325,0.2783,0.1826,0.1897
2024-07-08 11:00:00,0.7812,0.7812,0.4448,0.2548,0.1071
2024-07-08 12:00:00,0.9691,0.9691,0.38,0.2894,0.1534
2024-07-08 13:00:00,0.8147,0.8147,0.4715,0.129,0.3876
2024-07-08 14:00:00,0.9462,0.9462,0.4631,0.2868,0.3332
2024-07-08 15:00:00,0.8671,0.8671,0.2585,0.2691,0.1945
2024-07-08 16:00:00,0.7029,0.7029,0.4234,0.1693,0.3519
2024-07-08 17:00:00,0.8953,0.8953,0.4063,0.13,0.3738
2024-07-08 18:00:00,0.9138,0.9138,0.4237,0.219,0.3671
2024-07-08 19:00:00,0.722,0.722,0.2228,0.1046,0.3222
2024-07-08 20:00:00,0.7196,0.7196,0.2179,0.2919,0.2711
2024-07-08 21:00:00,0.932,0.932,0.3027,0.1803,0.1105
2024-07-08 22:00:00,0.911,0.911,0.309,0.1193,0.272
2024-07-08 23:00:00,0.8618,0.8618,0.2841,0.1855,0.3169
2024-07-09 00:00:00,0.8798,0.8798,0.3437,0.2505,0.2501
2024-07-09 01:00:00,0.9232,0.9232,0.3627,0.1241,0.1074
2024-07-09 02:00:00,0.9098,0.9098,0.3868,0.1161,0.3223
2024-07-09 03:00:00,0.77,0.77,0.2238,0.2158,0.3002
2024-07-09 04:00:00,0.8396,0.8396,0.2389,0.1454,0.3161
2024-07-09 05:00:00,0.9512,0.9512,0.351,0.2129,0.2707
2024-07-09 06:00:00,0.8598,0.8598,0.445,0.1015,0.1503
2024-07-09 07:00:00,0.9277,0.9277,0.443,0.1192,0.342
2024-07-09 08:00:00,0.8884,0.8884,0.4327,0.1666,0.3236
2024-07-09 09:00:00,0.8313,0.8313,0.3474,0.2792,0.2816
2024-07-09 10:00:00,0.8113,0.8113,0.3088,0.2811,0.2557
2024-07-09 11:00:00,0.7179,0.7179,0.4098,0.2722,0.1636
2024-07-09 12:00:00,0.9264,0.9264,0.261,0.1699,0.1705
2024-07-09 13:00:00,0.731,0.731,0.2682,0.1757,0.3686
2024-07-09 14:00:00,0.9468,0.9468,0.3965,0.173,0.3897
2024-07-09 15:00:00,0.73,0.73,0.4646,0.2908,0.3942
2024-07-09 16:00:00,0.9647,0.9647,0.4393,0.1524,0.2427
2024-07-09 17:00:00,0.8447,0.8447,0.3368,0.1266,0.1008
2024-07-09 18:00:00,0.8845,0.8845,0.4746,0.197,0.2799
2024-07-09 19:00:00,0.7889,0.7889,0.4896,0.2351,0.2232
2024-07-09 20:00:00,0.7708,0.7708,0.2432,0.1009,0.2334
2024-07-09 21:00:00,0.8058,0.8058,0.4373,0.1364,0.2095
2024-07-09 22:00:00,0.8932,0.8932,0.3671,0.1155,0.2359
2024-07-09 23:00:00,0.9921,0.9921,0.4184,0.2985,0.3931
2024-07-10 00:00:00,0.7685,0.7685,0.499,0.2397,0.2172
2024-07-10 01:00:00,0.8161,0.8161,0.2334,0.1705,0.3774
2024-07-10 02:00:00,0.7269,0.7269,0.4697,0.2197,0.2203
2024-07-10 03:00:00,0.969,0.969,0.2438,0.2552,0.2667
2024-07-10 04:00:00,0.9958,0.9958,0.4981,0.297,0.1034
2024-07-10 05:00:00,0.7468,0.7468,0.4634,0.1907,0.2021
2024-07-10 06:00:00,0.8209,0.8209,0.3415,0.2633,0.2931
2024-07-10 07:00:00,0.8,0.8,0.3934,0.1907,0.1395
2024-07-10 08:00:00,0.754,0.754,0.3552,0.1428,0.3355
2024-07-10 09:00:00,0.7843,0.7843,0.3313,0.2541,0.1505
2024-07-10 10:00:00,0.7663,0.7663,0.2337,0.1569,0.2703
2024-07-10 11:00:00,0.9545,0.9545,0.2997,0.2044,0.2009
2024-07-10 12:00:00,0.8406,0.8406,0.305,0.234,0.3905
2024-07-10 13:00:00,0.9248,0.9248,0.29,0.1621,0.3419
2024-07-10 14:00:00,0.8132,0.8132,0.2338,0.2793,0.2096
2024-07-10 15:00:00,0.9265,0.9265,0.3063,0.1431,0.186
2024-07-10 16:00:00,0.7471,0.7471,0.223,0.2069,0.3488
2024-07-10 17:00:00,0.9137,0.9137,0.4153,0.1541,0.2171
2024-07-10 18:00:00,0.9978,0.9978,0.4453,0.1667,0.1695
2024-07-10 19:00:00,0.7789,0.7789,0.2714,0.174,0.2484
2024-07-10 20:00:00,0.9624,0.9624,0.3043,0.2455,0.2945
2024-07-10 21:00:00,0.9269,0.9269,0.4386,0.1853,0.2352
2024-07-10 22:00:00,0.8659,0.8659,0.4892,0.2176,0.1659
2024-07-10 23:00:00,0.8581,0.8581,0.2982,0.189,0.1892
2024-07-11 00:00:00,0.758,0.758,0.2511,0.281,0.3818
2024-07-11 01:00:00,0.7281,0.7281,0.4131,0.2909,0.2635
2024-07-11 02:00:00,0.8501,0.8501,0.294,0.269,0.1182
2024-07-11 03:00:00,0.7185,0.7185,0.4433,0.1465,0.3993
2024-07-11 04:00:00,0.9371,0.9371,0.4954,0.1795,0.1081
2024-07-11 05:00:00,0.9621,0.9621,0.3169,0.2883,0.1324
2024-07-11 06:00:00,0.8498,0.8498,0.2279,0.1082,0.1424
2024-07-11 07:00:00,0.9906,0.9906,0.4571,0.1505,0.3286
2024-07-11 08:00:00,0.8058,0.8058,0.4324,0.1264,0.172
2024-07-11 09:00:00,0.7953,0.7953,0.4567,0.1966,0.2511
2024-07-11 10:00:00,0.7797,0.7797,0.4548,0.2914,0.1245
2024-07-11 11:00:00,0.9253,0.9253,0.4859,0.1038,0.2135
2024-07-11 12:00:00,0.776,0.776,0.3279,0.2428,0.2539
2024-07-11 13:00:00,0.8626,0.8626,0.2003,0.1453,0.3364
2024-07-11 14:00:00,0.8427,0.8427,0.2436,0.2182,0.3459
2024-07-11 15:00:00,0.9057,0.9057,0.4836,0.2814,0.3543
2024-07-11 16:00:00,0.714,0.714,0.3078,0.1838,0.2947
2024-07-11 17:00:00,0.7895,0.7895,0.3794,0.126,0.3989
2024-07-11 18:00:00,0.7938,0.7938,0.2866,0.1282,0.3798
2024-07-11 19:00:00,0.8697,0.8697,0.3045,0.1923,0.288
2024-07-11 20:00:00,0.8195,0.8195,0.3674,0.2982,0.3716
2024-07-11 21:00:00,0.733,0.733,0.2553,0.2618,0.278
2024-07-11 22:00:00,0.7875,0.7875,0.3915,0.1813,0.1118
2024-07-11 23:00:00,0.9623,0.9623,0.2605,0.2028,0.3294
2024-07-12 00:00:00,0.9418,0.9418,0.3028,0.247,0.1778
2024-07-12 01:00:00,0.7936,0.7936,0.3988,0.2356,0.1838
2024-07-12 02:00:00,0.7666,0.7666,0.3787,0.2606,0.1347
2024-07-12 03:00:00,0.7734,0.7734,0.2971,0.1277,0.2057
2024-07-12 04:00:00,0.9113,0.9113,0.288,0.1308,0.2027
2024-07-12 05:00:00,0.7293,0.7293,0.4102,0.1082,0.2403
2024-07-12 06:00:00,0.8157,0.8157,0.3749,0.2798,0.2205
2024-07-12 07:00:00,0.9468,0.9468,0.4689,0.2625,0.3565
2024-07-12 08:00:00,0.8183,0.8183,0.4318,0.186,0.3473
2024-07-12 09:00:00,0.813,0.813,0.3284,0.228,0.2963
2024-07-12 10:00:00,0.8608,0.8608,0.2999,0.2397,0.2783
2024-07-12 11:00:00,0.7778,0.7778,0.2179,0.2913,0.3295
2024-07-12 12:00:00,0.911,0.911,0.4934,0.1651,0.1091
2024-07-12 13:00:00,0.9301,0.9301,0.2128,0.277,0.2382
2024-07-12 14:00:00,0.9882,0.9882,0.3339,0.2819,0.2848
2024-07-12 15:00:00,0.7084,0.7084,0.3601,0.1626,0.1657
2024-07-12 16:00:00,0.7041,0.7041,0.4073,0.1886,0.1514
2024-07-12 17:00:00,0.8405,0.8405,0.3524,0.1937,0.2227
2024-07-12 18:00:00,0.8774,0.8774,0.4821,0.2019,0.1807
2024-07-12 19:00:00,0.9075,0.9075,0.2862,0.2328,0.2729
2024-07-12 20:00:00,0.7038,0.7038,0.2155,0.2237,0.3155
2024-07-12 21:00:00,0.8457,0.8457,0.3617,0.1358,0.2698
2024-07-12 22:00:00,0.8618,0.8618,0.2639,0.1377,0.26
2024-07-12 23:00:00,0.8695,0.8695,0.3442,0.2136,0.3462
2024-07-13 00:00:00,0.7946,0.7946,0.4693,0.1807,0.1473
2024-07-13 01:00:00,0.7844,0.7844,0.4899,0.2285,0.3156
2024-07-13 02:00:00,0.7248,0.7248,0.2322,0.1119,0.2905
2024-07-13 03:00:00,0.8769,0.8769,0.3845,0.1173,0.3175
2024-07-13 04:00:00,0.7958,0.7958,0.3028,0.1668,0.2174
2024-07-13 05:00:00,0.8941,0.8941,0.4357,0.119,0.1527
2024-07-13 06:00:00,0.7804,0.7804,0.2996,0.2761,0.218
2024-07-13 07:00:00,0.8989,0.8989,0.4961,0.2235,0.1135
2024-07-13 08:00:00,0.7177,0.7177,0.3036,0.2058,0.3737
2024-07-13 09:00:00,0.8485,0.8485,0.3666,0.178,0.3374
2024-07-13 10:00:00,0.9593,0.9593,0.3776,0.2858,0.1021
2024-07-13 11:00:00,0.7088,0.7088,0.275,0.2722,0.2521
2024-07-13 12:00:00,0.7518,0.7518,0.3243,0.2638,0.2603
2024-07-13 13:00:00,0.933,0.933,0.4215,0.2461,0.2335
2024-07-13 14:00:00,0.8219,0.8219,0.3076,0.1915,0.2314
2024-07-13 15:00:00,0.8965,0.8965,0.4291,0.1004,0.1056
2024-07-13 16:00:00,0.9102,0.9102,0.3004,0.1288,0.1558
2024-07-13 17:00:00,0.7206,0.7206,0.4205,0.2474,0.3294
2024-07-13 18:00:00,0.7925,0.7925,0.4257,0.2194,0.1502
2024-07-13 19:00:00,0.9969,0.9969,0.3253,0.229,0.3233
2024-07-13 20:00:00,0.8777,0.8777,0.2746,0.2488,0.1929
2024-07-13 21:00:00,0.9762,0.9762,0.5,0.1887,0.3996
2024-07-13 22:00:00,0.7609,0.7609,0.362,0.1691,0.3562
2024-07-13 23:00:00,0.7058,0.7058,0.3277,0.2687,0.1976
2024-07-14 00:00:00,0.8257,0.8257,0.2025,0.2324,0.3328
2024-07-14 01:00:00,0.8901,0.8901,0.3123,0.251,0.3215
2024-07-14 02:00:00,0.7443,0.7443,0.4856,0.1676,0.3609
2024-07-14 03:00:00,0.9284,0.9284,0.2314,0.1185,0.234
2024-07-14 04:00:00,0.7699,0.7699,0.2043,0.1411,0.3329
2024-07-14 05:00:00,0.9252,0.9252,0.3338,0.1461,0.1103
2024-07-14 06:00:00,0.7539,0.7539,0.4786,0.1322,0.3473
2024-07-14 07:00:00,0.8053,0.8053,0.204,0.1019,0.1513
2024-07-14 08:00:00,0.9987,0.9987,0.2025,0.1978,0.3462
2024-07-14 09:00:00,0.7326,0.7326,0.4371,0.1257,0.1913
2024-07-14 10:00:00,0.783,0.783,0.2498,0.1324,0.3893
2024-07-14 11:00:00,0.7531,0.7531,0.2895,0.1093,0.1908
2024-07-14 12:00:00,0.9442,0.9442,0.2837,0.2529,0.3451
2024-07-14 13:00:00,0.7732,0.7732,0.4151,0.1945,0.3991
2024-07-14 14:00:00,0.7312,0.7312,0.2611,0.2114,0.3457
2024-07-14 15:00:00,0.7933,0.7933,0.3498,0.2163,0.1848
2024-07-14 16:00:00,0.854,0.854,0.4075,0.2722,0.3017
2024-07-14 17:00:00,0.7762,0.7762,0.3872,0.1882,0.146
2024-07-14 18:00:00,0.9985,0.9985,0.2414,0.174,0.1583
2024-07-14 19:00:00,0.7013,0.7013,0.3911,0.1318,0.2877
2024-07-14 20:00:00,0.7404,0.7404,0.3982,0.1422,0.2106
2024-07-14 21:00:00,0.8714,0.8714,0.2843,0.2763,0.3713
2024-07-14 22:00:00,0.7831,0.7831,0.3788,0.2609,0.3207
2024-07-14 23:00:00,0.8304,0.8304,0.2141,0.2986,0.3801
2024-07-15 00:00:00,0.7124,0.7124,0.4887,0.2509,0.1914
2024-07-15 01:00:00,0.8708,0.8708,0.4254,0.2749,0.3086
2024-07-15 02:00:00,0.8219,0.8219,0.3336,0.139,0.13
2024-07-15 03:00:00,0.8366,0.8366,0.224,0.1765,0.2076
2024-07-15 04:00:00,0.7792,0.7792,0.484,0.2395,0.3674
2024-07-15 05:00:00,0.7445,0.7445,0.3057,0.1859,0.2494
2024-07-15 06:00:00,0.8888,0.8888,0.2749,0.1296,0.3736
2024-07-15 07:00:00,0.8672,0.8672,0.338,0.214,0.1694
2024-07-15 08:00:00,0.8199,0.8199,0.3328,0.2504,0.1649
2024-07-15 09:00:00,0.866,0.866,0.4273,0.2798,0.1864
2024-07-15 10:00:00,0.8898,0.8898,0.3837,0.2512,0.1578
2024-07-15 11:00:00,0.9325,0.9325,0.3181,0.2614,0.385
2024-07-15 12:00:00,0.7039,0.7039,0.2791,0.1128,0.1898
2024-07-15 13:00:00,0.8791,0.8791,0.3145,0.2629,0.2678
2024-07-15 14:00:00,0.8709,0.8709,0.3443,0.2574,0.393
2024-07-15 15:00:00,0.8821,0.8821,0.2285,0.2631,0.3871
2024-07-15 16:00:00,0.9528,0.9528,0.4715,0.2732,0.2955
2024-07-15 17:00:00,0.8957,0.8957,0.4931,0.1482,0.2927
2024-07-15 18:00:00,0.7619,0.7619,0.2914,0.1033,0.374
2024-07-15 19:00:00,0.8225,0.8225,0.4723,0.2395,0.2142
2024-07-15 20:00:00,0.7066,0.7066,0.4678,0.1767,0.181
2024-07-15 21:00:00,0.9599,0.9599,0.3937,0.2853,0.3964
2024-07-15 22:00:00,0.8549,0.8549,0.2764,0.2795,0.1644
2024-07-15 23:00:00,0.8688,0.8688,0.4569,0.2469,0.3845
2024-07-16 00:00:00,0.9075,0.9075,0.2029,0.2082,0.2919
2024-07-16 01:00:00,0.895,0.895,0.3358,0.1533,0.1397
2024-07-16 02:00:00,0.7691,0.7691,0.2727,0.1291,0.2046
2024-07-16 03:00:00,0.8021,0.8021,0.2568,0.2492,0.1734
2024-07-16 04:00:00,0.8339,0.8339,0.445,0.2954,0.3828
2024-07-16 05:00:00,0.9088,0.9088,0.3133,0.2782,0.3945
2024-07-16 06:00:00,0.759,0.759,0.4618,0.1633,0.2388
2024-07-16 07:00:00,0.7965,0.7965,0.3407,0.2305,0.3793
2024-07-16 08:00:00,0.7844,0.7844,0.2337,0.2439,0.3128
2024-07-16 09:00:00,0.8889,0.8889,0.3582,0.2742,0.3416
2024-07-16 10:00:00,0.7408,0.7408,0.4937,0.2464,0.1043
2024-07-16 11:00:00,0.7379,0.7379,0.3028,0.2237,0.3181
2024-07-16 12:00:00,0.9008,0.9008,0.274,0.1835,0.3069
2024-07-16 13:00:00,0.9926,0.9926,0.2028,0.2726,0.1175
2024-07-16 14:00:00,0.9638,0.9638,0.3311,0.2317,0.3233
2024-07-16 15:00:00,0.8878,0.8878,0.3586,0.2988,0.3273
2024-07-16 16:00:00,0.8011,0.8011,0.2755,0.1853,0.2542
2024-07-16 17:00:00,0.885,0.885,0.2499,0.1924,0.3001
2024-07-16 18:00:00,0.9838,0.9838,0.4507,0.1981,0.2414
2024-07-16 19:00:00,0.8028,0.8028,0.3053,0.2648,0.2355
2024-07-16 20:00:00,0.9782,0.9782,0.3057,0.1021,0.3462
2024-07-16 21:00:00,0.7025,0.7025,0.3438,0.2718,0.3735
2024-07-16 22:00:00,0.7438,0.7438,0.344,0.2734,0.145
2024-07-16 23:00:00,0.987,0.987,0.4582,0.1293,0.264
2024-07-17 00:00:00,0.8863,0.8863,0.24,0.2755,0.1973
2024-07-17 01:00:00,0.9169,0.9169,0.2434,0.2725,0.2852
2024-07-17 02:00:00,0.8637,0.8637,0.268,0.2877,0.1802
2024-07-17 03:00:00,0.7069,0.7069,0.4375,0.1462,0.3107
2024-07-17 04:00:00,0.8003,0.8003,0.3582,0.204,0.1597
2024-07-17 05:00:00,0.9366,0.9366,0.4699,0.2726,0.2135
2024-07-17 06:00:00,0.8188,0.8188,0.297,0.1672,0.2491
2024-07-17 07:00:00,0.8058,0.8058,0.2373,0.152,0.2581
2024-07-17 08:00:00,0.9821,0.9821,0.4947,0.2293,0.1642
2024-07-17 09:00:00,0.7664,0.7664,0.2805,0.235,0.325
2024-07-17 10:00:00,0.8197,0.8197,0.2769,0.1668,0.3417
2024-07-17 11:00:00,0.7641,0.7641,0.3047,0.2702,0.2765
2024-07-17 12:00:00,0.7588,0.7588,0.2224,0.2412,0.2261
2024-07-17 13:00:00,0.8812,0.8812,0.4939,0.2985,0.2403
2024-07-17 14:00:00,0.8043,0.8043,0.3744,0.1774,0.3558
2024-07-17 15:00:00,0.8194,0.8194,0.2233,0.1816,0.305
2024-07-17 16:00:00,0.8576,0.8576,0.398,0.1171,0.1337
2024-07-17 17:00:00,0.8075,0.8075,0.3766,0.1397,0.3026
2024-07-17 18:00:00,0.9294,0.9294,0.3299,0.1115,0.3159
2024-07-17 19:00:00,0.7559,0.7559,0.2394,0.122,0.3168
2024-07-17 20:00:00,0.9795,0.9795,0.4824,0.226,0.2256
2024-07-17 21:00:00,0.974,0.974,0.2584,0.1637,0.2441
2024-07-17 22:00:00,0.8899,0.8899,0.406,0.1622,0.3582
2024-07-17 23:00:00,0.9298,0.9298,0.3743,0.2119,0.2778
2024-07-18 00:00:00,0.7445,0.7445,0.3445,0.2248,0.3473
2024-07-18 01:00:00,0.9266,0.9266,0.2714,0.1145,0.2151
2024-07-18 02:00:00,0.9047,0.9047,0.2502,0.237,0.1269
2024-07-18 03:00:00,0.8287,0.8287,0.3604,0.1395,0.1302
2024-07-18 04:00:00,0.8672,0.8672,0.3286,0.132,0.3141
2024-07-18 05:00:00,0.7273,0.7273,0.3054,0.2043,0.3439
2024-07-18 06:00:00,0.7407,0.7407,0.2275,0.1699,0.338
2024-07-18 07:00:00,0.9379,0.9379,0.2047,0.1976,0.3577
2024-07-18 08:00:00,0.9626,0.9626,0.3319,0.2931,0.3779
2024-07-18 09:00:00,0.8379,0.8379,0.2074,0.2315,0.1422
2024-07-18 10:00:00,0.7293,0.7293,0.3708,0.2394,0.306
2024-07-18 11:00:00,0.9068,0.9068,0.2822,0.2136,0.251
2024-07-18 12:00:00,0.91,0.91,0.36,0.2072,0.2099
2024-07-18 13:00:00,0.809,0.809,0.3917,0.2879,0.103
2024-07-18 14:00:00,0.7466,0.7466,0.2909,0.1538,0.1953
2024-07-18 15:00:00,0.7574,0.7574,0.4377,0.1365,0.1004
2024-07-18 16:00:00,0.8948,0.8948,0.4688,0.1065,0.1638
2024-07-18 17:00:00,0.8348,0.8348,0.2626,0.2243,0.1043
2024-07-18 18:00:00,0.8216,0.8216,0.2513,0.1101,0.3185
2024-07-18 19:00:00,0.8792,0.8792,0.2832,0.2804,0.3909
2024-07-18 20:00:00,0.7461,0.7461,0.3124,0.2778,0.1584
2024-07-18 21:00:00,0.748,0.748,0.2199,0.2261,0.3502
2024-07-18 22:00:00,0.8866,0.8866,0.4731,0.2335,0.1848
2024-07-18 23:00:00,0.762,0.762,0.463,0.1084,0.1152
2024-07-19 00:00:00,0.8655,0.8655,0.2459,0.2486,0.1247
2024-07-19 01:00:00,0.8865,0.8865,0.4707,0.1838,0.2045
2024-07-19 02:00:00,0.7175,0.7175,0.3235,0.2507,0.3308
2024-07-19 03:00:00,0.8123,0.8123,0.2531,0.1085,0.3781
2024-07-19 04:00:00,0.7242,0.7242,0.2322,0.1356,0.3248
2024-07-19 05:00:00,0.8139,0.8139,0.3362,0.288,0.2317
2024-07-19 06:00:00,0.9452,0.9452,0.4683,0.2433,0.2259
2024-07-19 07:00:00,0.8977,0.8977,0.2601,0.2368,0.2158
2024-07-19 08:00:00,0.7835,0.7835,0.4439,0.1527,0.3865
2024-07-19 09:00:00,0.9474,0.9474,0.2847,0.1057,0.2549
2024-07-19 10:00:00,0.9363,0.9363,0.3189,0.2298,0.3166
2024-07-19 11:00:00,0.9389,0.9389,0.4847,0.2227,0.2881
2024-07-19 12:00:00,0.8434,0.8434,0.2939,0.1881,0.2453
2024-07-19 13:00:00,0.85,0.85,0.3076,0.1486,0.2833
2024-07-19 14:00:00,0.8477,0.8477,0.3872,0.1016,0.359
2024-07-19 15:00:00,0.707,0.707,0.403,0.1538,0.1147
2024-07-19 16:00:00,0.9008,0.9008,0.3252,0.1025,0.143
2024-07-19 17:00:00,0.7699,0.7699,0.2136,0.2265,0.3318
2024-07-19 18:00:00,0.8333,0.8333,0.2435,0.1562,0.1757
2024-07-19 19:00:00,0.7593,0.7593,0.3103,0.259,0.1272
2024-07-19 20:00:00,0.817,0.817,0.3247,0.1932,0.124
2024-07-19 21:00:00,0.9192,0.9192,0.318,0.1578,0.2501
2024-07-19 22:00:00,0.7093,0.7093,0.4045,0.2511,0.1944
