Timestamp,winning_rate_RegU_SPP,winning_rate_RegD_SPP,winning_rate_Spin_SPP,winning_rate_Sup_SPP,winning_rate_RamU_SPP,winning_rate_RamD_SPP,winning_rate_UncU_SPP
2023-06-29 11:00:00,0.7669,0.7347,0.6135,0.6758,0.6144,0.4334,0.5917
2023-06-29 12:00:00,0.5558,0.5684,0.6331,0.7939,0.7444,0.7699,0.8362
2023-06-29 13:00:00,0.7993,0.7309,0.7077,0.6298,0.732,0.7076,0.7092
2023-06-29 14:00:00,0.648,0.7577,0.6255,0.6623,0.8223,0.5067,0.783
2023-06-29 15:00:00,0.9705,0.9028,0.84,0.9667,0.7413,0.6823,1.0
2023-06-29 16:00:00,0.5413,0.5148,0.8095,0.9535,0.6237,0.7658,0.7017
2023-06-29 17:00:00,0.699,0.8437,0.5876,0.6122,0.6721,0.8564,0.7831
2023-06-29 18:00:00,0.8406,0.8665,1.0,0.8117,0.9969,0.7997,0.978
2023-06-29 19:00:00,0.6385,0.7299,0.7403,0.7594,0.7456,0.6785,0.7363
2023-06-29 20:00:00,0.9152,0.9138,0.9557,0.9951,0.9021,0.9555,0.8945
2023-06-29 21:00:00,0.4874,0.6593,0.6458,0.5463,0.6762,0.6318,0.7102
2023-06-29 22:00:00,0.6084,0.7384,0.8454,0.8068,0.5823,0.6895,0.7417
2023-06-29 23:00:00,0.5976,0.7122,0.7737,0.5996,0.7339,0.6683,0.7837
2023-06-30 00:00:00,0.6887,0.6468,0.6771,0.7994,0.8012,0.6748,0.639
2023-06-30 01:00:00,0.7304,0.6473,0.621,0.825,0.8282,0.9066,0.5526
2023-06-30 02:00:00,0.6961,0.6666,0.6723,0.6911,0.7844,0.6433,0.7676
2023-06-30 03:00:00,0.7422,0.735,0.6289,0.8125,0.841,0.7685,0.6181
2023-06-30 04:00:00,0.7666,0.824,0.7169,0.6808,0.6551,0.5147,0.677
2023-06-30 05:00:00,0.6329,0.6356,0.618,0.7792,0.8361,0.5415,0.5858
2023-06-30 06:00:00,0.5714,0.8242,0.7772,0.839,0.6988,0.7046,0.7659
2023-06-30 07:00:00,0.8709,0.7774,0.574,0.6752,0.5913,0.6942,0.7299
2023-06-30 08:00:00,0.7141,0.7479,0.6985,0.4809,0.6937,0.5199,0.6518
2023-06-30 09:00:00,0.7424,0.6723,0.6147,0.6548,0.6949,0.6596,0.6699
2023-06-30 10:00:00,0.5051,0.6379,0.8018,0.8717,0.7906,0.5632,0.7691
2023-06-30 11:00:00,0.7797,0.8576,0.7507,0.7652,0.7357,0.7248,0.792
2023-06-30 12:00:00,0.6117,0.6811,0.7076,0.557,0.7975,0.7719,0.7029
2023-06-30 13:00:00,0.6086,0.5147,0.5861,0.5866,0.7118,0.6043,0.8585
2023-06-30 14:00:00,0.7058,0.5947,0.7759,0.5964,0.8415,0.877,0.5085
2023-06-30 15:00:00,1.0,0.6625,0.8448,0.8345,0.7239,0.851,0.9023
2023-06-30 16:00:00,0.8901,0.9316,1.0,0.7974,0.9495,1.0,0.8949
2023-06-30 17:00:00,0.8578,0.5213,0.7037,0.897,0.6558,0.6114,0.6256
2023-06-30 18:00:00,0.891,1.0,0.8944,0.9681,1.0,0.8093,0.9582
2023-06-30 19:00:00,0.8489,0.9305,0.8053,0.9496,0.8503,0.9011,0.9728
2023-06-30 20:00:00,0.7914,0.6267,0.5995,0.7646,0.7148,0.6342,0.7813
2023-06-30 21:00:00,0.7769,0.779,0.7915,0.5197,0.68,0.6647,0.5903
2023-06-30 22:00:00,0.6694,0.8508,0.6136,0.8708,0.61,0.8337,0.742
2023-06-30 23:00:00,0.6333,0.6435,0.704,0.8359,0.7271,0.8035,0.85
2023-07-01 00:00:00,0.934,0.7472,0.7431,0.8285,0.8322,0.9186,0.6389
2023-07-01 01:00:00,0.6649,0.7583,0.6624,0.6993,0.6345,0.6172,0.6561
2023-07-01 02:00:00,0.859,0.6102,0.7023,0.8456,0.6398,0.5958,0.7284
2023-07-01 03:00:00,0.8126,0.518,0.6877,0.7454,0.6442,0.7913,0.8174
2023-07-01 04:00:00,0.5407,0.7558,0.8299,0.7335,0.5997,0.5978,0.6717
2023-07-01 05:00:00,0.8082,0.6343,0.7186,0.5766,0.6611,0.5913,0.6946
2023-07-01 06:00:00,0.8321,0.8072,0.6414,0.9069,0.711,0.6035,0.593
2023-07-01 07:00:00,0.7557,0.6342,0.5878,0.802,0.6815,0.5932,0.5947
2023-07-01 08:00:00,0.707,0.5237,0.5452,0.8169,0.7719,0.7113,0.6531
2023-07-01 09:00:00,0.6217,0.5417,0.7545,0.8184,0.8203,0.7382,0.5743
2023-07-01 10:00:00,0.785,0.6548,0.6571,0.7302,0.7652,0.5234,0.8529
2023-07-01 11:00:00,0.7145,0.5134,0.6171,0.8026,0.6765,0.6947,0.672
2023-07-01 12:00:00,0.5857,0.83,0.5846,0.8414,0.8809,0.9347,0.7098
2023-07-01 13:00:00,0.645,0.5444,0.7575,0.7117,0.8602,0.9229,0.578
2023-07-01 14:00:00,0.6142,0.6643,0.9371,0.5678,0.646,0.8206,0.6217
2023-07-01 15:00:00,0.5858,0.5314,0.7943,0.6455,0.9105,0.9282,0.6231
2023-07-01 16:00:00,0.6437,0.678,0.8225,0.6813,0.7053,0.7523,0.8489
2023-07-01 17:00:00,0.8913,0.8529,1.0,0.8705,1.0,0.8816,0.9154
2023-07-01 18:00:00,0.7051,0.7401,0.5261,0.5795,0.6561,0.7111,0.7471
2023-07-01 19:00:00,0.9735,0.6131,0.729,0.7709,0.7714,0.5322,0.5972
2023-07-01 20:00:00,0.9697,0.9181,0.7582,0.8524,0.8761,1.0,0.7886
2023-07-01 21:00:00,0.7155,0.5144,0.8915,0.7534,0.9163,0.6013,0.6776
2023-07-01 22:00:00,0.7711,0.7336,0.7343,0.7962,0.747,0.929,0.768
2023-07-01 23:00:00,0.6085,0.592,0.7246,0.6817,0.7333,0.7816,0.7516
2023-07-02 00:00:00,0.7695,0.7197,0.7028,0.7597,0.6322,0.9369,0.779
2023-07-02 01:00:00,0.5876,0.8602,0.7608,0.6838,0.7054,0.5867,0.6893
2023-07-02 02:00:00,0.7432,0.5166,0.7299,0.8026,0.7832,0.7157,0.7901
2023-07-02 03:00:00,0.6423,0.8016,0.6413,0.6871,0.5249,0.5449,0.552
2023-07-02 04:00:00,0.6345,0.7062,0.7657,0.7727,0.6804,0.7555,0.447
2023-07-02 05:00:00,0.6177,0.753,0.5736,0.5991,0.5301,0.4879,0.6784
2023-07-02 06:00:00,0.7443,0.6415,0.6641,0.6276,0.7334,0.7379,0.6635
2023-07-02 07:00:00,0.7771,0.7125,0.8367,0.5359,0.7999,0.7632,0.8054
2023-07-02 08:00:00,0.9383,0.6033,0.6806,0.6664,0.794,0.5719,0.5513
2023-07-02 09:00:00,0.6655,0.6123,0.6152,0.8862,0.6345,0.6269,0.7071
2023-07-02 10:00:00,0.8681,0.7225,0.8879,0.6654,0.6872,0.5702,0.8415
2023-07-02 11:00:00,0.8032,0.6518,0.8313,0.7051,0.6242,0.6891,0.5845
2023-07-02 12:00:00,0.8142,0.6536,0.7777,0.6224,0.7447,0.7245,0.7393
2023-07-02 13:00:00,0.5052,0.6536,0.6551,0.6925,0.7986,0.6876,0.8304
2023-07-02 14:00:00,0.7518,0.6005,0.6559,0.7272,0.5902,0.6645,0.6678
2023-07-02 15:00:00,0.719,0.7368,0.7304,0.6691,0.6076,0.49,0.5048
2023-07-02 16:00:00,0.7798,0.6888,0.7442,0.7608,0.6006,0.8384,0.6557
2023-07-02 17:00:00,0.6604,0.7975,0.7683,0.7719,0.6504,0.6662,0.7494
2023-07-02 18:00:00,0.9065,0.8712,0.9848,0.7889,0.8627,0.8789,1.0
2023-07-02 19:00:00,0.9648,1.0,1.0,0.7735,0.9468,0.9063,0.8211
2023-07-02 20:00:00,0.7802,0.7137,0.4062,0.602,0.5249,0.6094,0.8822
2023-07-02 21:00:00,0.5703,0.7615,0.7658,0.8692,0.8417,0.7243,0.6593
2023-07-02 22:00:00,0.4951,0.8863,0.4989,0.708,0.5946,0.8008,0.6003
2023-07-02 23:00:00,0.7408,0.6,0.7143,0.7302,0.4957,0.7566,0.6136
2023-07-03 00:00:00,0.6223,0.8918,0.6857,0.8192,0.6037,0.6365,0.6031
2023-07-03 01:00:00,0.6552,0.7234,0.7425,0.7635,0.622,0.5768,0.6034
2023-07-03 02:00:00,0.7246,0.5546,0.7722,0.6485,0.706,0.7019,0.5685
2023-07-03 03:00:00,0.9537,0.73,0.7697,0.8335,0.7933,0.8418,0.7048
2023-07-03 04:00:00,0.4035,0.6566,0.6774,0.7428,0.8177,0.7445,0.6307
2023-07-03 05:00:00,0.6655,0.6356,0.8394,0.6517,0.7354,0.7105,0.8629
2023-07-03 06:00:00,0.6486,0.8488,0.9186,0.6558,0.6816,0.8226,0.6883
2023-07-03 07:00:00,0.8961,0.7244,0.6304,0.5799,0.845,0.6744,0.6223
2023-07-03 08:00:00,0.7531,0.8491,0.8294,0.6107,0.69,0.648,0.7495
2023-07-03 09:00:00,0.693,0.6292,0.7401,0.7418,0.6949,0.7088,0.7785
2023-07-03 10:00:00,0.7358,0.5941,0.6714,0.6434,0.5316,0.6687,0.7882
2023-07-03 11:00:00,0.6985,0.6161,0.7028,0.6011,0.6019,0.6743,0.5801
2023-07-03 12:00:00,0.4758,0.8141,0.5596,0.6462,0.6442,0.7642,0.539
2023-07-03 13:00:00,0.7128,0.8923,0.8399,0.6786,0.6045,0.8103,0.7908
2023-07-03 14:00:00,0.7142,0.6323,0.6788,0.624,0.6656,0.6419,0.5081
2023-07-03 15:00:00,0.4772,0.7102,0.6333,0.5779,0.5777,0.5342,0.7001
2023-07-03 16:00:00,0.6342,0.6725,0.7136,0.7465,0.8359,0.6819,0.6994
2023-07-03 17:00:00,0.54,0.5056,0.709,0.7923,0.6498,0.5343,0.7381
2023-07-03 18:00:00,0.8453,0.8909,0.8413,0.7208,0.8684,0.9894,0.89
2023-07-03 19:00:00,0.6656,0.6739,0.7148,0.7457,0.7539,0.6901,0.5818
2023-07-03 20:00:00,0.7055,0.5947,0.6766,0.6079,0.8169,0.7192,0.8333
2023-07-03 21:00:00,0.7811,0.886,0.8688,0.8063,0.8365,0.7105,0.8101
2023-07-03 22:00:00,0.5224,0.6653,0.7363,0.774,0.7157,0.6802,0.8839
2023-07-03 23:00:00,0.6627,0.8251,0.6939,0.5999,0.6244,0.6808,0.8269
2023-07-04 00:00:00,0.6149,0.6776,0.9141,0.7847,0.7872,0.5186,0.647
2023-07-04 01:00:00,0.917,0.8566,0.7048,0.8846,0.7577,0.6953,0.6108
2023-07-04 02:00:00,0.6223,0.7842,0.649,0.6869,0.7831,0.6613,0.7286
2023-07-04 03:00:00,0.7006,0.6929,0.8316,0.7189,0.771,0.6014,0.6962
2023-07-04 04:00:00,0.6853,0.7814,0.7884,0.588,0.5909,0.6905,0.7053
2023-07-04 05:00:00,0.5834,0.737,0.6799,0.6296,0.7806,0.6327,0.6189
2023-07-04 06:00:00,0.8026,0.7693,0.596,0.7264,0.6551,0.8044,0.8119
2023-07-04 07:00:00,0.5917,0.5515,0.6693,0.6374,0.602,0.6331,0.6148
2023-07-04 08:00:00,0.7386,0.8141,0.7799,0.7485,0.3812,0.8999,0.6523
2023-07-04 09:00:00,0.6096,0.6895,0.7291,0.554,0.7098,0.7185,0.846
2023-07-04 10:00:00,0.6788,0.6642,0.7313,0.6166,0.6492,0.8824,0.6416
2023-07-04 11:00:00,0.7837,0.6057,0.6211,0.8092,0.6586,0.5413,0.7145
2023-07-04 12:00:00,0.655,0.8463,0.8103,0.7931,0.5577,0.7333,0.6799
2023-07-04 13:00:00,0.778,0.728,0.6534,0.8083,0.5741,0.7856,0.9101
2023-07-04 14:00:00,0.8581,0.9146,0.8421,0.9179,0.789,0.8202,1.0
2023-07-04 15:00:00,0.9121,1.0,1.0,0.9148,0.8367,0.7491,0.9353
2023-07-04 16:00:00,0.7241,0.7029,0.5889,0.5767,0.844,0.6004,0.8329
2023-07-04 17:00:00,1.0,0.7113,0.7941,0.9576,1.0,0.9383,1.0
2023-07-04 18:00:00,1.0,0.9852,0.905,0.916,1.0,0.8945,1.0
2023-07-04 19:00:00,0.5648,0.7152,0.639,0.7267,0.5652,0.5378,0.6585
2023-07-04 20:00:00,0.684,0.7992,0.6692,0.5809,0.8827,0.5704,0.4757
2023-07-04 21:00:00,0.7548,0.7634,0.6363,0.5458,0.771,0.6681,0.7113
2023-07-04 22:00:00,0.7014,0.7295,0.69,0.7138,0.8011,0.6809,0.7307
2023-07-04 23:00:00,0.7543,0.7496,0.6108,0.6172,0.7539,0.6829,0.5633
2023-07-05 00:00:00,0.7127,0.7815,0.8343,0.7864,0.6527,0.4771,0.8558
2023-07-05 01:00:00,0.7229,0.6407,0.6699,0.4866,0.65,0.7604,0.7665
2023-07-05 02:00:00,0.5897,0.7264,0.6907,0.6505,0.7656,0.7675,0.5833
2023-07-05 03:00:00,0.5426,0.7351,0.7595,0.7282,0.7225,0.7432,0.7185
2023-07-05 04:00:00,0.8263,0.6307,0.6228,0.5501,0.8184,0.5958,0.6753
2023-07-05 05:00:00,0.8186,0.6667,0.8129,0.8901,0.8124,0.8835,0.7457
2023-07-05 06:00:00,0.6169,0.6826,0.7847,0.7542,0.7561,0.8522,0.5866
2023-07-05 07:00:00,0.5738,0.5781,0.9816,0.9168,0.7178,0.7029,0.6455
2023-07-05 08:00:00,0.6304,0.7341,0.7777,0.8805,0.6271,0.4845,0.7364
2023-07-05 09:00:00,0.7591,0.7497,0.7895,0.616,0.5847,0.885,0.7051
2023-07-05 10:00:00,0.6387,0.595,0.7098,0.794,0.6358,0.5866,0.8444
2023-07-05 11:00:00,0.6141,0.6324,0.7466,0.7802,0.7052,0.8062,0.5313
2023-07-05 12:00:00,0.8309,0.525,0.8609,0.6564,0.649,0.5628,0.7927
2023-07-05 13:00:00,0.9443,0.7894,0.6682,0.5963,0.7595,0.6096,0.8054
2023-07-05 14:00:00,0.7939,0.6387,0.5909,0.6601,0.6397,0.6455,0.7639
2023-07-05 15:00:00,0.6409,0.7086,0.8189,0.5371,0.6296,0.6619,0.8243
2023-07-05 16:00:00,0.8113,0.982,0.8527,0.9341,0.8291,0.8915,0.9415
2023-07-05 17:00:00,0.9089,0.8331,0.982,1.0,0.9793,0.8371,0.8751
2023-07-05 18:00:00,0.7577,0.8579,0.8597,0.8031,0.9978,0.7593,1.0
2023-07-05 19:00:00,0.7329,0.7384,0.6424,0.5679,0.6705,0.7919,0.7648
2023-07-05 20:00:00,0.6586,0.7976,0.7134,0.6493,0.7055,0.6359,0.5356
2023-07-05 21:00:00,0.7597,0.682,0.8789,0.616,0.8233,0.7029,0.5121
2023-07-05 22:00:00,0.7865,0.7093,0.6916,0.5219,0.5756,0.6148,0.8575
2023-07-05 23:00:00,0.7924,0.6974,0.4306,0.7342,0.6785,0.5422,0.7296
2023-07-06 00:00:00,0.8308,0.6987,0.787,0.5816,0.7274,0.8045,0.6578
2023-07-06 01:00:00,0.6621,0.7458,0.5145,0.625,0.5286,0.5209,0.6575
2023-07-06 02:00:00,0.6968,0.5994,0.7885,0.715,0.6191,0.7852,0.7684
2023-07-06 03:00:00,0.8572,0.6811,0.6681,0.6629,0.5307,0.6611,0.6053
2023-07-06 04:00:00,0.557,0.7227,0.4398,0.6692,0.708,0.8426,0.759
2023-07-06 05:00:00,0.6039,0.8179,0.7526,0.6541,0.6476,0.7184,0.8781
2023-07-06 06:00:00,0.6809,0.8987,0.7258,0.7257,0.8422,0.6314,0.6765
2023-07-06 07:00:00,0.8745,0.776,0.656,0.7515,0.8165,0.7388,0.5252
2023-07-06 08:00:00,0.8128,0.6336,0.7257,0.7887,0.677,0.7939,0.6166
2023-07-06 09:00:00,0.5191,0.7946,0.7182,0.6179,0.6532,0.7276,0.7174
2023-07-06 10:00:00,0.8462,0.5972,0.6076,0.7239,0.7322,0.6819,0.7371
2023-07-06 11:00:00,0.7139,0.8011,0.8416,0.5213,0.6989,0.6052,0.7903
2023-07-06 12:00:00,0.5962,0.8071,0.6896,0.6112,0.9702,0.5381,0.7989
2023-07-06 13:00:00,0.7488,0.6816,0.772,0.6487,0.7345,0.8437,0.7161
2023-07-06 14:00:00,1.0,0.883,0.8918,0.9631,0.9499,1.0,0.8716
2023-07-06 15:00:00,0.6662,0.8423,0.6764,0.7047,0.8669,0.5008,0.5531
2023-07-06 16:00:00,0.8191,0.8883,0.9209,0.8701,0.7596,0.8605,1.0
2023-07-06 17:00:00,0.9392,0.9282,0.9879,0.798,0.9775,0.8171,0.8037
2023-07-06 18:00:00,1.0,0.8615,0.9649,0.9378,0.8905,0.9216,0.8107
2023-07-06 19:00:00,0.6715,0.7427,0.8641,0.5006,0.8376,0.8395,0.7015
2023-07-06 20:00:00,0.7817,0.8786,0.7405,0.9298,0.958,0.9231,0.8466
2023-07-06 21:00:00,0.7995,0.9599,0.9667,0.969,0.9402,0.974,0.9192
2023-07-06 22:00:00,0.766,0.7204,0.6702,0.8244,0.8878,0.7697,0.5509
2023-07-06 23:00:00,0.7674,0.5355,0.6159,0.6018,0.6699,0.6762,0.6443
2023-07-07 00:00:00,0.7746,0.7647,0.8693,0.7739,0.6132,0.5607,0.7649
2023-07-07 01:00:00,0.79,0.9416,0.8181,0.6107,0.6011,0.7399,0.656
2023-07-07 02:00:00,0.5912,0.7512,0.6138,0.715,0.65,0.7369,0.8805
2023-07-07 03:00:00,0.8325,0.6943,0.5545,0.7795,0.894,0.6419,0.6494
2023-07-07 04:00:00,0.4961,0.5703,0.697,0.7068,0.7697,0.8593,0.7423
2023-07-07 05:00:00,0.8249,0.6594,0.5528,0.8846,0.6136,0.7825,0.6797
2023-07-07 06:00:00,0.8619,0.6526,0.712,0.5266,0.6312,0.6405,0.6752
2023-07-07 07:00:00,0.7351,0.7266,0.7098,0.7588,0.7082,0.8375,0.7654
2023-07-07 08:00:00,0.7727,0.9384,0.663,0.7026,0.5388,0.5797,0.884
2023-07-07 09:00:00,0.7768,0.7091,0.6022,0.785,0.6468,0.8289,0.6898
2023-07-07 10:00:00,0.7049,0.6257,0.5402,0.8004,0.7458,0.7917,0.8629
2023-07-07 11:00:00,0.8237,0.8827,0.9424,0.6397,0.4921,0.825,0.6256
2023-07-07 12:00:00,0.7562,0.8065,0.6558,0.6545,0.5945,0.7851,0.6604
2023-07-07 13:00:00,0.9829,0.6863,0.8194,0.9914,0.9855,0.7899,0.8696
2023-07-07 14:00:00,0.9233,0.8848,0.8147,0.9149,0.9066,0.9609,1.0
2023-07-07 15:00:00,0.5885,0.4488,0.7671,0.7249,0.721,0.821,0.4645
2023-07-07 16:00:00,1.0,0.9124,0.9082,1.0,1.0,0.7087,0.9922
2023-07-07 17:00:00,0.847,0.9757,0.9429,0.8009,0.8172,0.929,0.9451
2023-07-07 18:00:00,0.8224,0.8232,0.9162,0.9568,0.8496,0.9222,0.9803
2023-07-07 19:00:00,1.0,0.8889,1.0,1.0,0.8126,0.8376,0.8477
2023-07-07 20:00:00,0.6726,0.5933,0.6987,0.7278,0.6257,0.8433,0.6461
2023-07-07 21:00:00,0.7492,0.6834,0.7383,0.8437,0.693,0.6064,0.7028
2023-07-07 22:00:00,0.9333,0.8253,0.9582,0.9097,0.8066,0.9277,0.8374
2023-07-07 23:00:00,0.6595,0.7035,0.728,0.6626,0.7646,0.6838,0.7713
2023-07-08 00:00:00,0.7243,0.6945,0.7514,0.5274,0.7429,0.5639,0.664
2023-07-08 01:00:00,0.7611,0.7928,0.6224,0.4895,0.5126,0.8427,0.9507
2023-07-08 02:00:00,0.5615,0.6833,0.6548,0.6249,0.7268,0.6785,0.6717
2023-07-08 03:00:00,0.6585,0.5699,0.7018,0.7357,0.6733,0.6338,0.6547
2023-07-08 04:00:00,0.6562,0.7943,0.7391,0.5209,0.6334,0.6301,0.7605
2023-07-08 05:00:00,0.5124,0.756,0.5582,0.7093,0.7123,0.6695,0.6178
2023-07-08 06:00:00,0.735,0.95,0.6897,0.6961,0.6893,0.6966,0.5977
2023-07-08 07:00:00,0.8341,0.8754,0.7014,0.8979,0.6156,0.6276,0.7396
2023-07-08 08:00:00,0.7608,0.6282,0.669,0.6109,0.6641,0.8052,0.7186
2023-07-08 09:00:00,0.5845,0.498,0.6156,0.6224,0.5946,0.5842,0.8531
2023-07-08 10:00:00,0.7508,0.6351,0.7686,0.6324,0.5732,0.7604,0.6487
2023-07-08 11:00:00,0.8494,0.9508,0.5691,0.718,0.7294,0.7545,0.7175
2023-07-08 12:00:00,0.6523,0.7342,0.7574,0.7335,0.8618,0.6117,0.935
2023-07-08 13:00:00,0.7351,0.6248,0.6974,0.8765,0.847,0.5537,0.7032
2023-07-08 14:00:00,1.0,1.0,0.8642,0.9537,0.8037,0.997,0.7741
2023-07-08 15:00:00,0.7172,0.6075,0.5771,0.866,0.8289,0.6394,0.6482
2023-07-08 16:00:00,0.8589,0.9882,0.826,1.0,0.8589,0.822,0.7921
2023-07-08 17:00:00,0.7753,0.7327,0.9796,0.9669,0.9224,0.8981,0.9205
2023-07-08 18:00:00,0.913,0.7504,1.0,0.9526,0.8618,1.0,0.8756
2023-07-08 19:00:00,0.6143,0.652,0.7199,0.7273,0.6968,0.7326,0.5079
2023-07-08 20:00:00,0.7123,0.5612,0.6336,0.5477,0.7784,0.6117,0.6631
2023-07-08 21:00:00,1.0,0.8777,0.746,0.8133,0.889,1.0,1.0
2023-07-08 22:00:00,0.8737,0.7126,0.7298,0.7416,0.5251,0.4248,0.5321
2023-07-08 23:00:00,0.6672,0.7345,0.7397,0.7226,0.7666,0.8228,0.7528
2023-07-09 00:00:00,0.8624,0.7224,0.6177,0.631,0.5685,0.6566,0.6803
2023-07-09 01:00:00,0.6178,0.6227,0.7492,0.6896,0.7951,0.6516,0.6591
2023-07-09 02:00:00,0.65,0.5402,0.757,0.4932,0.7188,0.6172,0.8585
2023-07-09 03:00:00,0.7544,0.6861,0.7802,0.6331,0.7557,0.6668,0.8442
2023-07-09 04:00:00,0.6624,0.7307,0.665,0.6363,0.7956,0.7709,0.6227
2023-07-09 05:00:00,0.8553,0.9167,0.6473,0.868,0.8681,0.7972,0.5481
2023-07-09 06:00:00,0.7446,0.7965,0.7177,0.7616,0.6135,0.6689,0.733
2023-07-09 07:00:00,0.5117,0.8468,0.5428,0.7061,0.5525,0.7336,0.5618
2023-07-09 08:00:00,0.5958,0.7228,0.6745,0.7923,0.8505,0.7069,0.8295
2023-07-09 09:00:00,0.833,0.7283,0.637,0.7867,0.5422,0.8402,0.7917
2023-07-09 10:00:00,0.8457,0.7209,0.6302,0.6663,0.6874,0.9382,0.8111
2023-07-09 11:00:00,0.637,0.6897,0.7455,0.6758,0.6376,0.7801,0.6949
2023-07-09 12:00:00,0.6913,0.5607,0.6113,0.8043,0.7368,0.6378,0.7993
2023-07-09 13:00:00,0.66,0.6087,0.6523,0.5387,0.7068,0.69,0.8954
2023-07-09 14:00:00,0.6632,0.7644,0.6723,0.7216,0.7308,0.7291,0.6413
2023-07-09 15:00:00,0.6386,0.6791,0.7479,0.5741,0.7638,0.8892,0.5193
2023-07-09 16:00:00,0.6463,0.8118,0.815,0.6656,0.7437,0.6537,0.7297
2023-07-09 17:00:00,0.9398,0.8649,0.918,1.0,0.9009,0.8249,0.9023
2023-07-09 18:00:00,0.5781,0.565,0.7749,0.5542,0.6911,0.7337,0.7134
2023-07-09 19:00:00,0.6104,0.6095,0.5743,0.6523,0.5811,0.517,0.8307
2023-07-09 20:00:00,0.9263,0.859,0.8339,0.7475,0.9501,0.8488,1.0
2023-07-09 21:00:00,0.8269,0.8295,0.6046,0.624,0.8216,0.8104,0.7246
2023-07-09 22:00:00,0.7964,0.6546,0.7858,0.6469,0.7297,0.8214,0.7536
2023-07-09 23:00:00,0.7063,0.5863,0.7812,0.6462,0.7366,0.6169,0.6269
2023-07-10 00:00:00,0.6176,0.794,0.5111,0.6815,0.5906,0.8035,0.5391
2023-07-10 01:00:00,0.8506,0.6488,0.7765,0.7215,0.7041,0.6651,0.5703
2023-07-10 02:00:00,0.726,0.7602,0.9156,0.6897,0.6628,0.5402,0.7932
2023-07-10 03:00:00,0.9375,0.6519,0.7066,0.7926,0.5996,0.8416,0.7567
2023-07-10 04:00:00,0.8606,0.752,0.8454,0.7582,0.614,0.7721,0.7546
2023-07-10 05:00:00,0.6648,0.747,0.7101,0.8492,0.7034,0.7442,0.7344
2023-07-10 06:00:00,0.9054,0.5513,0.6393,0.9436,0.6468,0.6727,0.6951
2023-07-10 07:00:00,0.7907,0.7228,0.6351,0.7555,0.4978,0.6206,0.6105
2023-07-10 08:00:00,0.6416,0.786,0.5314,0.732,0.4686,0.6211,0.6363
2023-07-10 09:00:00,0.5851,0.8321,0.8283,0.6149,0.6203,0.8233,0.6862
2023-07-10 10:00:00,0.7881,0.8474,0.6126,0.7931,0.7871,0.7138,0.69
2023-07-10 11:00:00,0.8565,0.758,0.818,0.7327,0.6601,0.6792,0.546
2023-07-10 12:00:00,0.7318,0.8011,0.5844,0.895,0.6707,0.7317,0.4854
2023-07-10 13:00:00,0.6421,0.6315,0.7005,0.5292,0.5722,0.6536,0.7587
2023-07-10 14:00:00,0.8512,0.6005,0.8656,0.7708,0.5463,0.7515,0.7522
2023-07-10 15:00:00,0.7338,0.6121,0.7472,0.595,0.7164,0.5139,0.7147
2023-07-10 16:00:00,1.0,0.8121,0.7754,0.9579,0.7893,0.9686,0.9993
2023-07-10 17:00:00,0.6985,0.6892,0.6228,0.7015,0.5964,0.6595,0.7609
2023-07-10 18:00:00,0.7989,0.7461,0.9273,0.9634,1.0,0.8387,0.9979
2023-07-10 19:00:00,0.7389,0.8025,0.916,0.693,0.6281,0.7839,0.5885
2023-07-10 20:00:00,0.8142,0.7196,0.6607,0.7806,0.872,0.573,0.6778
2023-07-10 21:00:00,0.5767,0.7815,0.6669,0.6112,0.5131,0.5727,0.6296
2023-07-10 22:00:00,0.7687,0.6828,0.6698,0.7391,0.6536,0.6353,0.7849
2023-07-10 23:00:00,0.7849,0.6365,0.7119,0.847,0.7403,0.7461,0.6803
2023-07-11 00:00:00,0.6712,0.7931,0.7317,0.5714,0.8428,0.8938,0.5611
2023-07-11 01:00:00,0.6898,0.7266,0.7125,0.8404,0.8909,0.6186,0.6823
2023-07-11 02:00:00,0.7008,0.8329,0.7047,0.7616,0.7523,0.7272,0.8314
2023-07-11 03:00:00,0.7475,0.7332,0.4775,0.8571,0.4553,0.6913,0.5485
2023-07-11 04:00:00,0.6456,0.6999,0.7597,0.63,0.8503,0.5956,0.6147
2023-07-11 05:00:00,0.6366,0.5316,0.6695,0.6977,0.6221,0.6175,0.5432
2023-07-11 06:00:00,0.721,0.7411,0.8209,0.7443,0.6562,0.8589,0.7245
2023-07-11 07:00:00,0.4984,0.7401,0.6329,0.7064,0.7708,0.7433,0.7046
2023-07-11 08:00:00,0.7913,0.6661,0.5844,0.7665,0.8054,0.7003,0.475
2023-07-11 09:00:00,0.7453,0.6779,0.9755,0.8087,0.7268,0.6344,0.5802
2023-07-11 10:00:00,0.7719,0.8339,0.7218,0.5984,0.9047,0.6239,0.6065
2023-07-11 11:00:00,0.7779,0.8087,0.6091,0.7861,0.738,0.6223,0.4823
2023-07-11 12:00:00,0.7217,0.6256,0.4736,0.6654,0.8279,0.6734,0.712
2023-07-11 13:00:00,0.7514,0.6343,0.7382,0.6915,0.7781,0.6002,0.7575
2023-07-11 14:00:00,0.6722,0.5093,0.8165,0.5539,0.7508,0.8219,0.6669
2023-07-11 15:00:00,0.7821,0.5267,0.7491,0.5371,0.8347,0.6429,0.6643
2023-07-11 16:00:00,0.6966,0.7581,0.6972,0.7046,0.7492,0.7594,0.6098
