Time,RegU,RegD,RamU,RamD,Spin,Sup,UncU
2024-06-12 06:00:00,6.0546,2.3206,0.0,0.0,1.0001,0.05,0.0
2024-06-12 07:00:00,11.6363,2.2608,0.0,0.0,1.0014,0.2,0.0
2024-06-12 08:00:00,12.397,1.0779,0.5838,0.0,2.5839,0.478,0.0
2024-06-12 09:00:00,9.0344,2.0554,0.0,0.0,2.9239,0.15,0.0
2024-06-12 10:00:00,7.8151,2.0673,0.0,0.0,2.5021,0.15,0.0
2024-06-12 11:00:00,8.8412,2.2006,0.0,0.0,3.0005,0.15,0.0
2024-06-12 12:00:00,9.7191,2.0622,0.0,0.0,3.9435,0.479,0.0
2024-06-12 13:00:00,11.0621,2.2606,0.0,0.0,4.0224,0.68,0.0
2024-06-12 14:00:00,11.5769,2.0621,0.0,0.0,6.0688,0.71,0.0
2024-06-12 15:00:00,15.9216,2.0623,0.0,0.0,9.2834,0.7501,0.0
2024-06-12 16:00:00,19.901,2.2454,0.0,0.0,12.9391,0.7501,0.0
2024-06-12 17:00:00,20.0806,2.0622,0.0,0.0,14.3332,0.7501,0.0
2024-06-12 18:00:00,17.8695,2.1891,0.0,0.0,10.9332,0.7501,0.0
2024-06-12 19:00:00,13.1203,2.1834,0.0,0.0,6.0775,0.7501,0.0
2024-06-12 20:00:00,9.6833,2.2757,0.0,0.0,4.7301,0.73,0.0
2024-06-12 21:00:00,10.578,3.9895,0.0,0.0,2.0001,0.68,0.0
2024-06-12 22:00:00,7.2845,2.5,0.0,0.0,1.0001,0.15,0.0
2024-06-12 23:00:00,3.6897,5.7838,0.0,0.0,0.25,0.0101,0.0
2024-06-13 00:00:00,8.5605,7.0963,0.0,0.0,0.0102,0.0102,0.0
2024-06-13 01:00:00,9.5021,9.9873,0.0,0.0,0.0101,0.0101,0.0
2024-06-13 02:00:00,11.0835,9.9818,0.0,0.0,0.01,0.0,0.0
2024-06-13 03:00:00,8.0092,9.9855,0.0,0.0,0.01,0.0,0.0
2024-06-13 04:00:00,8.0091,9.9865,0.0,0.0,0.01,0.0,0.0
2024-06-13 05:00:00,9.031,9.9849,0.0,0.0,0.0,0.0,0.0
2024-06-13 06:00:00,8.0079,8.4096,0.0,0.0,0.0102,0.0101,0.0
2024-06-13 07:00:00,11.3655,2.2609,0.0,0.0,0.25,0.1,0.0
2024-06-13 08:00:00,13.5587,2.0621,0.479,0.0,0.7575,0.479,0.0
2024-06-13 09:00:00,8.1331,2.0549,0.0,0.0,1.2017,0.2,0.0
2024-06-13 10:00:00,10.2334,2.0549,0.0,0.0,4.8466,0.479,0.0
2024-06-13 11:00:00,11.9147,2.0567,0.0,0.0,6.6487,0.71,0.0
2024-06-13 12:00:00,15.7039,2.0567,0.0,0.0,10.4215,1.0001,0.0
2024-06-13 13:00:00,20.4512,2.0567,0.0,0.0,16.5829,8.5863,0.0
2024-06-13 14:00:00,23.8891,2.0567,0.0,0.0,20.8904,9.5,0.0
2024-06-13 15:00:00,32.2061,2.0567,0.0,0.0,27.2129,2.0045,0.0
2024-06-13 16:00:00,36.4348,2.0567,0.0,0.0,32.9476,9.5,0.0
2024-06-13 17:00:00,31.4879,2.2424,0.0,0.0,28.7607,9.5,0.0
2024-06-13 18:00:00,23.7062,2.189,0.0,0.0,21.1881,9.5,0.0
2024-06-13 19:00:00,17.0361,2.1834,0.0,0.0,13.8592,9.5,0.0
2024-06-13 20:00:00,10.2084,2.2756,0.0,0.0,6.0412,2.0001,0.0
2024-06-13 21:00:00,8.7327,2.2643,0.0,0.0,3.9242,0.75,0.0
2024-06-13 22:00:00,5.2755,2.2779,0.0,0.0,1.0001,0.459,0.0
2024-06-13 23:00:00,5.4201,2.2876,0.0,0.0,0.1,0.1,0.0
2024-06-14 00:00:00,4.4467,2.2409,0.0,0.0,0.0101,0.0101,0.0
2024-06-14 01:00:00,7.0525,2.3086,0.0,0.0,0.0101,0.0101,0.0
2024-06-14 02:00:00,4.1659,2.2873,0.0,0.0,0.0101,0.0101,0.0
2024-06-14 03:00:00,5.3242,2.2874,0.0,0.0,0.0101,0.01,0.0
2024-06-14 04:00:00,7.0727,2.2818,0.0,0.0,0.0101,0.01,0.0
2024-06-14 05:00:00,8.0206,2.2966,0.0,0.0,0.25,0.0101,0.0
2024-06-14 06:00:00,8.0579,2.3206,0.0,0.0,0.4393,0.05,0.0
2024-06-14 07:00:00,8.0767,1.0779,0.479,0.0,1.4805,0.479,0.0
2024-06-14 08:00:00,10.818,0.5683,5.1798,0.0,6.1815,0.49,0.0
2024-06-14 09:00:00,12.5874,0.6946,7.1697,0.0,9.1697,0.6501,0.0
2024-06-14 10:00:00,14.7785,1.213,8.7786,0.0,11.7787,0.6501,0.0
2024-06-14 11:00:00,18.2561,2.0591,10.0,0.0,14.2092,0.71,0.0
2024-06-14 12:00:00,19.8822,2.0708,7.3553,0.0,15.3553,0.7501,0.0
2024-06-14 13:00:00,21.0466,2.2606,0.0,0.0,16.8483,0.7501,0.0
2024-06-14 14:00:00,17.8324,2.2658,0.0,0.0,11.5616,0.7501,0.0
2024-06-14 15:00:00,13.8428,2.2908,0.0,0.0,9.7745,0.71,0.0
2024-06-14 16:00:00,14.3641,2.2454,0.0,0.0,10.7448,0.71,0.0
2024-06-14 17:00:00,13.33,2.2424,0.0,0.0,8.6173,0.71,0.0
2024-06-14 18:00:00,11.908,2.189,0.0,0.0,7.0,0.71,0.0
2024-06-14 19:00:00,9.9641,2.1834,0.0,0.0,4.8473,0.71,0.0
2024-06-14 20:00:00,10.8384,2.2757,0.0,0.0,4.1274,0.71,0.0
2024-06-14 21:00:00,9.1855,2.5,0.0,0.0,2.5,0.49,0.0
2024-06-14 22:00:00,6.7151,2.5,0.0,0.0,1.2653,0.2661,0.0
2024-06-14 23:00:00,6.8018,5.2737,0.0,0.0,1.0013,0.05,0.0
2024-06-15 00:00:00,8.8109,2.6476,0.0,0.0,1.2505,0.2504,0.0
2024-06-15 01:00:00,8.3605,3.7802,0.0,0.0,0.31,0.05,0.0
2024-06-15 02:00:00,8.7191,3.9182,0.0,0.0,0.25,0.0101,0.0
2024-06-15 03:00:00,8.0093,3.6861,0.0,0.0,0.25,0.0101,0.0
2024-06-15 04:00:00,8.0095,2.5,0.0,0.0,0.31,0.0101,0.0
2024-06-15 05:00:00,8.7896,2.2967,0.0,0.0,1.2377,0.05,0.0
2024-06-15 06:00:00,5.4637,2.5,0.0,0.0,1.0501,0.05,0.0
2024-06-15 07:00:00,8.9601,2.2609,0.0,0.0,1.4386,0.2,0.0
2024-06-15 08:00:00,16.545,2.068,3.1535,0.0,5.1536,0.478,0.0
2024-06-15 09:00:00,13.3173,2.2629,0.0,0.0,4.6254,0.2504,0.0
2024-06-15 10:00:00,10.5443,2.2445,0.0,0.0,3.0004,0.479,0.0
2024-06-15 11:00:00,11.6499,2.2505,0.0,0.0,3.3173,0.6502,0.0
2024-06-15 12:00:00,13.3855,2.2601,0.0,0.0,5.398,0.68,0.0
2024-06-15 13:00:00,15.1123,2.2607,0.0,0.0,7.6201,0.71,0.0
2024-06-15 14:00:00,18.6537,2.2659,0.0,0.0,9.5884,0.73,0.0
2024-06-15 15:00:00,23.2766,2.2975,0.0,0.0,14.0824,0.73,0.0
2024-06-15 16:00:00,25.8206,2.2509,0.0,0.0,16.8842,0.73,0.0
2024-06-15 17:00:00,24.1515,2.2425,0.0,0.0,16.3921,0.73,0.0
2024-06-15 18:00:00,20.3288,2.1891,0.0,0.0,12.9478,0.73,0.0
2024-06-15 19:00:00,16.7122,2.1835,0.0,0.0,10.442,0.73,0.0
2024-06-15 20:00:00,13.1476,2.2757,0.0,0.0,4.5071,0.73,0.0
2024-06-15 21:00:00,10.2186,2.5,0.0,0.0,3.0005,0.68,0.0
2024-06-15 22:00:00,11.2384,5.5085,0.0,0.0,1.7194,0.459,0.0
2024-06-15 23:00:00,12.1601,8.8381,0.0,0.0,1.0501,0.05,0.0
2024-06-16 00:00:00,13.1299,9.9836,0.0,0.0,0.05,0.05,0.0
2024-06-16 01:00:00,9.3579,9.9893,0.0,0.0,0.0101,0.0101,0.0
2024-06-16 02:00:00,8.0205,9.9892,0.0,0.0,0.0101,0.0101,0.0
2024-06-16 03:00:00,8.019,12.6201,0.0,0.0,0.0101,0.0101,0.0
2024-06-16 04:00:00,8.0091,11.7062,0.0,0.0,0.0101,0.0101,0.0
2024-06-16 05:00:00,8.137,9.9883,0.0,0.0,0.0101,0.0101,0.0
2024-06-16 06:00:00,8.088,9.9895,0.0,0.0,0.0101,0.0101,0.0
2024-06-16 07:00:00,8.137,9.9817,0.0,0.0,0.0101,0.0101,0.0
2024-06-16 08:00:00,11.2166,2.5,0.0,0.0,0.25,0.1,0.0
2024-06-16 09:00:00,11.2063,2.2629,0.0,0.0,0.31,0.25,0.0
2024-06-16 10:00:00,12.0363,2.2444,0.0,0.0,0.7807,0.48,0.0
2024-06-16 11:00:00,13.1286,2.2504,0.0,0.0,2.0009,0.49,0.0
2024-06-16 12:00:00,15.5426,2.26,0.0,0.0,2.0011,0.73,0.0
2024-06-16 13:00:00,17.7477,2.2606,0.0,0.0,6.853,0.73,0.0
2024-06-16 14:00:00,16.9502,2.2658,0.0,0.0,7.0,0.73,0.0
2024-06-16 15:00:00,17.2081,2.2908,0.0,0.0,10.5114,0.73,0.0
2024-06-16 16:00:00,19.0617,2.2454,0.0,0.0,10.7488,0.73,0.0
2024-06-16 17:00:00,20.103,2.2424,0.0,0.0,10.3624,0.73,0.0
2024-06-16 18:00:00,17.7042,2.1892,0.0,0.0,7.0,0.73,0.0
2024-06-16 19:00:00,12.9392,2.5,0.0,0.0,4.5777,0.73,0.0
2024-06-16 20:00:00,11.3967,2.5,0.0,0.0,2.8395,0.73,0.0
2024-06-16 21:00:00,12.6644,4.3144,0.0,0.0,1.492,0.49,0.0
2024-06-16 22:00:00,12.5707,2.5,0.0,0.0,0.4593,0.459,0.0
2024-06-16 23:00:00,16.5579,8.0141,0.0,0.0,0.25,0.25,0.0
2024-06-17 00:00:00,14.4896,9.9836,0.0,0.0,0.15,0.15,0.0
2024-06-17 01:00:00,13.3358,9.9876,0.0,0.0,0.05,0.05,0.0
2024-06-17 02:00:00,9.1246,9.9831,0.0,0.0,0.0101,0.0101,0.0
2024-06-17 03:00:00,10.908,9.9855,0.0,0.0,0.0102,0.0102,0.0
2024-06-17 04:00:00,11.2313,9.9819,0.0,0.0,0.0101,0.0101,0.0
2024-06-17 05:00:00,11.7358,9.9851,0.0,0.0,0.0101,0.0101,0.0
2024-06-17 06:00:00,10.9677,9.9836,0.0,0.0,0.05,0.05,0.0
2024-06-17 07:00:00,13.0612,8.0131,0.0,0.0,0.25,0.2,0.0
2024-06-17 08:00:00,11.4121,3.5044,0.0,0.0,0.25,0.25,0.0
2024-06-17 09:00:00,11.2063,2.5,0.0,0.0,0.2976,0.2976,0.0
2024-06-17 10:00:00,14.824,2.2445,0.0,0.0,0.479,0.479,0.0
2024-06-17 11:00:00,19.3676,2.2505,0.0,0.0,1.0018,0.48,0.0
2024-06-17 12:00:00,14.7041,2.26,0.0,0.0,2.0004,0.73,0.0
2024-06-17 13:00:00,20.4051,2.2607,0.0,0.0,3.0004,0.73,0.0
2024-06-17 14:00:00,21.5047,2.422,0.0,0.0,3.2518,0.73,0.0
2024-06-17 15:00:00,22.2932,2.5,0.0,0.0,6.6004,0.73,0.0
2024-06-17 16:00:00,22.7491,2.6992,0.0,0.0,9.1597,0.73,0.0
2024-06-17 17:00:00,21.5513,2.8028,0.0,0.0,6.7562,0.73,0.0
2024-06-17 18:00:00,15.3061,4.2249,0.0,0.0,3.7893,0.73,0.0
2024-06-17 19:00:00,11.0229,4.2183,0.0,0.0,2.1393,0.71,0.0
2024-06-17 20:00:00,9.5481,8.1735,0.0,0.0,1.2794,0.6502,0.0
2024-06-17 21:00:00,13.1113,8.0133,0.0,0.0,1.0013,0.6502,0.0
2024-06-17 22:00:00,11.8877,9.9831,0.0,0.0,0.459,0.459,0.0
2024-06-17 23:00:00,12.6264,9.9893,0.0,0.0,0.1501,0.15,0.0
2024-06-18 00:00:00,14.4591,9.9836,0.0,0.0,0.25,0.25,0.0
2024-06-18 01:00:00,15.0568,11.3935,0.0,0.0,0.15,0.15,0.0
2024-06-18 02:00:00,15.0568,10.1403,0.0,0.0,0.05,0.05,0.0
2024-06-18 03:00:00,12.1776,13.4909,0.0,0.0,0.0101,0.0101,0.0
2024-06-18 04:00:00,15.0568,12.9316,0.0,0.0,0.0101,0.0101,0.0
2024-06-18 05:00:00,14.7501,11.3782,0.0,0.0,0.05,0.05,0.0
2024-06-18 06:00:00,15.0568,9.9895,0.0,0.0,0.25,0.25,0.0
2024-06-18 07:00:00,15.3292,9.9835,0.0,0.0,0.31,0.31,0.0
2024-06-18 08:00:00,16.5585,9.9885,0.0,0.0,1.0007,0.479,0.0
2024-06-18 09:00:00,15.0552,8.1642,0.0,0.0,1.0012,0.479,0.0
2024-06-18 10:00:00,13.6819,7.0978,0.0,0.0,1.0012,0.49,0.0
2024-06-18 11:00:00,16.3172,6.7656,0.0,0.0,3.0001,0.71,0.0
2024-06-18 12:00:00,10.8775,3.3556,0.0,0.0,1.7115,0.71,0.0
2024-06-18 13:00:00,10.2658,3.418,0.0,0.0,3.0003,0.73,0.0
2024-06-18 14:00:00,8.0094,3.5307,0.0,0.0,3.0001,0.73,0.0
2024-06-18 15:00:00,9.0829,5.0574,0.0,0.0,3.5677,0.73,0.0
2024-06-18 16:00:00,10.7974,5.0574,0.0,0.0,4.8162,0.73,0.0
2024-06-18 17:00:00,10.8056,5.0574,0.0,0.0,3.5801,0.73,0.0
2024-06-18 18:00:00,10.7284,4.8791,0.0,0.0,3.0002,0.73,0.0
2024-06-18 19:00:00,9.8725,4.8532,0.0,0.0,3.0001,0.73,0.0
2024-06-18 20:00:00,11.6701,6.2534,0.0,0.0,1.6819,0.68,0.0
2024-06-18 21:00:00,12.3537,7.8228,0.0,0.0,1.0019,0.49,0.0
2024-06-18 22:00:00,13.2201,2.9142,0.0,0.0,0.459,0.459,0.0
2024-06-18 23:00:00,11.5893,6.277,0.0,0.0,0.25,0.25,0.0
2024-06-19 00:00:00,10.0137,3.8579,0.0,0.0,0.15,0.15,0.0
2024-06-19 01:00:00,7.9913,3.9739,0.0,0.0,0.05,0.05,0.0
2024-06-19 02:00:00,7.0556,4.2251,0.0,0.0,0.0101,0.0101,0.0
2024-06-19 03:00:00,5.7383,2.8684,0.0,0.0,0.0101,0.0101,0.0
2024-06-19 04:00:00,7.6163,2.2879,0.0,0.0,0.0101,0.0101,0.0
2024-06-19 05:00:00,11.2634,2.2966,0.0,0.0,0.0101,0.0101,0.0
2024-06-19 06:00:00,11.1999,2.3206,0.0,0.0,0.05,0.05,0.0
2024-06-19 07:00:00,12.0789,2.2608,0.0,0.0,0.2501,0.15,0.0
2024-06-19 08:00:00,9.3564,2.0554,0.0,0.0,1.0014,0.1,0.0
2024-06-19 09:00:00,7.6185,2.0524,0.0,0.0,1.9253,0.2,0.0
2024-06-19 10:00:00,10.321,2.0422,0.0,0.0,3.0001,0.478,0.0
2024-06-19 11:00:00,16.4663,2.0422,4.6861,0.0,7.6867,0.49,0.0
2024-06-19 12:00:00,18.7698,2.0422,8.5832,0.0,11.5832,0.6501,0.0
2024-06-19 13:00:00,22.8454,2.05,0.0,0.0,12.9771,0.68,0.0
2024-06-19 14:00:00,15.4345,2.0516,0.0,0.0,10.1645,0.68,0.0
2024-06-19 15:00:00,15.7195,2.0516,0.0,0.0,10.9327,0.6701,0.0
2024-06-19 16:00:00,17.2978,2.0513,0.0,0.0,10.8724,0.71,0.0
2024-06-19 17:00:00,13.2895,2.0516,0.0,0.0,4.4497,0.71,0.0
2024-06-19 18:00:00,11.6818,2.0513,0.0,0.0,3.5956,0.68,0.0
2024-06-19 19:00:00,9.6807,2.05,0.0,0.0,3.3764,0.49,0.0
2024-06-19 20:00:00,7.2905,2.0516,0.0,0.0,1.6313,0.48,0.0
2024-06-19 21:00:00,5.613,2.059,0.0,0.0,1.4808,0.479,0.0
2024-06-19 22:00:00,2.2009,2.277,0.0,0.0,0.2501,0.0101,0.0
2024-06-19 23:00:00,2.2901,2.2822,0.0,0.0,0.25,0.0101,0.0
2024-06-20 00:00:00,2.8535,2.3097,0.0,0.0,0.0101,0.0101,0.0
2024-06-20 01:00:00,2.1045,2.2487,0.0,0.0,0.0101,0.0101,0.0
2024-06-20 02:00:00,2.0526,2.0775,0.0,0.0,0.0102,0.0102,0.0
2024-06-20 03:00:00,2.0882,2.0776,0.0,0.0,0.0101,0.0101,0.0
2024-06-20 04:00:00,2.6501,2.0526,0.0,0.0,0.0101,0.0101,0.0
2024-06-20 05:00:00,4.7313,2.051,0.0,0.0,0.25,0.0101,0.0
2024-06-20 06:00:00,5.4776,2.0526,0.0,0.0,0.7291,0.479,0.0
2024-06-20 07:00:00,8.5746,1.4559,3.1431,0.0,3.5682,0.6501,0.0
2024-06-20 08:00:00,11.6536,1.0531,5.3091,0.0,6.3091,0.71,0.0
2024-06-20 09:00:00,9.9001,1.2482,2.1431,0.0,4.1431,0.71,0.0
2024-06-20 10:00:00,11.0123,1.5805,3.6717,0.0,5.8219,0.7501,0.0
2024-06-20 11:00:00,14.1281,2.0502,5.3978,0.0,8.3978,0.7501,0.0
2024-06-20 12:00:00,18.3897,2.0516,0.477,0.0,12.0293,0.6705,0.0
2024-06-20 13:00:00,17.6629,2.0516,0.0,0.0,12.451,1.0001,0.0
2024-06-20 14:00:00,19.0038,2.0513,0.0,0.0,13.9945,2.0001,0.0
2024-06-20 15:00:00,19.8339,2.0513,0.0,0.0,14.0149,0.7502,0.0
2024-06-20 16:00:00,19.8535,2.0513,0.0,0.0,14.5716,2.0,0.0
2024-06-20 17:00:00,19.4413,2.0513,0.0,0.0,13.0506,0.7501,0.0
2024-06-20 18:00:00,18.1003,2.0621,0.0,0.0,8.5039,0.7501,0.0
2024-06-20 19:00:00,14.7079,2.0589,0.0,0.0,5.9343,0.71,0.0
2024-06-20 20:00:00,9.1592,2.0516,0.0,0.0,3.6713,0.68,0.0
2024-06-20 21:00:00,6.9316,2.059,0.0,0.0,1.0017,0.48,0.0
2024-06-20 22:00:00,4.4355,2.277,0.0,0.0,0.31,0.0107,0.0
2024-06-20 23:00:00,2.7812,2.2822,0.0,0.0,0.25,0.0101,0.0
2024-06-21 00:00:00,4.6359,2.2408,0.0,0.0,0.2501,0.0101,0.0
2024-06-21 01:00:00,6.4589,2.3086,0.0,0.0,0.25,0.0101,0.0
2024-06-21 02:00:00,6.4789,2.2873,0.0,0.0,0.25,0.0101,0.0
2024-06-21 03:00:00,6.9295,2.2874,0.0,0.0,0.0256,0.0101,0.0
2024-06-21 04:00:00,6.8191,2.2818,0.0,0.0,0.0103,0.0101,0.0
2024-06-21 05:00:00,5.3688,2.0803,0.0,0.0,0.0101,0.0101,0.0
2024-06-21 06:00:00,3.7744,2.0868,0.0,0.0,0.0101,0.0101,0.0
2024-06-21 07:00:00,9.6052,2.0708,0.0,0.0,0.9115,0.05,0.0
2024-06-21 08:00:00,10.169,2.0399,3.3689,0.0,3.6191,0.2,0.0
2024-06-21 09:00:00,10.5595,2.2628,0.0,0.0,1.1001,0.1,0.0
2024-06-21 10:00:00,11.3566,2.2444,0.0,0.0,2.0008,0.15,0.0
2024-06-21 11:00:00,13.4811,2.2505,0.0,0.0,3.0006,0.2,0.0
2024-06-21 12:00:00,24.1494,2.265,0.0,0.0,5.8923,0.49,0.0
2024-06-21 13:00:00,19.7059,2.2607,0.0,0.0,5.5483,0.68,0.0
2024-06-21 14:00:00,18.9074,2.2658,0.0,0.0,4.297,0.68,0.0
2024-06-21 15:00:00,19.161,2.2908,0.0,0.0,5.2922,0.68,0.0
2024-06-21 16:00:00,19.609,2.2454,0.0,0.0,4.2017,0.68,0.0
2024-06-21 17:00:00,20.1903,2.2424,0.0,0.0,4.1065,0.68,0.0
2024-06-21 18:00:00,16.0351,2.189,0.0,0.0,3.0007,0.68,0.0
2024-06-21 19:00:00,9.4377,2.1835,0.0,0.0,0.827,0.49,0.0
2024-06-21 20:00:00,12.8338,2.2757,0.0,0.0,0.479,0.479,0.0
2024-06-21 21:00:00,10.6546,2.2691,0.0,0.0,0.2502,0.2502,0.0
2024-06-21 22:00:00,8.0094,3.1071,0.0,0.0,0.05,0.05,0.0
2024-06-21 23:00:00,6.7193,3.3093,0.0,0.0,0.0101,0.0101,0.0
2024-06-22 00:00:00,5.5048,7.0963,0.0,0.0,0.0,0.0,0.0
2024-06-22 01:00:00,4.0655,5.7943,0.0,0.0,0.0,0.0,0.0
2024-06-22 02:00:00,7.1359,9.9818,0.0,0.0,0.0,0.0,0.0
2024-06-22 03:00:00,7.0727,9.9829,0.0,0.0,0.0,0.0,0.0
2024-06-22 04:00:00,7.0727,9.9819,0.0,0.0,0.0,0.0,0.0
2024-06-22 05:00:00,7.0827,7.8531,0.0,0.0,0.0,0.0,0.0
2024-06-22 06:00:00,7.0627,8.0161,0.0,0.0,0.0,0.0,0.0
2024-06-22 07:00:00,2.9722,2.2609,0.0,0.0,0.0,0.0,0.0
2024-06-22 08:00:00,11.4121,2.1476,0.0,0.0,0.0101,0.0101,0.0
2024-06-22 09:00:00,9.7098,2.2628,0.0,0.0,0.0101,0.0101,0.0
2024-06-22 10:00:00,9.9492,2.2444,0.0,0.0,0.1,0.1,0.0
2024-06-22 11:00:00,13.4113,2.0729,0.0,0.0,0.25,0.25,0.0
2024-06-22 12:00:00,16.1951,2.0726,0.0,0.0,1.4812,0.479,0.0
2024-06-22 13:00:00,13.2126,2.0603,0.0,0.0,1.1523,0.6502,0.0
2024-06-22 14:00:00,13.572,2.06,0.0,0.0,2.4515,0.71,0.0
2024-06-22 15:00:00,13.6591,2.0585,0.0,0.0,3.9971,0.71,0.0
2024-06-22 16:00:00,19.2429,2.0585,0.0,0.0,10.7712,0.71,0.0
2024-06-22 17:00:00,25.5196,2.0582,0.0,0.0,17.5722,0.71,0.0
2024-06-22 18:00:00,21.7931,2.0582,0.0,0.0,14.444,0.71,0.0
2024-06-22 19:00:00,22.5023,2.06,0.0,0.0,13.4196,0.71,0.0
2024-06-22 20:00:00,12.4076,2.0585,0.0,0.0,5.6911,0.71,0.0
2024-06-22 21:00:00,7.297,2.0729,0.0,0.0,1.0021,0.49,0.0
2024-06-22 22:00:00,4.1801,2.277,0.0,0.0,0.0103,0.0101,0.0
2024-06-22 23:00:00,4.0252,2.2822,0.0,0.0,0.0102,0.0102,0.0
2024-06-23 00:00:00,6.7998,2.2408,0.0,0.0,0.2502,0.0915,0.0
2024-06-23 01:00:00,7.2069,2.3086,0.0,0.0,0.15,0.15,0.0
2024-06-23 02:00:00,7.1835,2.2872,0.0,0.0,0.25,0.1278,0.0
2024-06-23 03:00:00,7.1727,2.2874,0.0,0.0,0.25,0.1,0.0
2024-06-23 04:00:00,7.5731,2.2819,0.0,0.0,0.1,0.1,0.0
2024-06-23 05:00:00,5.5583,2.2966,0.0,0.0,0.1,0.1,0.0
2024-06-23 06:00:00,4.9995,2.085,0.0,0.0,0.2,0.2,0.0
2024-06-23 07:00:00,6.3471,1.0531,0.479,0.0,0.4801,0.479,0.0
2024-06-23 08:00:00,10.9701,0.3988,5.853,0.0,5.8545,0.48,0.0
2024-06-23 09:00:00,10.8778,0.7105,5.8778,0.0,6.8778,0.48,0.0
2024-06-23 10:00:00,13.0903,0.6911,9.5419,0.0,10.5444,0.6502,0.0
2024-06-23 11:00:00,19.8333,0.7186,14.0,0.0,14.0541,0.75,0.0
2024-06-23 12:00:00,26.1795,0.7354,18.0,0.0,19.74,2.006,0.0
2024-06-23 13:00:00,29.6926,0.7048,18.0,0.0,21.4322,9.5004,0.0
2024-06-23 14:00:00,34.9633,0.7516,14.0,0.0,27.6077,9.5004,0.0
2024-06-23 15:00:00,38.4223,0.8223,10.0,0.0,31.7421,9.5004,0.0
2024-06-23 16:00:00,43.1029,2.0726,9.5229,0.0,37.0462,9.5004,0.0
2024-06-23 17:00:00,43.8976,2.803,10.0,0.0,34.7326,9.5004,0.0
2024-06-23 18:00:00,35.499,2.3334,0.0,0.0,27.9304,9.5004,0.0
2024-06-23 19:00:00,23.5246,2.0497,0.0,0.0,14.8522,2.0069,0.0
2024-06-23 20:00:00,15.1957,3.153,0.0,0.0,5.6524,2.0001,0.0
2024-06-23 21:00:00,7.459,2.2642,0.0,0.0,2.7093,0.68,0.0
2024-06-23 22:00:00,4.2494,2.2771,0.0,0.0,0.1001,0.1,0.0
2024-06-23 23:00:00,6.2615,2.5,0.0,0.0,0.0101,0.0101,0.0
2024-06-24 00:00:00,5.7511,10.3942,0.0,0.0,0.0,0.0,0.0
2024-06-24 01:00:00,5.7732,13.1854,0.0,0.0,0.0,0.0,0.0
2024-06-24 02:00:00,9.5571,19.7714,0.0,0.0,0.0,0.0,0.0
2024-06-24 03:00:00,2.0481,9.9821,0.0,0.0,0.0,0.0,0.0
2024-06-24 04:00:00,2.7772,9.9819,0.0,0.0,0.0,0.0,0.0
2024-06-24 05:00:00,2.8499,5.3469,0.0,0.0,0.0,0.0,0.0
2024-06-24 06:00:00,5.1566,2.5,0.0,0.0,0.0,0.0,0.0
2024-06-24 07:00:00,9.3265,2.2678,0.0,0.0,0.0,0.0,0.0
2024-06-24 08:00:00,14.7381,2.0399,0.0,0.0,0.0102,0.0102,0.0
2024-06-24 09:00:00,14.3825,0.754,0.0,0.0,0.2501,0.05,0.0
2024-06-24 10:00:00,12.0315,1.1033,0.0,0.0,1.0021,0.15,0.0
2024-06-24 11:00:00,15.7778,2.0786,0.0,0.0,3.0006,0.48,0.0
2024-06-24 12:00:00,19.1897,6.3611,0.0,0.0,1.6856,0.68,0.0
2024-06-24 13:00:00,20.1718,8.0131,0.0,0.0,4.68,0.68,0.0
2024-06-24 14:00:00,11.6885,1.3672,0.0,0.0,4.0001,0.71,0.0
2024-06-24 15:00:00,14.3839,0.8217,0.0,0.0,4.71,0.71,0.0
2024-06-24 16:00:00,16.0533,0.6931,0.0,0.0,6.9004,0.71,0.0
2024-06-24 17:00:00,17.0212,1.0531,0.0,0.0,6.7165,0.71,0.0
2024-06-24 18:00:00,19.8645,11.241,0.0,0.0,4.71,0.71,0.0
2024-06-24 19:00:00,15.0493,7.3872,0.0,0.0,3.0007,0.71,0.0
2024-06-24 20:00:00,11.6434,2.2756,0.0,0.0,1.1522,0.6502,0.0
2024-06-24 21:00:00,9.4398,2.5001,0.0,0.0,0.2502,0.25,0.0
2024-06-24 22:00:00,9.2338,2.5001,0.0,0.0,0.0101,0.0101,0.0
2024-06-24 23:00:00,8.8517,5.4605,0.0,0.0,0.0101,0.0101,0.0
2024-06-25 00:00:00,8.0142,7.0963,0.0,0.0,0.0001,0.0001,0.0
2024-06-25 01:00:00,11.0444,8.8442,0.0,0.0,0.0001,0.0001,0.0
2024-06-25 02:00:00,14.1669,14.7232,0.0,0.0,0.0,0.0,0.0
2024-06-25 03:00:00,9.2099,22.3297,0.0,0.0,0.0,0.0,0.0
2024-06-25 04:00:00,8.6656,20.033,0.0,0.0,0.0,0.0,0.0
2024-06-25 05:00:00,22.4656,16.8367,0.0,0.0,0.0,0.0,0.0
2024-06-25 06:00:00,11.4757,10.88,0.0,0.0,0.0,0.0,0.0
2024-06-25 07:00:00,6.4554,2.2609,0.0,0.0,0.0102,0.0102,0.0
2024-06-25 08:00:00,13.5322,2.0728,0.0,0.0,0.0101,0.0101,0.0
2024-06-25 09:00:00,17.3868,2.08,0.0,0.0,0.2501,0.2501,0.0
2024-06-25 10:00:00,9.3576,1.8927,0.0,0.0,0.31,0.31,0.0
2024-06-25 11:00:00,12.191,2.0798,0.0,0.0,1.0027,0.478,0.0
