Timestamp,winning_rate_Spin10_ISONE,winning_rate_NSpin10_ISONE,winning_rate_OR30_ISONE
2023-06-10 12:00:00,0.5886,0.4986,0.5334
2023-06-10 13:00:00,0.6219,0.6357,0.7663
2023-06-10 14:00:00,0.7294,0.8263,0.785
2023-06-10 15:00:00,0.759,0.7041,0.6577
2023-06-10 16:00:00,0.6747,0.6951,0.6537
2023-06-10 17:00:00,0.8078,0.8923,0.6347
2023-06-10 18:00:00,0.6241,0.6161,0.8921
2023-06-10 19:00:00,0.8076,0.5674,0.6444
2023-06-10 20:00:00,0.7717,0.639,0.7845
2023-06-10 21:00:00,0.6134,0.6935,0.9933
2023-06-10 22:00:00,0.7916,0.8169,0.7134
2023-06-10 23:00:00,0.7059,0.6524,0.8393
2023-06-11 00:00:00,0.6213,0.7706,0.7754
2023-06-11 01:00:00,0.7615,0.8301,0.8603
2023-06-11 02:00:00,0.7064,0.745,0.7537
2023-06-11 03:00:00,0.7827,0.6771,0.5881
2023-06-11 04:00:00,0.8051,0.7351,0.7377
2023-06-11 05:00:00,0.6609,0.9743,0.7712
2023-06-11 06:00:00,0.7188,0.7723,0.6082
2023-06-11 07:00:00,0.4633,0.6948,0.5814
2023-06-11 08:00:00,0.8031,0.6344,0.6417
2023-06-11 09:00:00,0.7385,0.7448,0.8463
2023-06-11 10:00:00,0.5911,0.6596,0.7355
2023-06-11 11:00:00,0.7951,0.6058,0.5399
2023-06-11 12:00:00,0.6214,0.7459,0.6796
2023-06-11 13:00:00,0.8484,0.5561,0.7872
2023-06-11 14:00:00,0.6927,0.5394,0.7172
2023-06-11 15:00:00,0.63,0.6421,0.7226
2023-06-11 16:00:00,0.7342,0.5763,0.6142
2023-06-11 17:00:00,0.8625,0.8015,0.7368
2023-06-11 18:00:00,0.6113,0.6513,0.7363
2023-06-11 19:00:00,0.8279,0.6464,0.5197
2023-06-11 20:00:00,0.6563,0.7866,0.6387
2023-06-11 21:00:00,0.7179,0.7421,0.654
2023-06-11 22:00:00,0.7114,1.0,0.7213
2023-06-11 23:00:00,0.7204,0.7865,0.6892
2023-06-12 00:00:00,0.709,0.7015,0.5441
2023-06-12 01:00:00,0.5995,0.7005,0.6554
2023-06-12 02:00:00,0.7305,0.7625,0.7515
2023-06-12 03:00:00,0.4488,0.7505,0.5873
2023-06-12 04:00:00,0.6138,0.8911,0.8792
2023-06-12 05:00:00,0.614,0.7454,0.7399
2023-06-12 06:00:00,0.5355,0.8699,0.651
2023-06-12 07:00:00,0.5495,0.7816,0.947
2023-06-12 08:00:00,0.8312,0.8208,0.7294
2023-06-12 09:00:00,0.7065,0.5657,0.7456
2023-06-12 10:00:00,0.5236,0.6306,0.6387
2023-06-12 11:00:00,0.8416,0.7515,0.6699
2023-06-12 12:00:00,0.813,0.7979,0.5793
2023-06-12 13:00:00,0.9004,0.7752,0.6072
2023-06-12 14:00:00,0.769,0.7887,0.5632
2023-06-12 15:00:00,0.5192,0.7691,0.6428
2023-06-12 16:00:00,0.8185,0.7629,0.6625
2023-06-12 17:00:00,0.6453,0.8254,0.9577
2023-06-12 18:00:00,0.7153,0.7605,0.6568
2023-06-12 19:00:00,0.764,0.7594,0.7769
2023-06-12 20:00:00,0.6922,0.5091,0.8469
2023-06-12 21:00:00,0.5375,0.6754,0.5576
2023-06-12 22:00:00,0.7887,0.6568,0.5415
2023-06-12 23:00:00,0.7535,0.6319,0.8601
2023-06-13 00:00:00,0.807,0.6761,0.6482
2023-06-13 01:00:00,0.6961,0.7768,0.7523
2023-06-13 02:00:00,0.8567,0.8156,0.6949
2023-06-13 03:00:00,0.7632,0.616,0.6185
2023-06-13 04:00:00,0.7718,0.7531,0.5052
2023-06-13 05:00:00,0.6428,0.721,0.7783
2023-06-13 06:00:00,0.9357,0.6972,0.5553
2023-06-13 07:00:00,0.757,0.6649,0.6619
2023-06-13 08:00:00,0.6321,0.7821,0.8999
2023-06-13 09:00:00,0.6261,0.6359,0.7481
2023-06-13 10:00:00,0.6333,0.7001,0.7715
2023-06-13 11:00:00,0.7692,0.5871,0.8503
2023-06-13 12:00:00,0.6329,0.7173,0.7238
2023-06-13 13:00:00,0.6968,0.5401,0.7574
2023-06-13 14:00:00,0.6976,0.9134,0.5695
2023-06-13 15:00:00,0.7579,0.6327,0.8791
2023-06-13 16:00:00,0.8184,0.5425,0.696
2023-06-13 17:00:00,0.8451,0.6712,0.8052
2023-06-13 18:00:00,0.6323,0.7554,0.6195
2023-06-13 19:00:00,0.6848,0.7101,0.7411
2023-06-13 20:00:00,0.8874,0.8781,0.9015
2023-06-13 21:00:00,0.8206,0.7023,0.7695
2023-06-13 22:00:00,0.8697,0.7443,0.7583
2023-06-13 23:00:00,0.7378,0.5772,0.6206
2023-06-14 00:00:00,0.7466,0.5388,0.6846
2023-06-14 01:00:00,0.7622,0.685,0.6417
2023-06-14 02:00:00,0.615,0.8979,0.5854
2023-06-14 03:00:00,0.6333,0.6525,0.8046
2023-06-14 04:00:00,0.7624,0.839,0.6322
2023-06-14 05:00:00,0.7852,0.5376,0.6053
2023-06-14 06:00:00,0.548,0.8458,0.749
2023-06-14 07:00:00,0.8368,0.6683,0.8422
2023-06-14 08:00:00,0.6736,0.582,0.6201
2023-06-14 09:00:00,0.6102,0.77,0.6764
2023-06-14 10:00:00,0.8625,0.9102,0.663
2023-06-14 11:00:00,0.7052,0.7191,0.5637
2023-06-14 12:00:00,0.8359,0.8634,0.8866
2023-06-14 13:00:00,0.6347,1.0,0.5228
2023-06-14 14:00:00,0.6699,0.7021,0.7011
2023-06-14 15:00:00,0.4851,0.7889,0.5519
2023-06-14 16:00:00,0.613,0.6774,0.6972
2023-06-14 17:00:00,0.7038,0.6193,0.6677
2023-06-14 18:00:00,0.6927,0.9586,0.7228
2023-06-14 19:00:00,0.6061,0.731,0.7046
2023-06-14 20:00:00,0.9609,0.7448,0.628
2023-06-14 21:00:00,0.6483,0.5931,0.6736
2023-06-14 22:00:00,0.7512,0.7747,0.8878
2023-06-14 23:00:00,0.7019,0.722,0.6234
2023-06-15 00:00:00,0.6693,0.539,0.7806
2023-06-15 01:00:00,0.8679,0.9068,0.7222
2023-06-15 02:00:00,0.8433,0.6304,0.5504
2023-06-15 03:00:00,0.7943,0.6005,0.8947
2023-06-15 04:00:00,0.7895,0.7365,0.7214
2023-06-15 05:00:00,0.4889,0.8214,0.7349
2023-06-15 06:00:00,0.8334,0.717,0.6524
2023-06-15 07:00:00,0.6601,0.8196,0.732
2023-06-15 08:00:00,0.8063,0.7118,0.8509
2023-06-15 09:00:00,0.567,0.5803,0.8773
2023-06-15 10:00:00,0.8078,0.6666,0.5095
2023-06-15 11:00:00,0.7492,0.9348,0.7995
2023-06-15 12:00:00,0.8015,0.5612,0.734
2023-06-15 13:00:00,0.7259,0.7622,0.7288
2023-06-15 14:00:00,0.9129,0.8742,0.8706
2023-06-15 15:00:00,0.848,0.7783,0.8427
2023-06-15 16:00:00,1.0,0.9142,0.8509
2023-06-15 17:00:00,0.5046,0.5926,0.6126
2023-06-15 18:00:00,1.0,0.9606,0.9773
2023-06-15 19:00:00,0.9885,0.8705,0.7971
2023-06-15 20:00:00,0.4932,0.7883,0.6789
2023-06-15 21:00:00,0.6673,0.9016,0.5637
2023-06-15 22:00:00,0.882,0.5048,0.6921
2023-06-15 23:00:00,0.6804,0.7447,0.7155
2023-06-16 00:00:00,0.7931,0.6367,0.7982
2023-06-16 01:00:00,0.708,0.6927,0.6643
2023-06-16 02:00:00,0.703,0.6259,0.5463
2023-06-16 03:00:00,0.7129,0.9278,0.594
2023-06-16 04:00:00,0.5989,0.6491,0.8044
2023-06-16 05:00:00,0.8038,0.8327,0.3308
2023-06-16 06:00:00,0.7567,0.6292,0.6197
2023-06-16 07:00:00,0.7038,0.665,0.6062
2023-06-16 08:00:00,0.6099,0.8524,0.8025
2023-06-16 09:00:00,0.7794,0.7672,0.6668
2023-06-16 10:00:00,0.74,0.7776,0.6887
2023-06-16 11:00:00,0.8962,0.6532,0.83
2023-06-16 12:00:00,0.796,0.7269,0.6501
2023-06-16 13:00:00,0.695,0.5712,0.5824
2023-06-16 14:00:00,0.5523,0.704,0.5672
2023-06-16 15:00:00,0.6692,0.7338,0.64
2023-06-16 16:00:00,0.7631,0.6281,0.9034
2023-06-16 17:00:00,0.8399,0.8268,0.6464
2023-06-16 18:00:00,0.639,0.7725,0.7628
2023-06-16 19:00:00,0.7538,0.6535,0.7054
2023-06-16 20:00:00,0.6554,0.519,0.4941
2023-06-16 21:00:00,0.7425,0.5761,0.674
2023-06-16 22:00:00,0.6781,0.6545,0.7923
2023-06-16 23:00:00,0.7679,0.6503,0.5638
2023-06-17 00:00:00,0.5595,0.5835,0.8488
2023-06-17 01:00:00,0.6947,0.6657,0.846
2023-06-17 02:00:00,0.6047,0.6253,0.8951
2023-06-17 03:00:00,0.8171,0.6039,0.6571
2023-06-17 04:00:00,0.7967,0.6534,0.803
2023-06-17 05:00:00,0.7445,0.5561,0.7735
2023-06-17 06:00:00,0.7447,0.7878,0.5757
2023-06-17 07:00:00,0.6319,0.5327,0.8007
2023-06-17 08:00:00,0.5897,0.6723,0.6468
2023-06-17 09:00:00,0.6197,0.5338,0.8175
2023-06-17 10:00:00,0.7866,0.5168,0.7062
2023-06-17 11:00:00,0.9238,0.7739,0.8065
2023-06-17 12:00:00,0.7327,0.6675,0.7402
2023-06-17 13:00:00,0.8516,0.6929,0.7065
2023-06-17 14:00:00,0.6057,0.8053,0.5143
2023-06-17 15:00:00,0.7235,0.6196,0.7285
2023-06-17 16:00:00,0.5628,0.5547,0.6249
2023-06-17 17:00:00,0.5986,0.7332,0.751
2023-06-17 18:00:00,0.7111,0.7319,0.7533
2023-06-17 19:00:00,0.6831,0.6295,0.7799
2023-06-17 20:00:00,0.9448,0.9456,0.8004
2023-06-17 21:00:00,0.7552,0.9233,0.8342
2023-06-17 22:00:00,0.6785,0.7048,0.6169
2023-06-17 23:00:00,0.845,0.6631,0.6808
2023-06-18 00:00:00,0.6613,0.7997,0.8014
2023-06-18 01:00:00,0.6146,0.6521,0.628
2023-06-18 02:00:00,0.6312,0.6781,0.6382
2023-06-18 03:00:00,0.7931,0.7677,0.7659
2023-06-18 04:00:00,0.7918,0.7031,0.6221
2023-06-18 05:00:00,0.6135,0.7551,0.679
2023-06-18 06:00:00,0.7634,0.8281,0.8491
2023-06-18 07:00:00,0.7319,0.7122,0.6089
2023-06-18 08:00:00,0.7036,0.7261,0.596
2023-06-18 09:00:00,0.6964,0.6446,0.7539
2023-06-18 10:00:00,0.7366,0.6581,0.7633
2023-06-18 11:00:00,0.7437,0.5708,0.6917
2023-06-18 12:00:00,0.7852,0.6869,1.0
2023-06-18 13:00:00,0.6753,0.7409,0.7621
2023-06-18 14:00:00,0.638,0.8708,0.7411
2023-06-18 15:00:00,0.537,0.6373,0.7305
2023-06-18 16:00:00,0.7847,0.8938,1.0
2023-06-18 17:00:00,0.7208,0.5632,0.7431
2023-06-18 18:00:00,0.7813,0.5186,0.7432
2023-06-18 19:00:00,0.7796,0.7312,0.7894
2023-06-18 20:00:00,0.732,0.6797,0.5868
2023-06-18 21:00:00,0.8388,0.7484,0.5106
2023-06-18 22:00:00,0.6927,0.6585,0.6269
2023-06-18 23:00:00,0.5489,0.515,0.7808
2023-06-19 00:00:00,0.6884,0.7593,0.7039
2023-06-19 01:00:00,0.8299,0.6052,0.6311
2023-06-19 02:00:00,0.6829,0.6679,0.6346
2023-06-19 03:00:00,0.7112,0.8699,0.6106
2023-06-19 04:00:00,0.6591,0.6555,0.7693
2023-06-19 05:00:00,0.7403,0.7669,0.7338
2023-06-19 06:00:00,0.6359,0.7977,0.7676
2023-06-19 07:00:00,0.8274,0.8105,0.909
2023-06-19 08:00:00,0.7954,0.7754,0.5307
2023-06-19 09:00:00,0.6852,0.6444,0.5956
2023-06-19 10:00:00,0.7726,0.7679,0.6653
2023-06-19 11:00:00,0.637,0.5754,0.8036
2023-06-19 12:00:00,0.5879,0.6925,0.6169
2023-06-19 13:00:00,0.8604,0.7147,0.6511
2023-06-19 14:00:00,0.8841,0.7593,0.6607
2023-06-19 15:00:00,0.6688,0.7433,0.7626
2023-06-19 16:00:00,0.8234,0.7419,0.6608
2023-06-19 17:00:00,0.8521,0.7488,0.6423
2023-06-19 18:00:00,0.6992,0.6937,0.5411
2023-06-19 19:00:00,0.6095,0.7407,0.6581
2023-06-19 20:00:00,0.5621,0.6423,0.6483
2023-06-19 21:00:00,0.6146,0.4105,0.6434
2023-06-19 22:00:00,0.7826,0.724,0.9124
2023-06-19 23:00:00,0.7113,0.8771,0.5064
2023-06-20 00:00:00,0.6935,0.7196,0.8162
2023-06-20 01:00:00,0.8711,0.6106,0.8901
2023-06-20 02:00:00,0.8184,0.6804,0.5519
2023-06-20 03:00:00,0.523,0.5786,0.7315
2023-06-20 04:00:00,0.7537,0.7632,0.8198
2023-06-20 05:00:00,0.8601,0.6328,0.6965
2023-06-20 06:00:00,0.6851,0.7567,0.5857
2023-06-20 07:00:00,0.503,0.6325,0.5872
2023-06-20 08:00:00,0.5549,0.8516,0.7718
2023-06-20 09:00:00,0.7389,0.8296,0.7557
2023-06-20 10:00:00,0.7342,0.6777,0.6647
2023-06-20 11:00:00,0.5867,0.7118,0.64
2023-06-20 12:00:00,0.6315,0.6656,0.6753
2023-06-20 13:00:00,0.6213,0.7576,0.5418
2023-06-20 14:00:00,0.6442,0.6577,0.6612
2023-06-20 15:00:00,0.8198,0.6922,0.7485
2023-06-20 16:00:00,0.6018,0.7814,0.9416
2023-06-20 17:00:00,0.7434,0.66,0.6837
2023-06-20 18:00:00,0.7395,0.5909,0.6308
2023-06-20 19:00:00,0.8729,0.7339,0.8503
2023-06-20 20:00:00,0.8882,0.8443,0.7866
2023-06-20 21:00:00,0.5765,0.7604,0.7593
2023-06-20 22:00:00,0.6818,0.4736,0.6924
2023-06-20 23:00:00,0.643,0.5805,0.8275
2023-06-21 00:00:00,0.5457,0.7049,0.6892
2023-06-21 01:00:00,0.7123,0.5776,0.6169
2023-06-21 02:00:00,0.7509,0.7289,0.5674
2023-06-21 03:00:00,0.6191,0.9057,0.4767
2023-06-21 04:00:00,0.5705,0.9147,0.7491
2023-06-21 05:00:00,0.7168,0.4821,0.545
2023-06-21 06:00:00,0.6661,0.6484,0.7382
2023-06-21 07:00:00,0.724,0.7873,0.6137
2023-06-21 08:00:00,0.7731,0.5781,0.6769
2023-06-21 09:00:00,0.7239,0.5187,0.8069
2023-06-21 10:00:00,0.5632,0.5965,0.5329
2023-06-21 11:00:00,0.5421,0.7598,0.8066
2023-06-21 12:00:00,0.7012,0.7328,0.5729
2023-06-21 13:00:00,0.7352,0.7787,0.7584
2023-06-21 14:00:00,0.8379,0.8584,0.6383
2023-06-21 15:00:00,0.6553,0.8195,0.651
2023-06-21 16:00:00,0.7181,0.742,0.6971
2023-06-21 17:00:00,0.6683,0.6375,0.6197
2023-06-21 18:00:00,0.7004,0.6946,0.7348
2023-06-21 19:00:00,0.6454,0.6623,0.536
2023-06-21 20:00:00,0.5616,0.7676,0.7972
2023-06-21 21:00:00,0.7292,0.7179,0.6111
2023-06-21 22:00:00,0.8089,0.6304,0.5579
2023-06-21 23:00:00,0.7955,0.6957,0.855
2023-06-22 00:00:00,0.7469,0.5776,0.6865
2023-06-22 01:00:00,0.9513,0.7651,0.897
2023-06-22 02:00:00,0.4771,0.6907,0.7512
2023-06-22 03:00:00,0.5456,0.7656,0.4697
2023-06-22 04:00:00,0.8505,0.6246,0.6798
2023-06-22 05:00:00,0.8404,0.573,0.6772
2023-06-22 06:00:00,0.7864,0.5727,0.746
2023-06-22 07:00:00,0.7264,0.6983,0.8929
2023-06-22 08:00:00,0.9244,0.5353,0.706
2023-06-22 09:00:00,0.6271,0.7938,0.6319
2023-06-22 10:00:00,0.6807,0.7603,0.8066
2023-06-22 11:00:00,0.8299,0.5034,0.6821
2023-06-22 12:00:00,0.7232,0.5449,0.7753
2023-06-22 13:00:00,0.5402,0.7083,0.8684
2023-06-22 14:00:00,0.9892,0.8818,0.672
2023-06-22 15:00:00,0.7304,0.8015,0.8019
2023-06-22 16:00:00,0.7449,0.6727,0.6187
2023-06-22 17:00:00,0.8049,0.8592,0.9622
2023-06-22 18:00:00,0.9842,0.7983,1.0
2023-06-22 19:00:00,0.6888,0.6401,0.7574
2023-06-22 20:00:00,0.5604,0.5866,0.7515
2023-06-22 21:00:00,0.7726,0.541,0.6351
2023-06-22 22:00:00,0.5635,0.6983,0.6256
2023-06-22 23:00:00,0.7126,0.6742,0.7588
2023-06-23 00:00:00,0.6318,0.8848,0.8499
2023-06-23 01:00:00,0.6472,0.6757,0.8981
2023-06-23 02:00:00,0.6897,0.8269,0.5967
2023-06-23 03:00:00,0.7018,0.7771,0.88
2023-06-23 04:00:00,0.7034,0.5821,0.5802
2023-06-23 05:00:00,0.5634,0.8356,0.6636
2023-06-23 06:00:00,0.7901,0.6106,0.6553
2023-06-23 07:00:00,0.6351,0.9291,0.7905
2023-06-23 08:00:00,0.5551,0.6632,0.6503
2023-06-23 09:00:00,0.7832,0.7068,0.6853
2023-06-23 10:00:00,0.6081,0.734,0.7042
2023-06-23 11:00:00,0.6438,0.7084,0.7626
2023-06-23 12:00:00,0.5538,0.7772,0.6304
2023-06-23 13:00:00,0.6372,0.7759,0.6358
2023-06-23 14:00:00,0.8858,1.0,0.8124
2023-06-23 15:00:00,0.6422,0.7622,0.6603
2023-06-23 16:00:00,1.0,0.9858,0.8802
2023-06-23 17:00:00,0.8693,0.8999,0.8111
2023-06-23 18:00:00,0.9176,0.9823,0.7727
2023-06-23 19:00:00,0.6424,0.5893,0.6083
2023-06-23 20:00:00,0.8905,0.6445,0.5767
2023-06-23 21:00:00,0.6598,0.5845,0.7128
2023-06-23 22:00:00,0.788,0.5736,0.7703
2023-06-23 23:00:00,0.4727,0.8443,0.6869
2023-06-24 00:00:00,0.7565,0.8558,0.8317
2023-06-24 01:00:00,0.7435,0.5914,0.6107
2023-06-24 02:00:00,0.636,0.6871,0.5206
2023-06-24 03:00:00,0.7806,0.7205,0.7258
2023-06-24 04:00:00,0.6769,0.7569,0.7164
2023-06-24 05:00:00,0.8096,0.6501,0.7071
2023-06-24 06:00:00,0.6274,0.7649,0.4652
2023-06-24 07:00:00,0.5488,0.8091,0.6949
2023-06-24 08:00:00,0.6301,0.7112,0.4812
2023-06-24 09:00:00,0.7201,0.5768,0.7047
2023-06-24 10:00:00,0.6573,0.6254,0.7579
2023-06-24 11:00:00,0.7295,0.7467,0.7631
2023-06-24 12:00:00,0.6618,0.6345,0.6749
2023-06-24 13:00:00,0.8348,0.9115,0.5618
2023-06-24 14:00:00,1.0,0.8766,0.6573
2023-06-24 15:00:00,0.6996,0.6862,0.6633
2023-06-24 16:00:00,0.9596,0.8707,1.0
2023-06-24 17:00:00,0.6988,0.7975,0.5896
2023-06-24 18:00:00,0.788,0.6768,0.6587
2023-06-24 19:00:00,0.7327,0.6895,0.84
2023-06-24 20:00:00,0.8716,0.9388,0.8568
2023-06-24 21:00:00,0.6686,0.6903,0.8081
2023-06-24 22:00:00,0.6698,0.6755,0.5829
2023-06-24 23:00:00,0.6764,0.62,0.7134
2023-06-25 00:00:00,0.7531,0.6299,0.6694
2023-06-25 01:00:00,0.6603,0.6221,0.7945
2023-06-25 02:00:00,0.6368,0.6883,0.6771
2023-06-25 03:00:00,0.7922,0.6819,0.7287
2023-06-25 04:00:00,0.647,0.9745,0.7291
2023-06-25 05:00:00,0.6991,0.7534,0.7978
2023-06-25 06:00:00,0.7927,0.6899,0.7037
2023-06-25 07:00:00,0.6717,0.7719,0.6265
2023-06-25 08:00:00,0.6678,0.6783,0.6366
2023-06-25 09:00:00,0.6337,0.7841,0.6147
2023-06-25 10:00:00,0.6481,0.733,0.7267
2023-06-25 11:00:00,0.6832,0.7647,0.8992
2023-06-25 12:00:00,0.6804,0.7203,0.7545
2023-06-25 13:00:00,0.7173,0.6577,0.7583
2023-06-25 14:00:00,0.7331,0.4546,0.6811
2023-06-25 15:00:00,0.877,0.7107,0.8038
2023-06-25 16:00:00,0.5305,0.7061,0.6238
2023-06-25 17:00:00,0.9288,0.6535,0.5641
2023-06-25 18:00:00,0.8039,0.6749,0.779
2023-06-25 19:00:00,0.7857,0.8316,0.6882
2023-06-25 20:00:00,0.8982,0.8651,0.9708
2023-06-25 21:00:00,0.8062,0.676,0.6907
2023-06-25 22:00:00,0.716,0.8561,0.7275
2023-06-25 23:00:00,0.5474,0.8811,0.7201
2023-06-26 00:00:00,0.7792,0.6407,0.7138
2023-06-26 01:00:00,0.7045,0.6787,0.5591
2023-06-26 02:00:00,0.5643,0.5038,0.5829
2023-06-26 03:00:00,0.8949,0.6215,0.6183
2023-06-26 04:00:00,0.7473,0.5826,0.6822
2023-06-26 05:00:00,0.7835,0.6581,0.528
2023-06-26 06:00:00,0.6584,0.6036,0.7059
2023-06-26 07:00:00,0.7348,0.6576,0.8105
2023-06-26 08:00:00,0.806,0.6397,0.846
2023-06-26 09:00:00,0.556,0.6039,0.6235
2023-06-26 10:00:00,0.8333,0.7644,0.6637
2023-06-26 11:00:00,0.7269,0.4553,0.7413
2023-06-26 12:00:00,0.7879,0.6124,0.8242
2023-06-26 13:00:00,0.6878,0.7097,0.7119
2023-06-26 14:00:00,0.7739,0.547,0.6513
2023-06-26 15:00:00,0.5055,0.6389,0.596
2023-06-26 16:00:00,0.8584,0.7397,0.741
2023-06-26 17:00:00,0.588,0.5939,0.7295
2023-06-26 18:00:00,0.9113,0.7716,1.0
2023-06-26 19:00:00,0.7148,0.5171,0.6281
2023-06-26 20:00:00,0.6802,0.7683,0.7864
2023-06-26 21:00:00,0.5821,0.8442,0.5821
2023-06-26 22:00:00,0.835,0.6237,0.764
2023-06-26 23:00:00,0.7867,0.535,0.9121
2023-06-27 00:00:00,0.6779,0.5385,0.7072
2023-06-27 01:00:00,0.7999,0.6801,0.6057
2023-06-27 02:00:00,0.8088,0.6148,0.6153
2023-06-27 03:00:00,0.8421,0.6037,0.7925
2023-06-27 04:00:00,0.6819,0.661,0.5759
2023-06-27 05:00:00,0.7679,0.6836,0.4954
2023-06-27 06:00:00,0.5728,0.7216,0.7938
2023-06-27 07:00:00,0.623,0.6196,0.8168
2023-06-27 08:00:00,0.7439,0.6643,0.566
2023-06-27 09:00:00,0.6566,0.544,0.8257
2023-06-27 10:00:00,0.6847,0.659,0.5656
2023-06-27 11:00:00,0.5297,0.6337,0.5621
2023-06-27 12:00:00,0.675,0.8333,0.631
2023-06-27 13:00:00,0.6715,0.6968,0.6248
2023-06-27 14:00:00,0.8745,0.6939,0.6534
2023-06-27 15:00:00,0.4602,0.7606,0.6401
2023-06-27 16:00:00,1.0,0.7425,0.6557
2023-06-27 17:00:00,0.7574,0.7957,0.6897
2023-06-27 18:00:00,0.6451,0.6005,0.7915
2023-06-27 19:00:00,0.7193,0.8891,0.9072
2023-06-27 20:00:00,0.7083,0.729,0.8142
2023-06-27 21:00:00,0.7312,0.606,0.6464
2023-06-27 22:00:00,0.6183,0.7512,0.7368
2023-06-27 23:00:00,0.5827,0.8274,0.779
2023-06-28 00:00:00,0.6349,0.788,0.5777
2023-06-28 01:00:00,0.8341,0.8128,0.8569
2023-06-28 02:00:00,0.7744,0.7566,0.6178
2023-06-28 03:00:00,0.6203,0.758,0.8055
2023-06-28 04:00:00,0.541,0.7086,0.6981
2023-06-28 05:00:00,0.8786,0.8093,0.699
2023-06-28 06:00:00,0.7512,0.8191,0.6484
2023-06-28 07:00:00,0.7704,0.6715,0.5069
2023-06-28 08:00:00,0.6245,0.7883,0.6017
2023-06-28 09:00:00,0.6107,0.7777,0.7701
2023-06-28 10:00:00,0.7784,0.7196,0.7162
2023-06-28 11:00:00,0.7663,0.8285,0.6706
2023-06-28 12:00:00,0.8448,0.5895,0.6747
2023-06-28 13:00:00,0.8473,0.5894,0.7848
2023-06-28 14:00:00,0.8112,0.796,0.7077
2023-06-28 15:00:00,0.8287,0.9818,0.9229
2023-06-28 16:00:00,0.4687,0.7361,0.4881
2023-06-28 17:00:00,0.9974,1.0,0.9634
2023-06-28 18:00:00,0.7383,0.9766,0.7758
2023-06-28 19:00:00,0.7959,0.6125,0.5191
2023-06-28 20:00:00,0.8495,0.7865,0.6506
2023-06-28 21:00:00,0.6402,0.6267,0.7748
2023-06-28 22:00:00,0.6529,0.737,0.7045
2023-06-28 23:00:00,0.7723,0.8845,0.8848
2023-06-29 00:00:00,0.8002,0.7166,0.7306
2023-06-29 01:00:00,0.5451,0.7255,0.5389
2023-06-29 02:00:00,0.8678,0.5395,0.7359
2023-06-29 03:00:00,0.7462,0.7022,0.8113
2023-06-29 04:00:00,0.7478,0.5781,0.7243
2023-06-29 05:00:00,0.5887,0.8097,0.5755
2023-06-29 06:00:00,0.6928,0.7928,0.8955
2023-06-29 07:00:00,0.5985,0.6014,0.66
2023-06-29 08:00:00,0.708,0.7761,0.8413
2023-06-29 09:00:00,0.6407,0.6746,0.5695
2023-06-29 10:00:00,0.6945,0.5723,0.4764
2023-06-29 11:00:00,0.6936,0.5413,0.6532
2023-06-29 12:00:00,0.7831,0.4418,0.7999
2023-06-29 13:00:00,0.665,0.6764,0.8247
2023-06-29 14:00:00,0.7012,0.6739,0.7025
2023-06-29 15:00:00,0.9002,0.6412,0.9424
2023-06-29 16:00:00,0.9863,0.771,0.8581
2023-06-29 17:00:00,0.7524,1.0,0.9872
2023-06-29 18:00:00,1.0,0.9581,1.0
2023-06-29 19:00:00,0.6711,0.7728,0.6496
2023-06-29 20:00:00,0.6316,0.678,0.8334
2023-06-29 21:00:00,0.7609,0.7523,0.5214
2023-06-29 22:00:00,0.9,0.855,0.8616
2023-06-29 23:00:00,0.7254,0.6459,0.5092
2023-06-30 00:00:00,0.549,0.7645,0.7097
2023-06-30 01:00:00,0.7018,0.6006,0.437
2023-06-30 02:00:00,0.6462,0.5062,0.533
2023-06-30 03:00:00,0.7346,0.818,0.7452
2023-06-30 04:00:00,0.7453,0.7346,0.7503
2023-06-30 05:00:00,0.8509,0.6802,0.7679
2023-06-30 06:00:00,0.5117,0.5932,0.6633
2023-06-30 07:00:00,0.5622,0.7854,0.6533
2023-06-30 08:00:00,0.768,0.7282,0.5808
2023-06-30 09:00:00,0.704,0.9619,0.8742
2023-06-30 10:00:00,0.6483,0.5985,0.5531
2023-06-30 11:00:00,0.7455,0.772,0.7841
2023-06-30 12:00:00,0.6352,0.6084,0.7395
2023-06-30 13:00:00,0.6385,0.7389,0.7145
2023-06-30 14:00:00,0.631,0.7022,0.5622
2023-06-30 15:00:00,0.805,0.7849,0.7938
2023-06-30 16:00:00,0.9649,0.8297,0.775
2023-06-30 17:00:00,0.8856,0.8054,1.0
2023-06-30 18:00:00,0.739,0.6639,0.7491
2023-06-30 19:00:00,1.0,0.8037,0.741
2023-06-30 20:00:00,0.6106,0.6512,0.7013
2023-06-30 21:00:00,0.8094,0.6669,0.5704
2023-06-30 22:00:00,0.6385,0.757,0.7145
2023-06-30 23:00:00,0.7332,0.762,0.7309
2023-07-01 00:00:00,0.531,0.6115,0.7985
2023-07-01 01:00:00,0.7014,0.8403,0.7981
2023-07-01 02:00:00,0.8402,0.7348,0.7495
2023-07-01 03:00:00,0.6977,0.629,0.8577
2023-07-01 04:00:00,0.639,0.5883,0.7547
2023-07-01 05:00:00,0.6616,0.6247,0.6485
2023-07-01 06:00:00,0.7848,0.7794,0.6528
2023-07-01 07:00:00,0.8674,0.7641,0.7408
2023-07-01 08:00:00,0.6717,0.5873,0.5215
2023-07-01 09:00:00,0.6112,0.7257,0.6921
2023-07-01 10:00:00,0.6316,0.6715,0.751
2023-07-01 11:00:00,0.7461,0.82,0.6235
